player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A RANK,结算前A分数,结算前B RANK,结算前B分数,结算前C RANK,结算前C分数,结算前音游 RANK,结算前音游分数,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
271MKYGM7,まひるま,9DKR4Y2CJ,蓮ノ空老人会,1254,7,12048,261725,0,0,0,0,0,0,0,0,7,7,7,9,7,9,7,9,62
THFN6RV8E,野菜畑,8AT7V1C7L,初心者です,161,0,12048,261725,0,0,0,0,0,0,0,0,1,2,4,2,1,1,6,4,21
HU9J2TY8N,桜田,9C0KWR782,まったリンクラ,466,0,12050,261640,10846,3026525,10308,5007233,10951,2207779,0,0,6,3,2,2,1,2,6,8,30
02NDMLRA6,ティム,L28X4MDJN,アフター観たいぞ,984,5,12050,261640,11099,1858380,10152,6371757,10745,2939794,0,0,6,6,5,7,4,6,4,7,45
2KEM2UJ9J,おわたん,3LUL3WR8Y,零組,973,4,12052,261500,8895,532104142,9161,50893450,9482,26952718,0,0,7,6,7,9,7,8,6,9,59
MB251OMPT,ジャック小山,YNR28303K,りんくらぶ,748,0,12053,261460,10910,2731133,10810,2337357,10399,4745021,0,0,7,4,4,7,1,4,2,4,33
K9A49Y1L4,むら,LLDLG20UU,UR取り隊,721,0,12053,261460,10690,4136455,10963,1975743,10469,4237408,0,0,7,4,6,8,4,2,4,6,41
VB65PBGK7,ko,LLDLG20UU,UR取り隊,520,0,12055,261410,9325,159034086,8554,241325090,8751,207275754,0,0,5,2,4,3,5,5,3,2,29
ARNFGF56Q,タンバリン木村,0R8BXPRC1,ポチっ！とクラブ,1191,9,12056,261190,10925,2667785,10524,3684852,10646,3308590,0,0,7,6,6,8,5,7,5,7,51
226A8TKXY,ぱも,1DU9LCND7,蓮ノ空すこやか部,1218,2,12056,261190,11169,1589786,10544,3593616,10884,2414126,0,0,6,2,1,6,4,7,6,9,41
NL0WLYYWP,Curl,GLP0WPDRM,イベント用の泥,767,2,12058,260920,10158,13615277,11533,898456,10605,3491340,0,0,4,7,1,6,1,5,1,5,30
7WKRWBFTX,かん,G9CCKEANL,ヤサガラス党,674,0,12059,260830,11089,1892593,10945,2009048,10292,5671244,0,0,7,6,5,3,3,8,1,6,39
58F713JAK,novita,6WUADDR4U,からあげ,616,2,12060,260780,9408,124083704,11324,1243703,8411,470150041,0,0,1,1,1,2,1,1,1,7,15
E1TVTPL66,mikumiku,387J15240,蓮ノ空登山部,766,2,12061,260740,10723,3904027,10382,4558918,11067,1914995,0,0,3,6,4,4,4,6,5,8,40
PZQKUPVGY,taka,2J6PVJ9D9,ブラックロータス,691,1,12062,260699,0,0,0,0,0,0,0,0,6,2,1,1,2,7,5,6,30
3AN0879PF,ぴたや,5WUDLMWEP,蓮ノ空は明日ノ空,944,2,12063,260690,9045,374390016,11172,1507853,8730,219119940,0,0,5,4,4,7,4,7,5,7,43
LY6WV6464,どに＊FF難民,XLBU65J86,花の壁飾りクラブ,221,0,12064,260560,12053,227436,12044,101317,11953,147745,2634,40962146,2,1,1,3,1,2,4,1,15
3PYRAVHFV,キレネンコ,BHW3RTLYB,カワウソ小屋,832,2,12065,260528,0,0,0,0,0,0,0,0,1,3,10,4,4,1,4,7,34
C4AYR717M,ORCA,LT9K2FP23,慈党リンクラ部,371,2,12066,260380,10742,3752704,11255,1347294,10771,2835595,0,0,2,2,2,3,3,2,2,3,19
6G5A64VBX,dmsrni,GN6HGUT53,蓮ノ空帰宅部,152,0,12067,260290,11509,908200,11507,939146,11120,1811971,2484,59030953,6,8,2,6,1,2,4,7,36
V6ZEH7DVT,ひやま,FR5PDRB5Y,株式会社つづさや,1049,8,12067,260290,11319,1210284,10320,4924124,11170,1708907,0,0,7,5,6,8,5,7,7,7,52
97UK72101,Tiara,VN1LXEHLR,綴理、愛,720,0,12069,260015,11972,314846,11212,1434184,11250,1523689,0,0,7,5,5,5,2,4,10,5,43
CT6A06GX5,Yuki,P4R4EHPK7,南十字星を望む島,929,1,12070,259880,10814,3286938,9740,13806586,9699,17112455,2235,97714970,4,6,7,8,7,8,5,9,54
6W2P8FUGA,最高星,2DYYAPFVN,蓮っ子村,457,2,12071,259750,9758,43255053,10063,7321172,10688,3150916,0,0,2,2,1,2,1,1,5,1,15
6EC94RMNI,ﾉｼ→◎,TB7GJ57D7,シャイニーフラワ,865,0,12072,259570,10519,5607451,11192,1469259,10873,2482072,2602,45851838,6,2,7,8,5,7,7,7,49
PELDF54NC,Kokokoko,L5VKFGUGJ,こここ,358,0,12073,259520,9174,258155841,8711,169402613,8906,133553016,0,0,1,2,1,1,1,1,1,3,11
1J0C9QIK2,和源迪孝,K4EGD5V86,京大LL研究会,941,5,12074,259502,0,0,0,0,0,0,0,0,4,7,8,8,5,7,2,5,46
H412APX65,こず＠り,7D5TKBG45,リ!リ!リ！,486,0,12075,259331,0,0,0,0,0,0,0,0,3,2,3,2,1,1,2,1,15
LH9UNY8YM,ZERO.B,HMB9LYA8Y,スリブのオタク,858,1,12076,258818,0,0,0,0,0,0,0,0,1,3,3,4,4,6,8,8,37
Y75QWQX7T,亀行道,6TH8LRKE5,休日∞休日,1016,3,12077,258800,9025,393237345,9632,16847903,8899,135182618,0,0,1,5,4,1,1,3,1,2,18
JPRF1CUP1,ユキ,8YNHW7530,虹ヶ咲、蓮ノ空,546,1,12078,258760,10516,5624442,10687,2747499,10880,2442677,0,0,1,2,5,2,1,1,1,3,16
ER08GD617,ヤマＤ,UYCT3Y4JK,蓮っ子,854,2,12079,258710,9397,128469856,8589,225388304,8789,189128259,0,0,1,2,2,10,4,4,1,4,28
DHO22PEOP,Natsu,RXXUPMWB9,待機室跡地観測所,1094,6,12080,258350,9060,359146000,9260,39714482,8891,138600779,0,0,5,4,4,3,4,5,4,5,34
22835XV4T,のんさく,KGG6VMD1R,蓮ノ空本蓮沼の会,281,0,12081,258305,0,0,0,0,0,0,0,0,4,4,4,2,2,1,4,3,24
Y7T6D46TB,yuuto,EHXCUMC9U,十六野村,1078,1,12082,258134,0,0,0,0,0,0,0,0,4,2,2,4,4,8,4,4,32
DI7ORP7SD,タカイン,E8K438RP1,リンクラ初心者部,976,0,12083,258130,11287,1278735,10184,6015780,11035,2003395,0,0,5,4,5,7,6,8,4,7,46
EKYZ1EICK,ユーヤ,3F0M4HXJE,蓮ノ空まったり部,1124,2,12084,258080,9027,390562246,9002,76170334,9139,69674691,0,0,6,6,8,6,5,4,8,8,51
A2P7ABC4Y,アサティス,XLBU65J86,花の壁飾りクラブ,958,2,12085,258040,10956,2531373,10567,3419981,10675,3187081,0,0,1,2,2,3,5,8,1,5,27
4BPA9KX0R,大和ゆき,F08AHUJJ0,綴理のお世話係,1139,2,12086,257990,11131,1711454,11273,1315626,8342,532249693,0,0,6,6,5,8,5,8,5,7,50
R6J1CL1W6,Zaphkiel,75UJ5RB97,蓮ノ空雪野球部,511,0,12087,257900,9096,318360318,8926,91816042,8934,124575066,0,0,4,2,1,9,1,1,7,8,33
VP6FE3UEA,ならすふ,DH97ANN9G,ツキマカセ,600,0,12088,257810,8904,523944157,11029,1791445,10273,5867953,0,0,2,5,3,5,4,4,1,5,29
L7EBD7X9E,よう,XTJU04C0X,まるまるサークル,525,2,12089,257770,11016,2215492,11023,1811208,10400,4743256,0,0,1,2,2,1,1,1,1,1,10
H2BGR0HRQ,Shino,YADX9DY49,ﾊｽﾉｿﾗｰ,1262,0,12090,257540,9450,105819897,8309,407715449,9769,14890045,0,0,9,7,7,9,7,9,5,10,63
TTVUX757A,スダコ,T045NDKW0,♬さやか愛好会♬,648,1,12091,257500,10326,9156823,11226,1394668,10889,2410536,0,0,1,2,1,2,9,1,1,1,18
U35T8UK34,マナ,NP57JXPBD,音乃木坂学院,797,1,12092,257450,11030,2149932,8969,82628967,8446,442698411,0,0,1,6,4,1,1,7,1,1,22
1T3RL52V6,たこ,2DYYAPFVN,蓮っ子村,797,5,12093,257270,8911,517694037,0,0,0,0,0,0,7,10,7,2,1,7,1,1,36
NMJYY0FEU,ドライ,K95YH6P1C,蓮ノ空泥の会,900,0,12094,257108,11430,996886,11623,748486,11273,1493717,0,0,4,1,2,6,4,5,6,6,34
RNN8YP8TM,Mikaho,DUK0X7DB1,中国愛蓮同好会,326,1,12095,257090,9599,70738400,8579,229203954,8735,216493161,2497,57537906,6,5,5,4,3,2,2,1,28
TW9LAAUS2,ゆき,A9MA307FX,楽しいが一番,1027,2,12096,256960,11409,1035905,10977,1936339,11363,1310267,2652,39915964,2,4,5,6,5,8,7,9,46
W709KJNFE,まっつん,4NDAG5E9N,国産牛のにげあし,443,0,12097,256820,9820,35355451,8807,126680117,8562,351401453,0,0,1,2,1,4,1,1,1,1,12
L4C4BPCG6,ゆきち,KW9K8TL2V,一人用,960,0,12098,256780,10518,5614917,11144,1545749,10911,2325099,0,0,1,6,4,4,5,8,5,10,43
EW3QHS7XQ,SOくん,BT3GEWM5L,ささやか村の集い,892,2,12099,256730,10986,2375928,8564,236838819,8652,273093542,0,0,2,6,1,6,5,5,4,9,38
W6WHSPZXK,澪つくし,F48D0K617,蓮スキー犬,1073,0,12100,256600,10695,4118445,11059,1725322,10493,4093358,0,0,5,4,6,7,4,7,7,7,47
MU2PEV7E4,Hutena,8MDA3A0AK,イベント用,327,0,12101,256370,11352,1141016,8548,244104406,8673,258476338,0,0,1,2,2,2,1,1,2,1,12
VKQ9B91BJ,和水月,C2M5GJD7D,せーので！埼ノ玉,1194,6,12102,256280,9256,194756661,8919,93187116,8743,212680863,0,0,8,6,7,9,7,9,8,9,63
RVYY6Y8J8,Саё,Y5J5Y90CD,まるまるサークル,742,0,12103,256150,10080,17027435,11091,1658998,11599,900863,0,0,6,4,4,5,1,4,5,5,34
YOPC2UHAH,月影　誠,K69M1X95F,アイリス,1068,3,12104,255970,10913,2711894,10390,4508590,11041,1978748,0,0,6,4,5,8,5,7,5,7,47
GBF224LVG,水瀬 凛,7U4G2VY9K,わくわくクラブ,200,0,12105,255920,0,0,8536,251361897,8692,241985016,0,0,2,3,8,1,1,1,1,1,18
86843G747,不安定,HPTHY23VR,蓮ノ空文芸部,673,0,12106,255911,11240,1386316,10628,3101925,11008,2087143,0,0,9,6,7,7,2,10,6,7,54
18QTHO3EQ,るみ♪*ﾟ,JE7V5MM31,蓮ノ沼に沈んだ泥,1014,2,12107,255880,11194,1520496,10404,4399720,10537,3835987,2708,33979602,4,2,4,4,1,9,1,10,35
TXY6EY38G,おけけ,TTW02P5K1,はすのこ,961,1,12108,255740,9123,300971664,8815,124702871,9153,66010046,0,0,2,6,8,6,2,5,7,8,44
VUJLGLPG6,アクト,5YXVKDEKV,サークル(仮),633,4,12109,255650,9673,56493111,8819,124011923,8610,310621286,0,0,2,2,5,2,2,1,2,2,18
G7GG42J42,せんちゃん,K7LC46V5M,Link！ラ部,482,0,12110,255560,9612,67852187,8621,209100480,8744,211254669,0,0,1,2,1,2,1,1,1,1,10
E4AXM7J98,さしみ,D7UA5ER1E,UR報酬欲しい！,95,0,12111,255340,10890,2829450,11647,718651,10981,2147236,2662,38795507,6,9,6,3,4,6,4,3,41
11LLKW4HV,やまびこ,N83DW3NYG,†極最強倶楽部†,186,0,12112,255070,10639,4512893,11162,1516998,10969,2164303,0,0,7,6,6,5,4,4,5,5,42
KALPUPB0C,にんにく,9UKKACGDU,蓮っ子CLUB,773,0,12113,254840,9905,27366768,8626,206747100,8699,236906923,0,0,1,1,2,2,1,1,1,1,10
GW52Z7SAD,ナナ,0B8RTHY4D,のんびり屋さん,422,0,12114,254750,9323,160112664,8769,146567114,8847,162214408,0,0,2,2,4,4,1,3,1,3,20
K7KJMY58F,晋さん,PR2BGEK5K,ありがとう大三角,1036,4,12115,254570,10046,18581711,8524,256209143,8786,193601475,0,0,4,2,4,5,5,1,3,1,25
JC3FNKIRJ,ノックス,U1X8XUL9G,イベント用？,1056,3,12116,254170,11117,1784785,10439,4253506,10948,2211466,0,0,8,7,8,6,5,8,5,7,54
U8JYWGJJT,ときわ,VF517JBVB,無言でいいよ。,728,0,12117,254080,11435,992515,10091,7092586,10919,2305876,0,0,10,2,8,7,1,5,4,5,42
LYTN8L8VR,ベロニカ,WN3LHKX0L,レンコンおいしい,757,2,12117,254080,10914,2702883,10580,3341673,10439,4379071,0,0,4,6,6,2,5,1,3,3,30
KJTTK6WS6,おこp〜,F31A07X4V,蓮ノ空福井分校,889,0,12119,253900,10694,4118449,11542,882254,9653,18512846,0,0,4,6,7,2,5,8,1,4,37
S89NGTK89,ダアナ,RM7N1JDB5,無言推奨不干渉会,1155,6,12120,253810,11231,1417649,10461,4070233,10642,3339165,0,0,7,7,6,7,5,9,4,7,52
533GK0RXR,相沢梓,PD80VCP5N,虹ヶ咲学園,257,0,12120,253810,10452,6772244,10856,2242043,10714,3057844,0,0,1,3,1,2,1,3,3,3,17
XAYGJYVKM,高間悠也,4CG7FRNG0,蓮ノ海寮(仮),345,0,12122,253688,11441,980031,11065,1708863,10736,2986971,0,0,2,2,2,2,2,2,3,3,18
WW9CJKV4V,花家愛菜,FVJABCVP3,瑞蓮ラボ,1186,13,12123,253670,9022,397403028,9441,25391550,9497,26246441,0,0,8,8,8,8,8,10,7,8,65
FA7L3YJ4F,蓮P,1GJC67JLM,無言の泥,879,2,12124,253580,9657,58144326,8356,371569947,9664,18066174,0,0,10,7,9,9,4,7,5,8,59
J3WP8L9WT,Rakkosan,R9NGK6L48,のんびりサークル,750,0,12125,253540,11362,1122817,10901,2133538,10231,6374171,0,0,7,4,7,8,5,4,6,7,48
MC1EAC3WF,初心者2,9N4F9P8DU,リンクラ部（仮）,870,0,12125,253540,10749,3711568,10770,2456042,10735,2991853,0,0,5,4,10,4,4,4,1,4,36
GEE1X93KT,卿,EMVPJTR2Y,ぼっち,937,6,12127,253450,10976,2423220,10433,4268730,10695,3119555,0,0,6,7,9,8,5,7,5,7,54
0UCP579WE,たつや,88DJ300PJ,めぐ党 • 永遠,988,9,12128,253310,9028,389467230,9470,24072070,9412,32463403,0,0,7,2,2,2,1,1,1,1,17
8CA76C3HB,ないぜるP,CWPWP1266,さすさや,475,0,12129,253270,10760,3643422,10894,2151703,10676,3184792,0,0,4,4,4,6,1,7,5,5,36
X8PV9KJYO,なかじ,B4ADNM80X,山本組,1466,18,12130,253130,9231,211839401,8611,214438159,9630,19448944,0,0,9,7,8,10,8,9,10,10,71
J3K8L9SW1,たま,PY4Y88935,平日忙しい人たち,589,1,12131,253000,11176,1576292,10526,3669790,10510,4004672,0,0,1,1,1,2,1,1,1,1,9
SARFQEGU6,ゆり,57HNJ07NK,みらぱ推活最前列,732,1,12131,253000,10720,3906596,10846,2259946,10896,2388146,0,0,2,2,2,2,1,2,10,4,25
7XKE337ZM,Emori,9C2FC74H2,overseas,809,0,12131,253000,11121,1763650,10688,2745615,10689,3150648,0,0,4,5,7,6,5,7,9,8,51
6H3XG7GOY,アンジェ,KT4P0CHHC,ゆったり同好会,927,11,12134,252500,9484,97676484,8461,288681935,9315,41770151,0,0,3,3,5,6,4,5,5,6,37
2H7W1F964,ヨガヲ,60D1TTYTV,無言自由会,963,6,12135,252460,11074,1951967,10646,3019198,10282,5787927,0,0,1,4,4,7,4,9,5,7,41
A07M9JVJV,700系,6YTAMD33M,リリエンフェル党,518,0,12136,252370,11600,790450,11270,1321417,10973,2160735,2670,38016045,6,6,7,8,4,8,5,7,51
NZP2DQS11,リョウ,LB0K3MHND,フラワー,1055,4,12136,252370,11670,687087,10202,5863134,10870,2488871,0,0,4,6,6,6,5,8,5,8,48
ZGDRKNEJ3,柿畑ケロシン,CM5THHYHB,「」ノ空だけれど,1035,0,12138,252230,9162,269273483,8892,101461269,9217,55673005,0,0,8,7,6,7,7,7,7,8,57
NCFJADTNT,1stzero,B4B2VE0F5,気楽サークル,393,0,12138,252230,9304,168092388,8953,86120635,8828,173034477,0,0,2,2,1,1,1,4,1,1,13
NM87R4E3G,未来,NDTPN879N,ライバーズハイ,595,0,12140,252140,9197,236033903,8702,173159016,9744,15465564,0,0,2,2,1,3,2,1,4,5,20
H1SM0F99N,かすかす,9BHYELNY1,シン・エスパルス,847,0,12141,252100,10996,2307594,10727,2600768,10577,3645411,0,0,6,4,4,7,4,1,7,5,38
WGHE7NWYM,リン,1D7T2UXC2,無言でのんびり,1021,4,12141,252100,11294,1270278,10731,2585396,10569,3676395,0,0,2,2,7,4,1,4,3,6,29
