player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
9ELHJRDP5,どらもち,79C17CHA2,蓮ノ空出張部,1194,14,1442,31173000,2541685731.0,766.0,10,10,10,10,10,10,10,10,80
EAEDUP59V,n,X0TFG829Y,ボクのおうち,504,4,1443,31158297,3781681707.0,523.0,7,9,10,1,2,7,5,8,49
TG7P5G630,はいぼ,TK9E1BB1P,無言で自由,1119,11,1444,31143000,2481673768.0,782.0,10,10,10,10,10,10,10,10,80
39Z2746WP,かより,N7GLY2RUW,百生銀行,1235,14,1445,31137000,,,10,10,10,10,10,10,10,10,80
TBFNA0DEB,ぐどん,WLLWJ8ADP,乙宗筋肉サークル,706,2,1446,31122510,,,10,10,10,10,10,10,10,10,80
8BVTA3YTJ,のりしお,GYG7B5R36,幼馴染同好会,319,0,1447,31115600,,,10,10,10,10,10,10,10,10,80
40C1837S7,むっけん,GYG7B5R36,幼馴染同好会,1219,6,1448,31086000,,,10,10,10,10,10,10,10,10,80
FF5OWY051,たみふる,8M6UDX260,ぽけもん好き,1381,10,1449,31081100,72023068.0,2261.0,10,10,10,10,10,10,10,10,80
7927EJ4PX,みずちのん,7R8NKPAB1,花帆推し倶楽部,1311,13,1450,31068000,2816085285.0,709.0,10,10,10,10,10,10,10,10,80
8CA3E775W,Skyflan,FDWY9N1P7,"ゲCo.,Ltd",991,1,1451,31067600,,,10,10,10,10,10,10,10,10,80
V0AF17A00,みけし,Y6JNPC60C,綴理メイト,1339,9,1452,31061950,2216255358.0,855.0,10,10,10,10,10,10,10,10,80
EL7DU08BP,ずらかね,9UKKACGDU,蓮っ子CLUB,1316,16,1453,31056600,,,10,10,10,10,10,10,10,10,80
PTYM2DQMT,NOP,V26546K3D,乙宗気合筋肉,1218,17,1454,31042200,3548209473.0,559.0,10,10,10,10,10,10,10,10,80
A9PBDJNKL,旅人,Y2HV0YEF7,蓮ノ空を応援し隊,1181,17,1455,31039800,,,10,10,10,10,10,10,10,10,80
UYCB7B92H,キャベツ,KT4C59NXG,めぐ島,1109,17,1456,31035000,2114748259.0,883.0,10,10,10,10,10,10,10,10,80
0KCH6B5TN,ぴょんた,JE7V5MM31,蓮ノ沼に沈んだ泥,1226,11,1457,31028277,,,10,10,10,10,10,9,10,10,79
0AF6NRVW0,ソラミ,2JVBK752G,卍愛蓮説卍,1017,3,1458,31020000,2362757899.0,814.0,10,8,7,7,9,4,9,10,64
7YPXGGPP7,すーる,48BTAPMBG,蓮ノ空魔術部,1098,11,1459,31017000,2202928150.0,859.0,10,10,10,9,10,8,6,8,71
6U2JJUC0X,ホムラ,2NY9H8BR9,乙宗紅茶館,1223,9,1460,31011040,,,10,10,10,10,10,10,10,10,80
Z5D4UIYVF,ひろみみ,NA8FEYN0M,蓮ノ空飲酒クラブ,1629,17,1461,30979700,,,10,10,10,10,10,10,10,10,80
QKB6JFPJ4,ふぁふま,WX1DYC9Y1,ラナンキュラス,1451,7,1462,30972000,2950135678.0,681.0,10,7,10,10,9,10,10,10,76
TYLGFKDHK,ひろまつ,G59NGM0XA,シュリーレン,1235,8,1463,30963400,,,10,10,10,10,10,10,10,10,80
6FBPZCLEW,古鴉夢,2K5AM4RV0,とろぺりです,1285,12,1464,30959400,,,10,10,10,10,10,10,10,10,80
BMGTRRFJP,すふら,YK0X6N2HN,無言OK出入自由,745,0,1465,30957200,,,10,10,10,10,10,10,10,10,80
ABKWHHU3E,かたなし,HWMV33W7Y,フラワー泥民館,1173,13,1466,30957000,2228756249.0,854.0,10,10,10,10,10,10,10,10,80
8B1WWT6YA,まじまんじ,BH9YH1YL5,ラブライバーの森,1324,7,1467,30928500,2566835633.0,762.0,10,10,10,10,10,10,10,10,80
64G97EX0C,金沢市民,26JDLMBLN,徒町は強く生きる,1081,9,1468,30924600,,,10,10,10,10,10,10,10,10,80
AZBZEUQGQ,あんこなう,R9T0YKDW8,かちまち応援隊,1445,3,1469,30915000,,,10,10,10,10,10,10,10,10,80
JKJ7SUKZM,M.A.R.K.,7U20138DB,LGP,1110,2,1470,30911720,,,10,8,8,10,7,8,10,10,71
ZYR6MKI25,Larkspur,2K5AM4RV0,とろぺりです,1410,12,1471,30910900,,,10,8,10,10,8,10,10,10,76
XD0KJWUFH,まつたつ,GN9EEL045,きらくに,526,0,1472,30888000,2239509423.0,850.0,7,6,6,6,1,8,5,4,43
H313PMV54,とう,WAT20PN3Y,こな党,1214,3,1473,30885000,,,10,10,10,10,10,10,10,10,80
MT3MMMA66,そのっち,CX967RTGY,おんゆあさーくる,1107,9,1474,30875800,,,10,10,10,10,10,10,10,10,80
K151UE9OE,uma,4RY75CKM4,LLすこ部　メ募,1422,2,1475,30872900,,,10,10,10,10,10,10,10,10,80
FHXIUK8T4,•_•,G0J2F9NAL,さやさやさーくる,1365,16,1476,30872700,,,10,10,10,10,10,10,10,10,80
KEEKMXE23,ゆのし,GVT61ATX0,なのだけれど,1198,16,1477,30868300,,,10,10,10,10,10,10,10,10,80
GTXA22UNF,しんまい,JX0BXWNWH,新米蓮好き好きC,568,0,1478,30838200,2847080355.0,704.0,10,10,10,10,10,10,10,10,80
TQ6LBW4VX,瑠璃色孔雀,GVT61ATX0,なのだけれど,1210,3,1479,30831000,2152828448.0,877.0,9,10,9,10,9,9,10,10,76
LNNWYE4NS,モーセス,Y2HV0YEF7,蓮ノ空を応援し隊,1266,10,1480,30795000,2457835999.0,786.0,10,10,10,10,10,10,9,10,79
66CKWQ3LD,ぽんず,9X07VGM42,近江町食べ歩き隊,1035,4,1481,30765000,2244259763.0,848.0,10,9,9,9,7,7,9,9,69
UFEA13M4N,こう,VLY5JDKCV,新規なのだけれど,812,6,1482,30747000,2182510488.0,868.0,10,10,10,10,10,10,10,10,80
P4TMNDXTW,水色,FVJABCVP3,瑞蓮ラボ,1120,11,1483,30724500,779285576.0,1444.0,10,10,10,10,10,10,10,10,80
3W6393R8A,ジャック,Y6JNPC60C,綴理メイト,1245,17,1484,30708300,2335622133.0,819.0,10,10,10,10,10,7,10,10,77
BU8K94X61,やそ,5W8RPRVUA,ド！ド！泥！,1274,12,1485,30693700,,,10,10,10,10,10,10,10,10,80
FVCUEKZRW,フィーア,K4TAHF9YA,はすっこ準備室,1482,15,1486,30693600,,,10,10,10,10,10,10,10,10,80
ASLXPDS1Q,ささみ,8R49BTWW6,蓮女お嬢様クラブ,1451,0,1487,30692600,,,10,10,10,10,10,10,10,10,80
2TG40QXIT,トゥモ,8R49BTWW6,蓮女お嬢様クラブ,1284,8,1488,30651600,2542133551.0,765.0,10,10,10,10,10,10,10,10,80
P17JKB403,ゆっくら,K8C99H42D,ルリと喜ド！愛楽,1077,6,1489,30641100,,,10,10,10,10,8,10,9,10,77
V1LUUA7GE,F7YNNC2K,UHF5Y8PEF,さやちゃん倶楽部,865,1,1490,30639000,2292007855.0,831.0,10,10,10,10,10,9,10,10,79
V1EJ6RYMT,ぽきまる,XURY539UN,筑波大ラ研,947,7,1491,30630000,2191711752.0,866.0,10,10,10,10,10,10,10,10,80
OZMCCVY3N,キク,GMEF2K8DL,花咲く泥も好き²,1347,3,1492,30624000,2258772464.0,841.0,10,10,10,10,10,10,10,10,80
1U3IE6OEV,よすよす,V26546K3D,乙宗気合筋肉,1275,15,1493,30619000,2167957838.0,872.0,10,10,10,10,10,10,10,10,80
UPAXHJR19,ヤマタ,PPAHU1TNY,蓮ノ空のんびり部,389,0,1494,30618000,2208043908.0,858.0,8,4,6,6,4,5,4,9,46
TFLG9WJ4A,海苔夫,414CEUPEH,アフター見よう！,903,4,1495,30615960,,,10,7,8,10,8,8,10,8,69
F7AVID9MC,プルプル,JA2C658FW,さや綴理の村人,1527,15,1496,30604000,514384948.0,1594.0,10,10,10,10,10,10,10,10,80
ATRN6HL6D,コジケン,PLBBEX019,待機室目指し隊,1194,4,1497,30601200,,,10,10,10,10,10,10,10,10,80
KK9Y4REU9,ジュン,VD7N7A4WH,氷青色,1371,15,1498,30596100,,,10,10,10,10,10,10,10,10,80
XM6GHV3FC,たかっち,HBK6KCRPP,無言でおけ,1092,10,1499,30593000,2381623969.0,807.0,10,10,10,10,10,10,10,10,80
00X6W4TT9,くろすけ,PPAHU1TNY,蓮ノ空のんびり部,924,2,1500,30586500,2839050918.0,707.0,10,10,10,9,10,10,10,10,79
RVR79LTVM,みかん,BCJRMHE75,梢すきすきクラブ,1100,13,1501,30573000,2414844925.0,802.0,10,10,10,10,10,10,10,10,80
TN5Y9EW3E,かんづめ,WAT20PN3Y,こな党,1454,7,1502,30565000,,,10,10,10,10,10,10,10,10,80
UYH8G2PK2,鳳華,X7YM9EG8K,伝統の石川地酒,961,0,1503,30558640,,,10,10,10,10,10,10,10,10,80
0AO1734LO,Ｒスキー,8JMW9G2XW,僕らのリンクラ！,1353,7,1504,30557400,,,10,10,10,10,10,10,10,10,80
NT1KBPYNC,ひまじん,95YCCGJJG,あまね部蓮同好会,740,2,1505,30547300,,,10,10,10,10,10,10,10,10,80
EFA3JW0X2,スターデルタ,WAT20PN3Y,こな党,1210,2,1506,30514749,,,10,10,10,10,10,10,10,10,80
UBA8NDEUF,かでお,3BDTCERX6,打ち返した流れ星,1015,4,1507,30510800,,,10,10,10,10,10,10,10,10,80
MC5OZXTQF,しぐつき,9GDHWXGVG,ルリと花咲く毎日,1201,17,1508,30510000,1918838296.0,959.0,10,10,10,10,10,10,10,10,80
FCG17HTDC,カニカイ,9FF5JBNDF,めぐすきクラブ,1537,17,1509,30506940,982721766.0,1345.0,10,10,10,10,10,10,10,10,80
DUWJPGCA1,こう,G59NGM0XA,シュリーレン,1262,6,1510,30495300,2158379662.0,875.0,10,10,10,10,10,10,10,10,80
SE5DA9CEU,リトル,G8F0M2PH2,アフターウォール,1480,9,1511,30494000,,,10,10,10,10,10,10,10,10,80
2FRL7KV1T,金字塔P,R181MKNX1,みらくらは人生！,1169,0,1512,30477760,,,10,10,10,10,10,10,10,10,80
8JFTGIY95,ももか,2ULM366U6,毎日がエブリデイ,1377,5,1513,30477600,,,10,10,10,10,10,10,10,10,80
K137HR419,しょうご,VW65MCVF8,スリスリーズ,1687,15,1514,30475076,,,10,10,10,10,10,10,10,10,80
6LO0F9Z96,ガイア,JDAG79TG7,百合ノ空観察部,1450,8,1515,30471800,,,10,10,10,10,10,10,10,10,80
PETGW0DZK,ふぁー,J8HXTJ8TB,流し素麺同好会,1472,17,1516,30464700,,,10,10,10,10,10,10,10,10,80
YA1PBGUGB,ばにー,NT2KU5174,こずかほ。,1083,2,1517,30462000,2367914523.0,812.0,10,10,10,10,10,10,10,10,80
2TMBXYL4T,"Mirai,A",MTBP3B4GM,ふらわーすきすき,1108,6,1518,30461600,,,10,10,10,10,10,10,10,10,80
G9DKGLIVY,夢を駆けるネコ,JDAG79TG7,百合ノ空観察部,1372,17,1519,30453700,,,10,10,10,10,10,10,10,10,80
0LTXY4ANY,たまも,R9T0YKDW8,かちまち応援隊,1207,16,1520,30390000,2214349646.0,857.0,10,10,10,10,10,10,10,10,80
3696CQRVA,じょるつん,MVMP6NNXD,空き時間らくがき,1364,7,1521,30388800,,,10,10,10,10,10,10,10,10,80
QN80AZ200,(´・ω・｀),B5V2LNN43,WMW,1319,4,1522,30364800,,,10,10,10,10,10,10,10,10,80
GHXAUM56B,ゆ,9FF5JBNDF,めぐすきクラブ,1033,11,1523,30342000,2279690355.0,835.0,10,9,9,10,9,9,10,10,76
WVX89MU4V,焼き鳥,C6V311T2P,LotuSky,1466,9,1524,30336400,,,10,10,10,10,10,10,10,10,80
MVPXJHBPH,迦弥,YCTM6RYDP,金沢おでん同好会,1474,12,1525,30326300,,,10,10,10,10,10,10,10,10,80
H6L9HBBMW,卯木,AH27N260E,百生信託銀行,647,2,1526,30237000,,,10,10,10,10,10,10,10,10,80
VBMP7BYRW,蘭柚梓,919XF8V2V,蓮之空大三腳,1140,4,1527,30223720,,,10,10,10,10,10,10,10,10,80
8R81JOJWW,saki,M5LHG6R4T,乙宗動物園,1161,8,1528,30210416,,,9,9,8,10,10,10,10,10,76
4CYM2JTJR,Impact,V6DV6KETG,梢好き好きクラブ,1227,6,1529,30193320,,,10,10,10,10,10,10,10,10,80
KW3PTXL8A,ゆう,YVV9CMBLW,東京公演で沼落ち,669,4,1530,30189150,,,10,10,10,10,10,10,10,10,80
ZA2F8HP15,Zi9ma,KGDNX3EF3,ENcircle,1040,4,1531,30184400,,,10,10,10,10,9,10,10,10,79
WYF5GRPEP,ちゃんかい,FK5MUK0ET,くる♡すきクラブ,1075,9,1532,30184200,2453920866.0,787.0,10,10,10,10,10,10,10,10,80
453CGNJA9,カリウム,EY8YN8J6X,インド蓮ノ空支部,1117,13,1533,30155020,,,10,10,10,10,10,10,10,10,80
260GHQ2RA,なづな,2VJG66JTH,まったり,1191,11,1534,30147000,2066500420.0,900.0,10,10,10,10,10,10,10,10,80
1PO8KIG7E,なしこ,YCTM6RYDP,金沢おでん同好会,1347,3,1534,30147000,2160130373.0,874.0,10,10,10,10,10,10,10,10,80
PCWYG7PXA,たぴおか,4RY75CKM4,LLすこ部　メ募,1423,4,1536,30144800,,,10,10,10,10,10,10,10,10,80
39T0J8544,雪利,79C17CHA2,蓮ノ空出張部,1426,14,1537,30128400,2132621521.0,878.0,10,10,10,10,10,10,10,10,80
E0O5CT7SM,sato,PPAHU1TNY,蓮ノ空のんびり部,1412,12,1538,30118430,,,10,10,10,10,10,10,10,10,80
5QD5HXI0Z,ソニック,FTY0R8KPH,泥の皆様,1345,14,1539,30114000,2782088701.0,718.0,10,10,10,10,10,10,10,10,80
BN71H4P9T,なかう,GPAAHVHCL,蓮ノ空地学部,1011,4,1540,30101700,,,10,7,10,10,9,10,9,10,75
T4KEVPMQ9,高角 ルイ,J0N1E3Y09,月火水木金土日,1163,2,1541,30099000,2122479336.0,881.0,10,10,10,10,10,10,10,10,80
2ZWQO40OB,イケ,1DU9LCND7,蓮ノ空すこやか部,1368,15,1542,30087200,,,10,10,10,10,10,10,10,10,80
3FXRPUT8R,無欲,7R8NKPAB1,花帆推し倶楽部,1443,17,1543,30087000,2080456455.0,897.0,10,10,10,10,10,10,10,10,80
FD147GB86,つづりんでぃあ,73CBYJYB0,"oNM,",1118,8,1544,30079800,2393310550.0,805.0,10,10,10,10,10,10,10,10,80
NT4O2HSPX,そうさん,LYPVAETHY,金沢の泥,1348,4,1545,30079400,,,10,10,10,10,10,10,10,10,80
14PM5Q2R4,ぱん,73CBYJYB0,"oNM,",1621,17,1546,30034800,,,10,10,10,10,10,10,10,10,80
D4H57USEN,全粒粉クッキー,NMT63RUDV,泥村,1042,10,1547,30027000,2259639326.0,840.0,7,6,8,8,8,7,10,10,64
UPYMGTVDG,つきよの,4YJYLLDHH,めぐ党同好会,1216,14,1548,30021900,2439855566.0,793.0,10,10,10,10,10,10,10,10,80
UC2XHTF7W,なま,ABALH0AL3,楽園計画,1168,4,1549,30014400,2357452988.0,816.0,10,10,10,10,10,10,10,10,80
8CMNPE3TX,たかはし,2ULM366U6,毎日がエブリデイ,1551,8,1550,30012690,,,10,10,10,10,10,10,10,10,80
R1BAYQ0AB,masacazu,K4TAHF9YA,はすっこ準備室,1398,8,1551,30009100,,,10,10,10,10,10,10,10,10,80
9V8F0V7XD,ァィＫ,Y2R7E79U3,カワウソ同好会,1047,13,1552,30008760,961123566.0,1360.0,10,10,10,10,10,10,10,10,80
9X8X3V66X,シバ,E12PR824F,ゆるっと蓮ノ空,681,0,1553,29983800,2513137331.0,770.0,10,10,10,10,10,10,10,10,80
5UT1FEC2R,みけ,N1DJVPGP8,いつでも咲けるよ,1284,4,1554,29982000,2077279886.0,898.0,10,10,10,10,10,10,10,10,80
7CCT3RP0T,がお,N1DJVPGP8,いつでも咲けるよ,1362,13,1555,29975800,89639148.0,2161.0,10,10,10,10,10,10,10,10,80
ZAQC9O1L8,ゆーふ,JE7V5MM31,蓮ノ沼に沈んだ泥,1527,15,1556,29967410,,,10,10,10,10,10,10,10,10,80
BAY7T6KUR,「めそ,DMDVHGFUG,インドネシア仲間,1207,8,1557,29963208,,,10,10,10,10,10,10,10,10,80
65B3ZLSOI,しいたけは俺の嫁,60D1TTYTV,無言自由会,933,6,1558,29937000,2028941403.0,916.0,10,8,7,10,7,8,10,10,70
U8NDKWLJM,いしころりん,K8C99H42D,ルリと喜ド！愛楽,1224,17,1559,29901000,2154626674.0,876.0,10,10,10,10,10,10,10,10,80
VWZ7PP7PZ,さつき,2ULM366U6,毎日がエブリデイ,1352,15,1560,29868800,,,10,10,10,10,10,10,10,10,80
MS2NP6PUZ,くろまる,YCTM6RYDP,金沢おでん同好会,1470,6,1561,29867600,,,10,10,10,10,10,10,10,10,80
B854YF6A6,がろー,E76N52LMW,イベントのみ,1304,7,1562,29860400,,,10,10,10,10,10,10,10,10,80
LWPHMPLJH,日向 みのり,05KN1RR3U,さやかほ花卉園,1568,17,1563,29851000,1507128592.0,1110.0,10,10,10,10,10,10,10,10,80
01U2Y0TAE,しんにゃん,407VAU0TT,ログボ勢の集い,576,0,1564,29844000,2130767217.0,879.0,10,7,8,9,4,8,10,10,66
IBTWX6T89,ゾノ,8P39YRA1L,慈と愉快な仲間達,1249,5,1565,29838000,2111686678.0,885.0,10,10,10,10,10,10,10,10,80
6DVNE2G8H,エクレア,2ULM366U6,毎日がエブリデイ,1259,12,1566,29833240,,,10,10,10,10,9,10,10,10,79
FKVUW0K7Q,TA93,Y2HV0YEF7,蓮ノ空を応援し隊,1556,16,1567,29821500,,,10,10,10,10,10,10,10,10,80
8EB0GXWX1,みむ。,EYN9H9N16,蓮すきすきクラブ,1526,6,1568,29811900,,,10,10,10,10,10,10,10,10,80
0WCO17NRD,よっちゃんタコ,7U20138DB,LGP,1313,8,1569,29808000,2648055712.0,739.0,10,10,10,10,10,10,10,10,80
YLGVH328E,めぐミルク,V4A5MP41E,徒町チャレンジ！,1144,1,1570,29803960,,,10,10,10,10,10,10,10,10,80
PUKLROKQE,柴舟,3LUL3WR8Y,零組,1438,2,1571,29799000,,,10,10,10,10,10,10,10,10,80
Q80NROBVC,ハイネ,RFYKY8DCD,LA.LA.LA,1363,14,1572,29783700,,,10,10,10,10,10,10,10,10,80
KYT4WV5UC,D,EP27EEH81,毎日がホリデイ,1606,17,1573,29777700,,,10,10,10,10,10,10,10,10,80
ZQH88L3D3,いわぽん.T,XEENRBXCG,蓮ノ空休日クラブ,1403,11,1574,29775000,2047330174.0,908.0,10,10,10,10,10,10,10,10,80
GVYNT65U1,スバるん,YE7CX8RNP,蓮ノ大三十角ex,1468,16,1575,29774000,,,10,10,10,10,10,10,10,10,80
UVMDCU7PH,いとまき,Y7X2MNH1U,いとまき団,1016,3,1576,29772000,1962067725.0,943.0,9,6,7,10,8,10,10,10,70
R50ENN3PN,ろっく,RFYKY8DCD,LA.LA.LA,1462,15,1577,29761700,,,10,10,10,10,10,10,10,10,80
DVMW3PBV0,ゆきお,V26546K3D,乙宗気合筋肉,1089,13,1578,29756800,,,10,10,10,10,10,10,10,10,80
X5FG9PR4K,ともえ,58FD7UF8J,としとしサークル,1154,9,1579,29754530,,,9,8,10,9,8,8,9,9,70
UG4AE6K33,Eyk,Y6JNPC60C,綴理メイト,1261,5,1580,29744800,,,10,10,10,10,10,10,10,10,80
0RK71VLVD,クリームソーダ,BT22M41DV,梢花帆吟子同好会,883,0,1581,29738700,,,9,8,9,10,7,9,8,9,69
05J0TPTJ6,せいげん,YVV9CMBLW,東京公演で沼落ち,1030,2,1582,29737800,3196715077.0,629.0,10,10,10,10,10,10,10,10,80
RY2VRH8RA,サコク,NDGW77R2V,こず花帆尊い,654,2,1583,29724200,,,10,10,10,10,10,10,10,10,80
RS50914EE,てDTM,6045Y2RW7,ポチっと！蓮ノ空,1273,2,1584,29720700,,,10,10,10,10,10,10,10,10,80
HF086UDM7,かじちゃん,AVX749PPB,姫芽ちゃん親衛隊,985,10,1585,29718000,2102341513.0,888.0,10,10,10,10,10,10,10,10,80
RFM4CVP8P,カッチャン,N8L41JAA7,無言 ノルマなし,1257,15,1586,29717300,,,10,10,10,10,10,10,10,10,80
MY2P7YB3V,saku,W3YKKRWHG,ルリと愉快な一家,1218,17,1587,29712800,,,10,10,10,10,10,10,10,10,80
7F66LJW76,るぺお,B4ADNM80X,山本組,1091,10,1588,29697000,2022470749.0,918.0,10,10,10,10,10,10,10,10,80
NKFJYWXKN,すもち,WN5B7VKPU,きんぴられんこん,1476,15,1589,29688400,,,10,10,10,10,10,10,10,10,80
DCR8TX22K,みんと,V4A5MP41E,徒町チャレンジ！,1245,13,1590,29681910,1433998824.0,1147.0,10,10,10,10,9,9,10,10,78
DFKVB33V4,トビー,HBM31HMUY,YUKIZURI,1249,15,1591,29670000,2580672221.0,756.0,10,10,10,10,5,8,10,10,73
22VLF2LFX,一生スリブです！,MTBP3B4GM,ふらわーすきすき,1164,12,1592,29659100,,,7,7,8,10,7,7,8,10,64
NRDFUPFF9,スペアミント,5YEE75CB4,ロビーで待ってる,1045,0,1593,29649000,1861686149.0,971.0,10,10,10,10,10,10,10,10,80
FZDZW0KWF,つづさや〜,PDMPF3VVV,r/LL,1435,4,1594,29634500,,,10,10,10,10,10,10,10,10,80
7Q57IC8LS,かざや,N2KCENRKH,猫＆旅大好き部,1116,7,1595,29622000,2239920948.0,849.0,8,7,10,9,7,7,10,10,68
H9GK7YEJ1,消耗品さかさま,RF5215M2U,スクステ同好会②,1184,9,1596,29619000,1956641010.0,945.0,10,10,10,10,10,10,10,10,80
THBUY3K26,まるく,MDMTR1XKL,ホリデーホリディ,1150,15,1597,29613000,1972690670.0,941.0,10,10,10,10,10,10,10,10,80
UKGTVLNSD,クリス,JTX1G19BP,さやかほ癒し会,1172,6,1598,29612100,2185208335.0,867.0,6,6,8,8,8,7,10,10,63
VN44PL392,椛,Y2HV0YEF7,蓮ノ空を応援し隊,1323,17,1599,29583000,2100057440.0,890.0,10,10,10,10,10,10,10,10,80
BJC3OIEGV,まよせ,2B97MH4YA,同じ話し何回も…,1312,13,1600,29553800,2817371483.0,708.0,10,10,10,10,10,10,10,10,80
AUATVV59X,Raik,KT4C59NXG,めぐ島,1125,0,1601,29534400,,,10,10,10,10,9,9,10,10,78
7W0EHYXWH,ニムカ,R181MKNX1,みらくらは人生！,1195,14,1602,29533400,,,10,10,10,10,10,10,10,10,80
Y18B28D2F,ろびんほ,948FLPMPN,まったりハス煮〜,380,0,1603,29520000,2082939697.0,896.0,10,10,10,10,10,10,10,10,80
HKZDREDZB,リオウ,5W8RPRVUA,ド！ド！泥！,1395,2,1604,29514340,,,10,10,10,10,9,9,10,10,78
O017GBZ7N,アイプル,73CBYJYB0,"oNM,",1334,4,1605,29469000,2126388296.0,880.0,10,10,10,10,10,10,10,10,80
65MCJCNUU,天曰稚蜜,JE7V5MM31,蓮ノ沼に沈んだ泥,1350,17,1606,29466060,,,10,10,10,10,10,10,10,10,80
8P9DB4M9B,海翔,UYCT3Y4JK,蓮っ子,1225,17,1607,29460696,,,10,10,10,10,10,10,10,10,80
WPM3NP1TG,ユウキうみもりん,PR2BGEK5K,ありがとう大三角,1175,17,1608,29442000,1953231652.0,947.0,10,10,10,10,10,10,10,10,80
6M4GJJIWC,つみ,VXDPPJJL1,蓮ノ空リボ課金部,916,2,1609,29406000,1974558522.0,939.0,10,8,8,10,7,7,10,10,70
B9OKMP2C8,いなかもの,ABU58EVJ2,Quatuor,1587,9,1610,29377500,,,10,10,10,10,10,10,10,10,80
44U5VKMVW,brownie,9L0B2WTWX,ソロ用,1456,17,1611,29352900,2120295586.0,882.0,10,10,10,10,10,10,10,10,80
41121WV5Y,みーちゃん,JE7V5MM31,蓮ノ沼に沈んだ泥,1513,3,1612,29309100,2277238476.0,837.0,10,10,10,10,10,10,10,10,80
8RHDJ2E9D,Zakatin,V26546K3D,乙宗気合筋肉,1280,16,1613,29308000,2229851159.0,853.0,10,10,10,10,10,10,10,10,80
88GHLYV8F,うどん,60D1TTYTV,無言自由会,1212,10,1614,29304700,2589892975.0,754.0,10,10,10,10,10,10,10,10,80
VDAWF6H8B,はなもえ,919XF8V2V,蓮之空大三腳,832,2,1615,29304000,1974698010.0,938.0,10,8,8,10,7,9,8,9,69
0J9VGUGRR,TAKA,GN1798YEX,ド!ド!同好会,1374,17,1616,29298000,2044419988.0,913.0,10,10,10,10,10,10,10,10,80
XJGU1LX69,ヨモギ,MTBP3B4GM,ふらわーすきすき,1064,2,1617,29289590,,,10,10,10,10,10,10,10,10,80
JP733E2SM,おっきー,BT22M41DV,梢花帆吟子同好会,1194,1,1618,29277000,2013052507.0,925.0,10,10,10,10,10,10,10,10,80
JW37MK191,ぽぽろん,J8HXTJ8TB,流し素麺同好会,1240,9,1619,29270600,,,10,10,10,10,10,10,10,10,80
CJC6QJ6HK,くあんた,9UKKACGDU,蓮っ子CLUB,1467,10,1620,29246200,,,10,10,10,10,10,10,10,10,80
EG94I1088,星野ユウカ@村人,WX1DYC9Y1,ラナンキュラス,1282,10,1621,29244000,2010676700.0,927.0,10,7,9,9,7,7,10,10,69
E0H7KX5F4,ひこ,HBUK6F7CC,乙宗梢なりきり部,1302,5,1622,29177600,,,10,10,10,10,10,10,10,10,80
WKO5MRT84,NANA,7R8NKPAB1,花帆推し倶楽部,1405,16,1623,29170600,2200586984.0,860.0,10,10,10,10,10,10,10,10,80
MPY1ACKFX,カンパチ,GWGDMA3YC,初心者無言自由だ,1356,17,1624,29169804,,,10,10,10,10,10,10,10,10,80
3X0Y8KUA4,ものくろ,RXXUPMWB9,待機室跡地観測所,1379,17,1625,29169320,,,10,10,10,10,10,10,10,10,80
KAPHWULX8,トワナッツ,Y2HV0YEF7,蓮ノ空を応援し隊,1135,15,1626,29163000,1907123005.0,963.0,10,7,10,10,10,10,10,10,77
FADAWIIRL,仕事の流儀,PDMPF3VVV,r/LL,1285,0,1627,29159000,2194018231.0,863.0,10,10,10,10,10,10,10,10,80
A2ODEIZZW,ファミレスの玩具,Y6JNPC60C,綴理メイト,1407,7,1628,29144400,2781406740.0,719.0,10,10,10,10,10,10,10,10,80
320HQ510M,ぴよ,6XX7GBM0K,ぷちぐる同好会,1490,15,1629,29143800,2579857184.0,757.0,10,10,10,10,10,10,10,10,80
WQYKZ3SZB,シアン,F2CFWVMY9,藤島め組,1380,7,1630,29135502,,,10,10,10,10,10,10,10,10,80
8K0Y5W34P,「斑鳩」,26JDLMBLN,徒町は強く生きる,1308,1,1631,29088900,,,10,10,10,10,10,10,10,10,80
938AFRUX1,こじゅ,RXXUPMWB9,待機室跡地観測所,859,8,1632,29085000,1858608555.0,973.0,8,10,10,10,8,8,6,10,70
E654ER5U0,Rinka.,998H940YN,お嬢様筋トレ部,1060,13,1633,29082000,2018600748.0,923.0,10,10,10,10,10,10,10,10,80
ON4U2Z876,ヨシ,4XVD1CXVM,KIT,1020,2,1634,29077800,2267496717.0,838.0,10,10,10,10,10,10,10,10,80
KDJTR7PVB,ありしあ,K8C99H42D,ルリと喜ド！愛楽,1121,8,1635,29076500,,,10,10,10,10,10,10,10,10,80
TW2BWJVJI,紺ぺ,5NPVVUGH7,蓮すきすきクラブ,1126,8,1636,29070000,3187096619.0,633.0,10,10,10,10,10,10,10,10,80
AWH20IHAB,明見鳥,1DU9LCND7,蓮ノ空すこやか部,1385,16,1637,29045400,2302059690.0,827.0,10,10,8,10,10,8,10,10,76
Y3UHR9UT8,ユキ,V4A5MP41E,徒町チャレンジ！,1213,17,1638,29043000,1975815141.0,937.0,10,10,10,10,10,10,10,10,80
K9G2HPEM9,para,2VJG66JTH,まったり,1245,0,1639,29036000,,,10,10,10,10,10,10,10,10,80
