player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A分数,结算前A rank,结算前B分数,结算前B rank,结算前C分数,结算前C rank,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
GGFPWA50K,ゆ〜仮,9YG7C0VM7,綴理と無言で昼寝,1760,20,69,8300000,211402296421.0,4772.0,38053068941.0,5973.0,414121972104.0,3293.0,150320702449.0,43.0,10,10,10,10,10,10,10,10,80
49TUEFEKF,五郎島金時,RWARTHA1M,乙宗梢大好き部,1772,17,69,8300000,14104258291009.0,36.0,12904735750564.0,42.0,11903288524810.0,31.0,0.0,0.0,10,10,10,10,10,10,10,10,80
1P6AUGHX2,PU確率仕事しろ,RWARTHA1M,乙宗梢大好き部,1703,19,71,8295000,14197534165838.0,35.0,13775800198032.0,21.0,11433319203071.0,46.0,0.0,0.0,10,10,10,10,10,10,10,10,80
R3YC2XYYZ,秋の根性焼き,3F9P3U95T,ଳ天地鱏明の空ଳ,1820,16,72,8290000,1321623974609.0,1949.0,224705101296.0,4668.0,557715631043.0,2925.0,154130376982.0,39.0,10,10,10,10,10,10,10,10,80
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,1787,14,73,8280000,14340487371815.0,33.0,13206552127334.0,29.0,11440823246287.0,45.0,0.0,0.0,10,10,10,10,10,10,10,10,80
L8VJOGDKM,まる,3F9P3U95T,ଳ天地鱏明の空ଳ,1854,18,73,8280000,551045190997.0,3348.0,751961759249.0,3081.0,2000829598534.0,1527.0,160646789087.0,28.0,10,10,10,10,10,10,10,10,80
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,1793,20,75,8265000,13076184549977.0,63.0,12283010208670.0,79.0,12183205895863.0,22.0,0.0,0.0,10,10,10,10,10,10,10,10,80
OWS2KA4SW,ごみょ,49AMYCXCD,ルドベキア,1739,15,75,8265000,14451165663249.0,30.0,12395352895081.0,72.0,10815617829320.0,74.0,0.0,0.0,10,10,10,10,10,10,10,10,80
ROKS5RRX4,れんこん,EYN9H9N16,蓮すきすきクラブ,1779,19,77,8255000,0.0,0.0,0.0,0.0,0.0,0.0,148919372822.0,47.0,10,10,10,10,10,10,10,10,80
YA23T8JH8,つばサンド,FK5MUK0ET,くる♡すきクラブ,1436,20,78,8250000,98483055391.0,5592.0,112111021635.0,5219.0,155865937326.0,4398.0,149212615248.0,45.0,10,10,10,10,10,10,10,10,80
GUUN5GB0W,むうげ,BKUHCT7WF,蓮女お嬢様部,1298,15,79,8240000,12507843832097.0,84.0,13002897219191.0,36.0,11377467042865.0,47.0,17667167.0,2756.0,10,10,10,10,10,10,10,10,80
WY7ASMM7N,ちゅん,11FB0EDDT,スクステ同好会,1483,18,80,8230000,2957715764.0,7747.0,9017577090.0,6801.0,35005929785.0,5539.0,152014017008.0,42.0,10,10,10,10,10,10,10,10,80
RND3BA6Q4,あゆ,49AMYCXCD,ルドベキア,1608,15,81,8220000,13766285989888.0,49.0,12815934291101.0,46.0,12092571073879.0,23.0,0.0,0.0,10,10,10,10,10,10,10,10,80
V578L0R6J,mion,PBRDPWEY1,村村会,1533,15,82,8215000,13688595962438.0,51.0,11260480264617.0,144.0,12562260543945.0,11.0,0.0,0.0,10,10,10,10,10,10,10,10,80
KJWYM5BGB,愛知Runway,49AMYCXCD,ルドベキア,1625,19,83,8210000,13796853004802.0,47.0,12934827144240.0,40.0,10598586438728.0,87.0,0.0,0.0,10,10,10,10,10,10,10,10,80
WK70A6MEG,こへい,N7GLY2RUW,百生銀行,1776,19,84,8205000,0.0,0.0,0.0,0.0,0.0,0.0,147280666940.0,50.0,10,10,10,10,10,10,10,10,80
