player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,姬芽,花帆,慈,瑠璃乃,小铃,梢,缀理,さやか,吟子,昨天分数,是否出刀,未出刀人数
R3YC2XYYZ,秋,GPKTRBCTT,騎空団蓮ノ空支部,13,14,7497386702880469,10,10,10,10,10,10,10,10,10,6076362431759537,True,21
7604CH5KV,わいわい,FK5MUK0ET,くる♡すきクラブ,15,15,7447762260511595,10,10,10,10,10,10,10,10,10,7447762260511595,False,17
NOB5KDBV6,しる220,0UT59MJ8U,かほすこ同好会,15,16,7435188092250817,10,10,10,10,10,10,10,10,10,5968665508416955,True,15
VLVZCU5K1,ひなつき,B5V2LNN43,WMW,15,17,7421894037657504,10,10,10,10,10,10,10,10,10,6000932434043832,True,19
BJ2YEFM93,テンババア,EYN9H9N16,蓮すきすきクラブ,13,18,7302413740513784,10,10,10,10,10,10,10,10,10,5881695378459841,True,16
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,9,19,7286098696251393,10,10,10,10,10,10,10,10,10,5933333936578970,True,12
CZKJL4VOV,親戚プランタン,FVJFA973A,蓮ノ空愛好会,15,20,7265266589244402,10,10,10,10,10,10,10,10,10,6005721193464888,True,16
LQEN0GFVZ,ごろーざ,FVJFA973A,蓮ノ空愛好会,15,21,7262129260056845,10,10,10,10,10,10,10,10,10,5964624968486855,True,16
F81U86M87,こま,H6JWBBGCG,蓮天・乙宗一心流,15,22,7218235133114175,10,10,10,10,10,10,10,10,10,5809554664560050,True,16
3Q65ASSTC,ほうがく,YE7CX8RNP,蓮ノ大三十角,15,23,7212458190544385,10,10,10,10,10,10,10,10,10,7212458190544385,False,19
FVG9O3T6M,つづもん,11XTEEEJT,リンクラ料理部,11,24,7206691396628225,10,10,10,10,10,10,10,10,10,7206691396628225,False,25
1Y0XFNNDJ,ワイルズあと5日,EYN9H9N16,蓮すきすきクラブ,11,25,7190070157825223,10,10,10,10,10,10,10,10,10,5847232670217533,True,16
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,15,26,7181215720678263,10,10,10,10,10,10,10,10,10,6042686546722552,True,16
5LL48ARPU,シュウ,BKLW6CR5L,Mix鮭の空!!,15,27,7138806771515728,10,10,10,10,10,10,10,10,10,5721365131350157,True,22
HU55NKXPK,たっち,EYN9H9N16,蓮すきすきクラブ,15,28,7084096726265572,10,10,10,10,10,10,10,10,10,7084096726265572,False,16
8YL7FPM4D,北沢志保,FK5MUK0ET,くる♡すきクラブ,15,29,7045362411137837,10,10,10,10,10,10,10,10,10,5628320015034548,True,17
B424J17UB,ギンッカ,EYN9H9N16,蓮すきすきクラブ,15,30,7043087198465213,10,10,10,10,10,10,10,10,10,6480790950397059,True,16
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,12,31,6993914068259325,10,10,10,10,10,10,10,10,10,6042882903722912,True,16
DES39P1DL,手頃な棒,EYN9H9N16,蓮すきすきクラブ,8,32,6988698143998541,10,10,10,10,10,10,10,10,10,6001133576088122,True,16
KWSACZISO,すずき,CTW8DKV5P,まったり,15,33,6987565331032543,10,10,10,10,10,10,10,10,10,5616412343489363,True,17
1FREY7CCF,ラブカス,11XTEEEJT,リンクラ料理部,7,34,6880953953034259,10,10,10,10,10,10,10,10,10,6880953953034259,False,25
4387Y57EA,あなたこなた,11XTEEEJT,リンクラ料理部,12,35,6871131223225828,10,10,10,10,10,10,10,10,10,6871131223225828,False,25
QTHXHSE6U,総たい,EYN9H9N16,蓮すきすきクラブ,15,36,6867458601624552,10,10,10,10,10,10,10,10,10,6867458601624552,False,16
L6A36K16J,田中琴葉,FK5MUK0ET,くる♡すきクラブ,10,37,6865441462501262,10,10,10,10,10,10,10,10,10,6865441462501262,False,17
XREWTWWBK,単独禁区,11XTEEEJT,リンクラ料理部,12,38,6863289611378676,10,10,10,10,10,10,10,10,10,6863289611378676,False,25
VH1RC5NNC,コグレ,25PMPEMG7,星見プロ,13,39,6861176653467654,10,10,10,10,10,10,10,10,10,6861176653467654,False,16
V578L0R6J,mion,AXG81GPMP,蓮ノ空マタギ部,12,40,6818891623383140,10,10,10,10,10,10,10,10,10,5473966061961137,True,16
9ENVXR95K,マオ,NC2YT2V28,蓮之愛同予者何人,10,41,6812877048831530,10,10,10,10,10,10,10,10,10,5573299721977870,True,21
LP0BEDRF6,感情の摩天楼,YE7CX8RNP,蓮ノ大三十角,13,42,6801525533180511,10,10,10,10,10,10,10,10,10,6801525533180511,False,19
L6HBG7C3L,あまらく@,BKLW6CR5L,Mix鮭の空!!,10,43,6791222760865616,10,10,10,10,10,10,10,10,10,6791222760865616,False,22
U587LWLVX,asagi,RWARTHA1M,乙宗梢大好き部,4,44,6778392536999706,10,10,10,10,10,10,10,10,10,5439133168032417,True,18
LVRF4GDVF,るびたぬ,VW65MCVF8,スリスリーズ,13,45,6771060472720101,10,10,10,10,10,10,10,10,10,6771060472720101,False,22
VGWT7LCX7,ZUC,BKLW6CR5L,Mix鮭の空!!,12,46,6762937338644180,10,10,10,10,10,10,10,10,10,6221752200307852,True,22
WL6FFE9FY,もょもと,EYN9H9N16,蓮すきすきクラブ,15,47,6756777019073798,10,10,10,10,10,10,10,10,10,6756777019073798,False,16
62NPMRQF6,ふく,EYN9H9N16,蓮すきすきクラブ,9,48,6720538545998893,10,10,10,10,10,10,10,10,10,5458859223559698,True,16
4FGPNYMSS,てんよし,VW65MCVF8,スリスリーズ,15,49,6693869967498003,10,10,10,10,10,10,10,10,10,6157462570311406,True,22
7XT268BWG,冬はこずめぐにょ,FVJFA973A,蓮ノ空愛好会,15,50,6692970743806309,10,10,10,10,10,10,10,10,10,5826896234535323,True,16
845LY9UX1,鈴木さつき,WN5B7VKPU,きんぴられんこん,4,51,6686998310616616,10,10,10,10,10,10,10,10,10,5296280584938172,True,12
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,12,52,6685530801990491,10,10,10,10,10,10,10,10,10,6319674894628053,True,15
84U35FCIX,じゃじゃ,YCTM6RYDP,金沢おでん同好会,10,53,6668139429134813,10,10,10,10,10,10,10,10,10,5451240866257028,True,13
MNV5KYXG7,六天,GXR6C85BT,花帆ちゃん親衛隊,9,54,6664305405306241,10,10,10,10,10,10,10,10,10,5381990181640357,True,15
6NJM4GUG6,びーるん,VW65MCVF8,スリスリーズ,6,55,6660925611419203,10,10,10,10,10,10,10,10,10,6660925611419203,False,22
OOC27PRN6,リリィ,DH6C5B7WF,蓮ノ空FC,1,56,6653142333794484,10,10,10,10,10,10,10,10,10,5343253155523549,True,15
EFW2PMAHB,くら,YCTM6RYDP,金沢おでん同好会,15,57,6640309533455720,10,10,10,10,10,10,10,10,10,5351191277633815,True,13
L8VJOGDKM,♥(˘ ε ˘),VW65MCVF8,スリスリーズ,13,58,6635154235763447,10,10,10,10,10,10,10,10,10,6635154235763447,False,22
10NAV71GP,あばば,NC2YT2V28,蓮之愛同予者何人,4,59,6608244814900751,10,10,10,10,10,10,10,10,10,5379869406401018,True,21
ZYAP6N76H,ぬわぁんでよぉ,BKLW6CR5L,Mix鮭の空!!,15,60,6606224618143597,10,10,10,10,10,10,10,10,10,6606224618143597,False,22
8OJ4K93MD,コロ,HBUK6F7CC,乙宗梢なりきり部,11,61,6601632641606601,10,10,10,10,10,10,10,10,10,5380623087152699,True,14
G9KY68ADP,よっしー,JE7V5MM31,蓮ノ沼に沈んだ泥,0,62,6599941262271578,10,10,10,10,10,10,10,10,10,5343300761342278,True,20
838S79KWG,睦は笑いますわよ,BKLW6CR5L,Mix鮭の空!!,10,63,6580071533851723,10,10,10,10,10,10,10,10,10,6058252861030281,True,22
GVNJDLBW8,ダークライ,11XTEEEJT,リンクラ料理部,11,64,6577211200212770,10,10,10,10,10,10,10,10,10,6577211200212770,False,25
D0RVYCT5J,MONO,BKLW6CR5L,Mix鮭の空!!,4,65,6575436985349604,10,10,10,10,10,10,10,10,10,6575436985349604,False,22
IEBYCC1D7,わらび餅,RFYKY8DCD,LA.LA.LA,14,66,6575094801974952,10,10,10,10,10,10,10,10,10,5469433284971990,True,8
FYCBDQWGV,コトブキ,AXG81GPMP,蓮ノ空マタギ部,10,67,6574614881239034,10,10,10,10,10,10,10,10,10,6574614881239034,False,16
NJ5M5IZWU,まき,M5LHG6R4T,乙宗動物園,5,68,6572722535409391,10,10,10,10,10,10,10,10,10,6022051973626894,True,18
JC33CNHML,かすかす,PBRDPWEY1,村村会,12,69,6567872957731260,10,10,10,10,10,10,10,10,10,6017185516437572,True,17
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,10,70,6553136922090270,10,10,10,10,10,10,10,10,10,5307895896090040,True,12
DEVDG82YE,全方位ジョーくん,N0EXH1CM1,ぱちぱち徒町,8,71,6549769969597499,10,10,10,10,10,10,10,10,10,5257847298524807,True,15
WP2XGUKDR,35,EYN9H9N16,蓮すきすきクラブ,6,72,6539303983869337,10,10,10,10,10,10,10,10,10,6539303983869337,False,16
WPLF5HB13,ふっと,11XTEEEJT,リンクラ料理部,15,73,6536518619927456,10,10,10,10,10,10,10,10,10,6536518619927456,False,25
15LURYMC1,ベルトーニ,FVJFA973A,蓮ノ空愛好会,15,74,6531909520970363,10,10,10,10,10,10,10,10,10,5339374912529835,True,16
CAH984HAW,タピエンル,VW65MCVF8,スリスリーズ,14,75,6528117259162796,10,10,10,10,10,10,10,10,10,5326021079522495,True,22
KMUYDNERU,サーナイトex,FC8NBAJBT,ラー麺二郎金沢店,15,76,6502865269505717,10,10,10,10,10,10,10,10,10,6502865269505717,False,19
IMAK5NFHF,よもぎ,YE7CX8RNP,蓮ノ大三十角,13,77,6488509125129842,10,10,10,10,10,10,10,10,10,5245905518587128,True,19
NJTVVJ3AR,もつに(戦う顔),EYN9H9N16,蓮すきすきクラブ,15,78,6486747370014628,10,10,10,10,10,10,10,10,10,6486747370014628,False,16
J9C1NN8VB,クレセリア,VW65MCVF8,スリスリーズ,15,79,6471063735719175,10,10,10,10,10,10,10,10,10,6471063735719175,False,22
MEGKKH1W5,75,EYN9H9N16,蓮すきすきクラブ,15,80,6455952636914172,10,10,10,10,10,10,10,10,10,6455952636914172,False,16
SM59T811D,Case,RWARTHA1M,乙宗梢大好き部,7,81,6449929350410692,10,10,10,10,10,10,10,10,10,5426617408099588,True,18
7TAQGMS8W,ゆる,PBRDPWEY1,村村会,15,82,6444501542143163,10,10,10,10,10,10,10,10,10,5234440854409333,True,17
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,15,83,6426583321043283,10,10,10,10,10,10,10,10,10,5074023131009108,True,18
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,8,84,6418224031399702,10,10,10,10,10,10,10,10,10,5094317841194790,True,8
X0N1L475X,ぼた餅ガール,J7N4W6Y1K,こずミックラブ♡,15,85,6413095404834311,10,10,10,10,10,10,10,10,10,6413095404834311,False,19
LDLTRQ88V,しらたま,YCTM6RYDP,金沢おでん同好会,15,86,6411046681859436,10,10,10,10,10,10,10,10,10,5210207341280249,True,13
FDXBWBH2B,あおっち,11FB0EDDT,スクステ同好会,0,87,6392144443542735,10,10,10,10,10,10,10,10,10,5826728774739326,True,14
YIGSDJFDL,あっきー,YCTM6RYDP,金沢おでん同好会,6,88,6383767461532769,10,10,10,10,10,10,10,10,10,4350865974833965,True,13
U7NEBV4KH,こーど,BKLW6CR5L,Mix鮭の空!!,15,89,6377173959108040,10,10,10,10,10,10,10,10,10,6377173959108040,False,22
U1IQYBNI5,通りすがりの人,BKLW6CR5L,Mix鮭の空!!,9,90,6374263368058959,10,10,10,10,10,10,10,10,10,6374263368058959,False,22
J9E2BXTUR,そーや,YE7CX8RNP,蓮ノ大三十角,10,91,6369651279249603,10,10,10,10,10,10,10,10,10,5132978511444035,True,19
A172AA7DD,にしん,FVJFA973A,蓮ノ空愛好会,6,92,6331409357684210,10,10,10,10,10,10,10,10,10,6331409357684210,False,16
NT480V79A,ゆざくら,PBRDPWEY1,村村会,12,93,6323503703951656,10,10,10,10,10,10,10,10,10,5133487997867552,True,17
76L1SWWX0,カプ・デカホ,GXR6C85BT,花帆ちゃん親衛隊,14,94,6304236862269942,10,10,10,10,10,10,10,10,10,5098950716036382,True,15
HVA8EZJWM,鍋,YCTM6RYDP,金沢おでん同好会,15,95,6288793026915646,10,10,10,10,10,10,10,10,10,5759959061818532,True,13
THT84VUB7,オム,8M6UDX260,ぽけもん好き,4,96,6286007715363698,10,10,10,10,10,10,10,10,10,5118770995608763,True,14
CPU567Q5P,あいざっく,8M6UDX260,ぽけもん好き,2,97,6279422937812882,10,10,10,10,10,10,10,10,10,5758279246448618,True,14
8DSWY1SNL,お茶とコーヒー,HBUK6F7CC,乙宗梢なりきり部,15,98,6253314024992518,10,10,10,10,10,10,10,10,10,5071486937078968,True,14
TW9L2LKS7,パワッチョ,YE7CX8RNP,蓮ノ大三十角,15,99,6223334152146874,10,10,10,10,10,10,10,10,10,6223334152146874,False,19
764KKEH5V,K,X7C21B7H7,泥,9,100,6208528428174841,10,10,10,10,10,10,10,10,10,6208528428174841,False,17
C9325WMEN,さく〜？,PBRDPWEY1,村村会,7,101,6207855223235403,10,10,10,10,10,10,10,10,10,5689231202751238,True,17
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,15,102,6194216722101485,10,10,10,10,10,10,10,10,10,5065993723621394,True,12
8GYTX89XA,しづ,FVJFA973A,蓮ノ空愛好会,8,103,6180645311607093,10,10,10,10,10,10,10,10,10,6180645311607093,False,16
AMV02DEFM,望月杏奈,FK5MUK0ET,くる♡すきクラブ,9,104,6178571326518977,10,10,10,10,10,10,10,10,10,5101560332512435,True,17
4YTEQDE04,せなねの,EYN9H9N16,蓮すきすきクラブ,12,105,6173525882804830,10,10,10,10,10,10,10,10,10,5009954609475067,True,16
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十角,15,106,6168087376406398,10,10,10,10,10,10,10,10,10,6168087376406398,False,19
CRBY4XCB9,すべゆるお,VW65MCVF8,スリスリーズ,12,107,6165403358789844,10,10,10,10,10,10,10,10,10,5047941694864109,True,22
NLNKEMVRB,なのはな,H6JWBBGCG,蓮天・乙宗一心流,13,108,6164396605969539,10,10,10,10,10,10,10,10,10,6164396605969539,False,16
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,15,109,6160395563858647,10,10,10,10,10,10,10,10,10,5446613882609816,True,16
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,3,110,6121057764648756,10,10,10,10,10,10,10,10,10,6121057764648756,False,20
TKLRD66RN,ふじー,BKLW6CR5L,Mix鮭の空!!,15,111,6099886043903227,10,10,10,10,10,10,10,10,10,6099886043903227,False,22
M30MWLT24,ゆあゆあ,05KN1RR3U,さやかほ花卉園,15,112,6093130801866924,10,10,10,10,10,10,10,10,10,4845222418652831,True,11
1FO8RWDNB,☀︎,YE7CX8RNP,蓮ノ大三十角,12,113,6076510343935803,10,10,10,10,10,10,10,10,10,4996334539948560,True,19
NC6WJYFVX,テツノカイナ,11XTEEEJT,リンクラ料理部,15,114,6067766368487835,10,10,10,10,10,10,10,10,10,6067766368487835,False,25
CCQ5QCTL1,琥珀,GMEF2K8DL,花咲く泥も好き²,15,115,6057835089839605,10,10,10,10,10,10,10,10,10,5544973903480338,True,20
1AZ5EJR7Z,Inahime,X7C21B7H7,泥,12,116,6041661618833419,10,10,10,10,10,10,10,10,10,6041661618833419,False,17
JVDRVFFBP,たなばた野郎,EYN9H9N16,蓮すきすきクラブ,15,117,6035581775290245,10,10,10,10,10,10,10,10,10,6035581775290245,False,16
FSHR5FP4W,Kian,0B4LPDY69,巣〜極楽〜,15,118,6032875160658039,10,10,10,10,10,10,10,10,10,6032875160658039,False,1
IN27C39RY,スス,9YM3DBTB7,泥民館,14,119,6028372228991397,10,10,10,10,10,10,10,10,10,4992608501928393,True,20
24M5TJDPS,エミリースチュア,FVJFA973A,蓮ノ空愛好会,15,120,6024985487208523,10,10,10,10,10,10,10,10,10,5686375821849874,True,16
WCN6J32TG,しみちゃん,BKLW6CR5L,Mix鮭の空!!,15,121,6021880256649784,10,10,10,10,10,10,10,10,10,6021880256649784,False,22
FYK24K9Y1,卓球,HBUK6F7CC,乙宗梢なりきり部,15,122,6010576171688611,10,10,10,10,10,10,10,10,10,4879513269441962,True,14
6EX2OW7N5,花咲かじいさん,6045Y2RW7,ポチっと！蓮ノ空,15,123,6001918409145331,10,10,10,10,10,10,10,10,10,4878617856742559,True,19
NXLLUPEY0,ゆ〜いん,R181MKNX1,みらくらは人生！,12,124,5994128083965062,10,10,10,10,10,10,10,10,10,4853793619317887,True,20
N6KDBV2A2,ハンバーグ,7R8NKPAB1,花帆推し倶楽部,15,125,5977869046803709,10,10,10,10,10,10,10,10,10,4823476853871956,True,13
LEEU9JZFJ,きりんちゃん,49AMYCXCD,ルドベキア,13,126,5974254051301465,10,10,10,10,10,10,10,10,10,5198501024736250,True,16
CO2UVBYHH,L4,VW65MCVF8,スリスリーズ,2,127,5962602483384558,10,10,10,10,10,10,10,10,10,5962602483384558,False,22
1VM9SAJVY,ユデジロウ,FVJFA973A,蓮ノ空愛好会,11,128,5958522466943070,10,10,10,10,10,10,10,10,10,5261091520641184,True,16
TA02490KL,ホシノヒツギ,J800VVPTN,Aqours,8,129,5952519738906105,10,10,10,10,10,10,10,10,10,5476899072701977,True,24
K8XN5UVA3,ツインドアノブ,W26TRPM1R,めぐ党藤島派,13,130,5948477687690675,10,10,10,10,10,10,10,10,10,5948477687690675,False,17
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,15,131,5947423701636988,10,10,10,10,10,10,10,10,10,5947423701636988,False,17
9L52YPRA1,ハミングバード,FVJFA973A,蓮ノ空愛好会,3,132,5945179866398157,10,10,10,10,10,10,10,10,10,5945179866398157,False,16
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,15,133,5939839680638276,10,10,10,10,10,10,10,10,10,4780375121223780,True,16
12GTXCH5V,Juice,7XH3K4GBT,LLP,12,134,5939506526794435,10,10,10,10,10,10,10,10,10,4871950461549725,True,20
LKY79HKFR,シラス柳田リリエ,FVJFA973A,蓮ノ空愛好会,7,135,5898222152107592,10,10,10,10,10,10,10,10,10,5132638610247896,True,16
9HT1LVL9E,神の怒りマン,X7C21B7H7,泥,4,136,5864306359296194,10,10,10,10,10,10,10,10,10,4828471828255499,True,17
84CN09DR5,むすび,0TKFF5EG3,サークル名募集中,14,137,5856592352545145,10,10,10,10,10,10,10,10,10,4735633026422603,True,18
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,15,138,5842028665234973,10,10,10,10,10,10,10,10,10,5842028665234973,False,16
BXBVF1D52,ともすと,N752V1LD6,思想の溜まり場,3,139,5836279410997537,10,9,10,9,10,9,10,9,10,4708657484513815,True,10
542A8BY8D,よしこぽけ,11FB0EDDT,スクステ同好会,4,140,5836087959053044,10,10,10,10,10,10,10,10,10,4714197192087396,True,14
B6XUHLVUZ,ればにら,RFYKY8DCD,LA.LA.LA,14,141,5833846902273184,10,10,10,10,10,10,10,10,10,4803367171309120,True,8
6B9EETA7A,かっぴ,11FB0EDDT,スクステ同好会,4,142,5831776374768901,10,10,10,10,10,10,10,10,10,4998651998110052,True,14
KJ69D4PA4,ぱん,G59NGM0XA,シュリーレン,13,143,5828096275323722,10,10,10,10,10,10,10,10,10,4752766886525439,True,15
DV73OQD94,ちゆ,BKLW6CR5L,Mix鮭の空!!,15,144,5817727337110557,10,10,10,10,10,10,10,10,10,5817727337110557,False,22
HY934N56T,離れないよ,BKLW6CR5L,Mix鮭の空!!,10,145,5814162218139184,10,10,10,10,10,10,10,10,10,5814162218139184,False,22
JFND2KZVS,ルビジウム,FVJFA973A,蓮ノ空愛好会,15,146,5799649068477765,10,10,10,10,10,10,10,10,10,5799649068477765,False,16
YHD181KD3,AN@,FVJFA973A,蓮ノ空愛好会,9,147,5799471243496125,10,10,10,10,10,10,10,10,10,5799471243496125,False,16
8XGER9Q5Y,ひろ,11XTEEEJT,リンクラ料理部,8,148,5780977354523114,10,10,10,10,10,10,10,10,10,4695692672636431,True,25
KQU0HGLOS,TKG,VW65MCVF8,スリスリーズ,14,149,5779479745614637,10,10,10,10,10,10,10,10,10,4698911590507957,True,22
XTSJ3L8IV,Liba,FC8NBAJBT,ラー麺二郎金沢店,12,150,5773469197043712,10,10,10,10,10,10,10,10,10,4666362163639438,True,19
FWBTX791U,ギンッカ,M5LHG6R4T,乙宗動物園,4,151,5764385073315548,10,10,10,10,10,10,10,10,10,4649859373164524,True,18
SDS1BUPY2,にる,11XTEEEJT,リンクラ料理部,5,152,5763368989650949,10,10,10,10,10,10,10,10,10,5763368989650949,False,25
R82X6FBJ5,鈴葉,GXR6C85BT,花帆ちゃん親衛隊,12,153,5754017279884238,10,10,10,10,10,10,10,10,10,4730267418967650,True,15
YFH6GDLTK,↑めぐ島来て↓,KT4C59NXG,めぐ島,10,154,5749664620738093,10,10,10,10,10,10,10,10,10,4630810540272816,True,17
P8RB3BEJ1,Parare,6XX7GBM0K,ぷちぐる同好会,0,155,5745690760515051,10,10,10,10,10,10,10,10,10,5266533293161438,True,14
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角,15,156,5742231908057658,10,10,10,10,10,10,10,10,10,5742231908057658,False,19
RKVK0YI1L,おらぴさん,1BME38BCD,さすさやクラブ,15,157,5736193332750314,10,10,10,10,10,10,10,10,10,5736193332750314,False,20
WH6L0E1FH,えでおじ@こにゃ,0TKFF5EG3,サークル名募集中,13,158,5732597953485209,10,10,10,10,10,10,10,10,10,4637361687607316,True,18
63AJ2C8JK,ながれぼし,PBRDPWEY1,村村会,4,159,5726060468869100,10,10,10,10,10,10,10,10,10,4841308648749730,True,17
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,12,160,5723805047728931,10,10,10,10,10,10,10,10,10,5412261800588431,True,17
8DV5XX99R,あぐ゛,25PMPEMG7,星見プロ,11,161,5722713937106469,10,10,10,10,10,10,10,10,10,4856084025186662,True,16
4VWR0PK2P,ジャガー,X7C21B7H7,泥,11,162,5693361000479324,10,10,10,10,10,10,10,10,10,5693361000479324,False,17
RCB4C3Q5H,まいごう,NC2YT2V28,蓮之愛同予者何人,10,163,5685132587672880,8,9,10,10,8,8,9,9,8,4492296452326295,True,21
71CYB5LAJ,梓弓,D5A2EEG7F,わたくしは大丈部,9,164,5681397193257536,10,10,10,10,10,10,10,10,10,4564372482368882,True,15
XTY4GG18V,こーりん,1BME38BCD,さすさやクラブ,14,165,5672849034546080,10,10,10,10,10,10,10,10,10,5209785351258840,True,20
V6X4BPJ37,SHIRO,G59NGM0XA,シュリーレン,14,166,5669849773068329,10,10,10,10,10,10,10,10,10,4606908126143469,True,15
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,13,167,5665255726380408,10,10,10,10,10,10,10,10,10,5176282838163027,True,16
6X3LMM5NH,ズライカ,X7C21B7H7,泥,15,168,5661037132631832,10,10,10,10,10,10,10,10,10,5661037132631832,False,17
ZWGHFBK3S,DSsuzu,BKLW6CR5L,Mix鮭の空!!,15,169,5655154724254484,10,10,10,10,10,10,10,10,10,5655154724254484,False,22
3V4MPBM53,oheechan,X7C21B7H7,泥,8,170,5650968693434628,10,10,10,10,10,10,10,10,10,5650968693434628,False,17
KXMPLAX04,ろーぱす,BKLW6CR5L,Mix鮭の空!!,12,171,5650739203987178,10,10,10,10,10,10,10,10,10,5650739203987178,False,22
AJ713D5X4,キョウ,RFYKY8DCD,LA.LA.LA,3,172,5645346451824822,10,10,10,10,10,10,10,10,10,4573746675789307,True,8
G35B741AK,矢澤,X7C21B7H7,泥,0,173,5631191321539462,10,10,10,10,10,10,10,10,10,4555456989955345,True,17
6VAVCA9BY,絹旗最愛,BKLW6CR5L,Mix鮭の空!!,14,174,5627355867348551,10,10,10,10,10,10,10,10,10,4543265646485917,True,22
ED3WCG3KU,しゅ,FVJFA973A,蓮ノ空愛好会,8,175,5605594594402284,10,10,10,10,10,10,10,10,10,5605594594402284,False,16
UR8RH1ARX,ブクト,1BME38BCD,さすさやクラブ,15,176,5603427034966372,10,10,10,10,10,10,10,10,10,4516457621087133,True,20
9NMP2LJU2,くぼっち,EYN9H9N16,蓮すきすきクラブ,15,177,5599318163911483,10,10,10,10,10,10,10,10,10,4492455334107295,True,16
WIN8KLGAN,もり,1BME38BCD,さすさやクラブ,3,178,5593397965556720,10,10,10,10,10,10,10,10,10,4504224144001835,True,20
0G5LN9DZ8,抹茶,FVJFA973A,蓮ノ空愛好会,15,179,5592624714068006,10,10,10,10,10,10,10,10,10,5592624714068006,False,16
3EA3R0TYA,あすか,F8MLHU2NV,乙宗梢様､､､,0,180,5589546607982152,10,10,10,10,10,10,10,10,10,4518569575441707,True,15
GRXB1MUY8,ぴー,V4A5MP41E,徒町チャレンジ！,0,181,5571766958654493,10,10,10,10,10,10,10,10,10,4495565229059235,True,20
152BPF239,たると,YE7CX8RNP,蓮ノ大三十角,6,182,5568132249843475,10,10,10,10,10,10,10,10,10,4442293656478562,True,19
V7YLMH2IY,絵森彩HBD,PBRDPWEY1,村村会,15,183,5564436896049389,10,10,10,10,10,10,10,10,10,5564436896049389,False,17
8Q0P3A5Y5,よしお,CM5THHYHB,「」ノ空だけれど,15,184,5560217688791377,10,10,10,10,10,10,10,10,10,4487147097069872,True,13
F8KHAHURM,スバル,JTX1G19BP,さやかほ癒し会,15,185,5554112252232943,10,10,10,10,10,10,10,10,10,4490233922078076,True,16
H5APQ3Y4V,sonoda,GXR6C85BT,花帆ちゃん親衛隊,12,186,5553373660078997,10,10,10,10,10,10,10,10,10,4531257123911674,True,15
0TLDUDJ0J,すとーん,25PMPEMG7,星見プロ,12,187,5549664330496488,10,10,10,10,10,10,10,10,10,4584599993455602,True,16
UTYSFLDSK,てんどう,V78LAX1HN,蓮ノ空ボドゲ部,2,188,5537886227323671,10,10,10,10,10,10,10,10,10,4446776807372331,True,2
7VE9T0CUP,むらたみ,PBRDPWEY1,村村会,12,189,5537427547003970,10,10,10,10,10,10,10,10,10,5537427547003970,False,17
RND3BA6Q4,あゆ,49AMYCXCD,ルドベキア,15,190,5525423036425541,10,10,10,10,10,10,10,10,10,4587233999227336,True,16
67GP30NUW,yuba,11FB0EDDT,スクステ同好会,11,191,5522890727548271,10,10,10,10,10,10,10,10,10,5522890727548271,False,14
2WT4NHVZ5,のぞのぞみん,11FB0EDDT,スクステ同好会,15,192,5521813921110727,10,10,10,10,10,10,10,10,10,4476513588232301,True,14
UA5OC8495,zth,NC2YT2V28,蓮之愛同予者何人,15,193,5503987014502089,10,10,10,10,10,10,10,10,10,5503987014502089,False,21
GUAB3EU9H,くろこぶ,946GHDWF2,まったりハスら～,2,194,5494103899570954,10,9,10,10,10,10,10,9,10,4442226240124353,True,16
BRJ0XWX77,しいのき,EYN9H9N16,蓮すきすきクラブ,15,195,5483200978416890,10,10,10,10,10,10,10,10,10,5483200978416890,False,16
S1JO65QZU,すと。,BKLW6CR5L,Mix鮭の空!!,9,196,5474290491980092,10,10,10,10,10,10,10,10,10,5474290491980092,False,22
P3KUFWHUX,にくがり,KT4C59NXG,めぐ島,10,197,5473847304379136,10,10,10,10,10,10,10,10,10,4368620585869043,True,17
ONG0YLGRM,でぇーき@めぐ党,11FB0EDDT,スクステ同好会,12,198,5472904873729456,10,10,10,10,10,10,10,10,10,4451019320602938,True,14
RMVX46VVG,きのと,25PMPEMG7,星見プロ,8,199,5471728367657153,10,9,10,10,8,9,9,9,9,4443491724875185,True,16
DP15KUDDM,やゆ,49AMYCXCD,ルドベキア,9,200,5463164829656993,10,10,10,10,10,10,10,10,10,4441803704971538,True,16
