player_id,rank,point,player_name,search_guild_key,guild_name
Z6R8RPXPA,995,344740933632731,おいりょ,EECF9C0N3,蓮ノ空　茨城分校
BE9A0VUV4,996,344731143018933,ももぎん,FVJFA973A,蓮ノ空愛好会
G9DKGLIVY,997,343580973868082,夢を駆けるネコ,JDAG79TG7,百合ノ空観察部
4YXL2E8UT,998,342823121005850,にぼし,FK5MUK0ET,くる♡すきクラブ
5BCGBFRJ8,999,342603480635761,サンディ,D7H8MN2U4,LLD
262K8V3H2,1000,342544778295036,スノーグローブ,R181MKNX1,みらくらは人生！
P8RB3BEJ1,1001,342022468763222,Parare,GVY1F8C9D,花咲くラブライ部
G3M4FWD27,1002,341968540502948,ふぁる,V26546K3D,乙宗気合筋肉
P3KUFWHUX,1003,341855602037550,にくがり,KT4C59NXG,めぐ島
WHYCRK6EZ,1004,341808120838033,Salokim,R7VEXFUBP,蓮ノ空応援クラブ
5EM9A70TY,1005,341793545058687,ダーヤマ,V4A5MP41E,徒町チャレンジ！
6HHFM7N28,1006,341452521052396,はなぶさ,0TKFF5EG3,サークル名募集中
ECACHYT6K,1007,341312892987021,朱鷺,N752V1LD6,思想の溜まり場
M1EW1RNYV,1008,341305568531621,yamaso,FC8NBAJBT,ラー麺二郎金沢店
LYYGRG8W4,1009,341253505497317,りぞん,PBRDPWEY1,村村会
3TT85FWF7,1010,340925849539309,のぞは,WFPA7YJE1,蓮ノ空文芸部
0XJY5M175,1011,340739160550188,のあ,9JTF508LB,スクスタ亡霊部
72K862Y7M,1012,340520411556552,ザ・松田,V6DV6KETG,梢好き好きクラブ
AP1R1QMI3,1013,340369476323026,ますヲ,J7N4W6Y1K,こずミックラブ♡
NKFJYWXKN,1014,340175035122613,すもち,WN5B7VKPU,きんぴられんこん
