行标签,求和项:point
14000,8143829347.0
14001,8137787103.0
14002,8133134099.0
14003,8127286565.0
14004,8114889219.0
14005,8113331556.0
14006,8111319870.0
14007,8107746759.0
14008,8103193046.0
14009,8102126740.0
14010,8098226402.0
14011,8084440923.0
14012,8080895287.0
14013,8068421278.0
14014,8061462778.0
14015,8060749523.0
14016,8048888683.0
14017,8047359006.0
14018,8044721881.0
14019,8040011084.0
14020,8032405853.0
14021,8017481196.0
14022,8016764080.0
14023,8009511165.0
14024,8004032364.0
14025,8000100785.0
14026,7967387385.0
14027,7963912805.0
14028,7960311040.0
14029,7959900796.0
14030,7957433176.0
14031,7956058719.0
14032,7952234697.0
14033,7949410199.0
14034,7945194336.0
14035,7940804495.0
14036,7940648155.0
14037,7939344736.0
14038,7938657729.0
14039,7938254688.0
14040,7923052742.0
14041,7921860657.0
14042,7909633683.0
14043,7908618343.0
14044,7906058320.0
14045,7901872340.0
14046,7898875408.0
14047,7896999478.0
14048,7896993172.0
14049,7893180100.0
14050,7890728550.0
14051,7884390228.0
14052,7882120947.0
14053,7881274695.0
14054,7881127920.0
14055,7880955188.0
14056,7874368845.0
14057,7872466977.0
14058,7868714882.0
14059,7867936506.0
14060,7861947194.0
14061,7861777478.0
14062,7860065196.0
14063,7856729053.0
14064,7854545906.0
14065,7850110474.0
14066,7843476398.0
14067,7839031220.0
14068,7830103156.0
14069,7828987272.0
14070,7828809464.0
14071,7821963414.0
14072,7821143120.0
14073,7820274851.0
14074,7820001323.0
14075,7806827318.0
14076,7804788057.0
14077,7803647315.0
14078,7791914204.0
14079,7785609595.0
14080,7782066668.0
14081,7781314066.0
14082,7779502140.0
14083,7773058347.0
14084,7772405985.0
14085,7768143712.0
14086,7767621808.0
14087,7763098929.0
14088,7740000402.0
14089,7737395850.0
14090,7731905789.0
14091,7726435561.0
14092,7726366173.0
14093,7716963097.0
14094,7713555662.0
14095,7710121599.0
14096,7708674281.0
14097,7706017122.0
14098,7684776115.0
14099,7681410353.0
14100,7679565183.0
14101,7674902882.0
14102,7672004241.0
14103,7671379613.0
14104,7665618587.0
14105,7660533728.0
14106,7659195117.0
14107,7657939996.0
14108,7657768976.0
14109,7656929991.0
14110,7648329436.0
14111,7642149632.0
14112,7636892046.0
14113,7633702554.0
14114,7632560269.0
14115,7632548757.0
14116,7622086252.0
14117,7611421024.0
14118,7608208390.0
14119,7606958330.0
14120,7605055826.0
14121,7603841286.0
14122,7601419395.0
14123,7599172965.0
14124,7595255709.0
14125,7594839551.0
14126,7592252260.0
14127,7590131532.0
14128,7587288588.0
14129,7585137924.0
14130,7583635739.0
14131,7580897053.0
14132,7580666090.0
14133,7578913568.0
14134,7574459638.0
14135,7573118384.0
14136,7568928314.0
14137,7557945038.0
14138,7547443257.0
14139,7546728697.0
14140,7542043505.0
14141,7541629367.0
14142,7538263728.0
14143,7534803128.0
14144,7522224134.0
14145,7520767437.0
14146,7516570364.0
14147,7510812172.0
14148,7510773446.0
14149,7495897212.0
14150,7495753005.0
14151,7495598096.0
14152,7489312808.0
14153,7482697033.0
14154,7472282061.0
14155,7467680593.0
14156,7465392867.0
14157,7464074275.0
14158,7462203905.0
14159,7460264351.0
14160,7459385687.0
14161,7458858624.0
14162,7455970707.0
14163,7454405119.0
14164,7450975703.0
14165,7448464423.0
14166,7446245841.0
14167,7442433883.0
14168,7440383484.0
14169,7436950003.0
14170,7431119128.0
14171,7425511811.0
14172,7419734475.0
14173,7417086419.0
14174,7410244606.0
14175,7407093023.0
14176,7393318718.0
14177,7391541305.0
14178,7389899231.0
14179,7385312811.0
14180,7382301193.0
14181,7380724973.0
14182,7367694884.0
14183,7366623237.0
14184,7366078270.0
14185,7360492113.0
14186,7360318917.0
14187,7357795869.0
14188,7352877936.0
14189,7351819472.0
14190,7346627546.0
14191,7346592831.0
14192,7343209124.0
14193,7337833956.0
14194,7330921296.0
14195,7330380543.0
14196,7329045381.0
14197,7328126982.0
14198,7327456047.0
14199,7322692006.0
14200,7321104649.0
14201,7320728175.0
14202,7318964494.0
14203,7315339905.0
14204,7297419868.0
14205,7293203823.0
14206,7292627225.0
14207,7286058439.0
14208,7284159433.0
14209,7275739672.0
14210,7271654725.0
14211,7270677484.0
14212,7267560283.0
14213,7265340070.0
14214,7263195183.0
14215,7258504405.0
14216,7252166386.0
14217,7251035268.0
14218,7249888698.0
14219,7248449286.0
14220,7247094405.0
14221,7237281868.0
14222,7235145430.0
14223,7229100685.0
14224,7227708745.0
14225,7223873773.0
14226,7221337432.0
14227,7214190669.0
14228,7213549842.0
14229,7211325887.0
14230,7210097687.0
14231,7209467165.0
14232,7205678406.0
14233,7202460154.0
14234,7194726689.0
14235,7183119533.0
14236,7178834237.0
14237,7172147972.0
14238,7171525040.0
14239,7159332561.0
14240,7151348437.0
14241,7147100598.0
14242,7144720115.0
14243,7141329933.0
14244,7125245838.0
14245,7122275378.0
14246,7120324432.0
14247,7117035412.0
14248,7113732874.0
14249,7110785971.0
14250,7109452195.0
14251,7106859852.0
14252,7098208435.0
14253,7093937805.0
14254,7088770140.0
14255,7086588561.0
14256,7081119608.0
14257,7075422517.0
14258,7074629053.0
14259,7073034345.0
14260,7069783283.0
14261,7068587915.0
14262,7063048266.0
14263,7062416694.0
14264,7060961460.0
14265,7059128814.0
14266,7058649244.0
14267,7057270754.0
14268,7055527297.0
14269,7047459370.0
14270,7035051858.0
14271,7027373649.0
14272,7026214713.0
14273,7026023635.0
14274,7009326710.0
14275,7007815961.0
14276,7005425954.0
14277,6999777984.0
14278,6999426534.0
14279,6997094158.0
14280,6997025923.0
14281,6990572414.0
14282,6990411309.0
14283,6988816313.0
14284,6981185351.0
14285,6979919550.0
14286,6976273687.0
14287,6964492087.0
14288,6957920990.0
14289,6949557106.0
14290,6948029139.0
14291,6942628318.0
14292,6942397309.0
14293,6941699459.0
14294,6937717546.0
14295,6934404749.0
14296,6933353484.0
14297,6928321649.0
14298,6924995421.0
14299,6924101249.0
14300,6922872526.0
14301,6919522490.0
14302,6916563264.0
14303,6916501200.0
14304,6915884859.0
14305,6915816797.0
14306,6912443524.0
14307,6907135671.0
14308,6899360486.0
14309,6899030459.0
14310,6898553675.0
14311,6890395863.0
14312,6888046475.0
14313,6879809194.0
14314,6877492249.0
14315,6876742207.0
14316,6875497021.0
14317,6866829194.0
14318,6866808686.0
14319,6866602687.0
14320,6855310167.0
14321,6852021566.0
14322,6852000320.0
14323,6849771231.0
14324,6848226547.0
14325,6846796021.0
14326,6836856176.0
14327,6836188190.0
14328,6829521826.0
14329,6822929823.0
14330,6811967603.0
14331,6811959653.0
14332,6809147557.0
14333,6807191981.0
14334,6806628225.0
14335,6805510859.0
14336,6804328952.0
14337,6800753053.0
14338,6798577702.0
14339,6797470331.0
14340,6795826964.0
14341,6794920463.0
14342,6792681490.0
14343,6791809673.0
14344,6776297074.0
14345,6773088447.0
14346,6772689432.0
14347,6770733165.0
14348,6768244733.0
14349,6765457494.0
14350,6763426400.0
14351,6759974692.0
14352,6751793392.0
14353,6748569301.0
14354,6747031176.0
14355,6745680850.0
14356,6729093282.0
14357,6727731485.0
14358,6718016851.0
14359,6717010025.0
14360,6716968523.0
14361,6710737753.0
14362,6701870344.0
14363,6695455532.0
14364,6695265652.0
14365,6694871221.0
14366,6692575065.0
14367,6689782043.0
14368,6688329588.0
14369,6685422990.0
14370,6684703321.0
14371,6684604692.0
14372,6675331101.0
14373,6673335771.0
14374,6666496689.0
14375,6660497599.0
14376,6658814091.0
14377,6658429663.0
14378,6656894381.0
14379,6655169457.0
14380,6638999606.0
14381,6636066062.0
14382,6635861665.0
14383,6634459782.0
14384,6630361890.0
14385,6629784278.0
14386,6627712566.0
14387,6624556340.0
14388,6621924507.0
14389,6618096279.0
14390,6617085302.0
14391,6616543107.0
14392,6614066033.0
14393,6609765848.0
14394,6607444066.0
14395,6601603218.0
14396,6601060218.0
14397,6586259369.0
14398,6584223628.0
14399,6582327651.0
14400,6582131202.0
14401,6581637916.0
14402,6581100656.0
14403,6578102070.0
14404,6565740229.0
14405,6554187004.0
14406,6553447617.0
14407,6551900405.0
14408,6542686244.0
14409,6537837768.0
14410,6537683474.0
14411,6530883868.0
14412,6520125912.0
14413,6517823086.0
14414,6517407590.0
14415,6517046492.0
14416,6507496219.0
14417,6502945442.0
14418,6502700901.0
14419,6500769445.0
14420,6499321811.0
14421,6499251719.0
14422,6492707338.0
14423,6487853534.0
14424,6487636177.0
14425,6485106924.0
14426,6483628288.0
14427,6483600167.0
14428,6481165897.0
14429,6469077934.0
14430,6467785369.0
14431,6465486212.0
14432,6457257140.0
14433,6457107138.0
14434,6456789863.0
14435,6455600977.0
14436,6455156178.0
14437,6450570879.0
14438,6448937055.0
14439,6448721769.0
14440,6448595780.0
14441,6447432974.0
14442,6446794388.0
14443,6446737120.0
14444,6440699697.0
14445,6440589303.0
14446,6436672563.0
14447,6435859004.0
14448,6434594668.0
14449,6430290940.0
14450,6416808115.0
14451,6416350562.0
14452,6409397102.0
14453,6409145877.0
14454,6408795427.0
14455,6405737824.0
14456,6402439454.0
14457,6396190907.0
14458,6392360067.0
14459,6386409456.0
14460,6384470618.0
14461,6383369992.0
14462,6381115402.0
14463,6378180680.0
14464,6378002618.0
14465,6370720404.0
14466,6367949460.0
14467,6363800243.0
14468,6363658871.0
14469,6356572035.0
14470,6355118678.0
14471,6352167271.0
14472,6348032194.0
14473,6345177590.0
14474,6340626819.0
14475,6340357060.0
14476,6338049356.0
14477,6336440211.0
14478,6335318449.0
14479,6334997563.0
14480,6329057936.0
14481,6327525610.0
14482,6322094752.0
14483,6308480428.0
14484,6306455089.0
14485,6302871350.0
14486,6298560174.0
14487,6293161623.0
14488,6290781117.0
14489,6289401567.0
14490,6288063218.0
14491,6281489718.0
14492,6279093587.0
14493,6278284141.0
14494,6277931785.0
14495,6275060449.0
14496,6273373986.0
14497,6270577785.0
14498,6261775806.0
14499,6259999390.0
14500,6253740519.0
14501,6253232777.0
14502,6253038805.0
14503,6250074728.0
14504,6247211573.0
14505,6243311459.0
14506,6239676146.0
14507,6239265190.0
14508,6238622597.0
14509,6238374054.0
14510,6234245306.0
14511,6234127589.0
14512,6232661980.0
14513,6231169412.0
14514,6226067148.0
14515,6226029470.0
14516,6225802783.0
14517,6208389572.0
14518,6206041007.0
14519,6205917372.0
14520,6203569344.0
14521,6201970866.0
14522,6196080009.0
14523,6193358956.0
14524,6186093666.0
14525,6184396851.0
14526,6184343477.0
14527,6178334742.0
14528,6176162918.0
14529,6174743262.0
14530,6172001555.0
14531,6166365900.0
14532,6164996011.0
14533,6164193662.0
14534,6163615569.0
14535,6160943765.0
14536,6157598566.0
14537,6152045959.0
14538,6149031472.0
14539,6147264504.0
14540,6145400648.0
14541,6139014502.0
14542,6133588010.0
14543,6126983416.0
14544,6122707234.0
14545,6111426590.0
14546,6109495774.0
14547,6106439055.0
14548,6103561360.0
14549,6100400307.0
14550,6098075080.0
14551,6097467271.0
14552,6096139842.0
14553,6096075019.0
14554,6079489882.0
14555,6079413982.0
14556,6071372739.0
14557,6066783481.0
14558,6059872156.0
14559,6057318776.0
14560,6056177692.0
14561,6051887136.0
14562,6048085890.0
14563,6045379734.0
14564,6043973746.0
14565,6039325396.0
14566,6037475231.0
14567,6035956569.0
14568,6034024378.0
14569,6032141057.0
14570,6023191942.0
14571,6021948135.0
14572,6021580194.0
14573,6019616230.0
14574,6012182194.0
14575,6011275711.0
14576,6005540555.0
14577,6005253550.0
14578,6005046854.0
14579,6003710141.0
14580,6000166915.0
14581,5999733402.0
14582,5989799055.0
14583,5987844591.0
14584,5985734943.0
14585,5979846376.0
14586,5979620124.0
14587,5978734346.0
14588,5974866382.0
14589,5974599200.0
14590,5974352918.0
14591,5973270318.0
14592,5972649836.0
14593,5970545715.0
14594,5963811373.0
14595,5960030369.0
14596,5956687425.0
14597,5951572359.0
14598,5951080878.0
14599,5946424032.0
14600,5943297632.0
14601,5943281375.0
14602,5941216277.0
14603,5940786004.0
14604,5937677396.0
14605,5933081285.0
14606,5930336237.0
14607,5927326047.0
14608,5922640930.0
14609,5922229231.0
14610,5921328435.0
14611,5919961331.0
14612,5918559431.0
14613,5916965221.0
14614,5911094706.0
14615,5908583169.0
14616,5907444444.0
14617,5900042366.0
14618,5890718095.0
14619,5889748892.0
14620,5889714687.0
14621,5878071919.0
14622,5875471001.0
14623,5875108008.0
14624,5871059967.0
14625,5862656250.0
14626,5859200721.0
14627,5858283770.0
14628,5858225165.0
14629,5857583853.0
14630,5856946720.0
14631,5854249439.0
14632,5853622139.0
14633,5850910866.0
14634,5846611049.0
14635,5840495325.0
14636,5837451884.0
14637,5837043645.0
14638,5835042041.0
14639,5826791026.0
14640,5822754077.0
14641,5818761907.0
14642,5817328384.0
14643,5813583779.0
14644,5812928441.0
14645,5811256962.0
14646,5809635761.0
14647,5808686632.0
14648,5805756164.0
14649,5801782884.0
14650,5789652814.0
14651,5785138562.0
14652,5783761914.0
14653,5778821091.0
14654,5777670363.0
14655,5777092323.0
14656,5771887813.0
14657,5765584749.0
14658,5765033423.0
14659,5763377158.0
14660,5754648594.0
14661,5752850230.0
14662,5746286344.0
14663,5741022927.0
14664,5738485886.0
14665,5734651834.0
14666,5722263652.0
14667,5720941088.0
14668,5717550621.0
14669,5717483321.0
14670,5715181405.0
14671,5714982714.0
14672,5714471533.0
14673,5708919628.0
14674,5702529386.0
14675,5698668425.0
14676,5693118776.0
14677,5692155204.0
14678,5691731629.0
14679,5690522826.0
14680,5684382189.0
14681,5682354931.0
14682,5681602636.0
14683,5680564705.0
14684,5679807025.0
14685,5678874228.0
14686,5676156473.0
14687,5675392681.0
14688,5675004751.0
14689,5674752994.0
14690,5673508651.0
14691,5673265522.0
14692,5671707367.0
14693,5668025642.0
14694,5665120931.0
14695,5664696316.0
14696,5664615372.0
14697,5663920399.0
14698,5663535569.0
14699,5660652341.0
14700,5658334902.0
14701,5652354596.0
14702,5651937298.0
14703,5649591393.0
14704,5636321774.0
14705,5632993190.0
14706,5632542904.0
14707,5631769324.0
14708,5631508453.0
14709,5624996955.0
14710,5619833818.0
14711,5618512316.0
14712,5616616492.0
14713,5605565262.0
14714,5602836708.0
14715,5592777742.0
14716,5591853378.0
14717,5590354981.0
14718,5589217780.0
14719,5581300442.0
14720,5572084574.0
14721,5562099180.0
14722,5561235911.0
14723,5554615642.0
14724,5551831287.0
14725,5549943558.0
14726,5546750189.0
14727,5545076887.0
14728,5544776376.0
14729,5527732756.0
14730,5525264339.0
14731,5516328770.0
14732,5505837506.0
14733,5497363698.0
14734,5495332383.0
14735,5489311882.0
14736,5486705281.0
14737,5485760921.0
14738,5481106751.0
14739,5478587788.0
14740,5477945324.0
14741,5477877229.0
14742,5476707163.0
14743,5476227779.0
14744,5473483790.0
14745,5473057489.0
14746,5471918002.0
14747,5471803485.0
14748,5467954611.0
14749,5467804963.0
14750,5462484378.0
14751,5462003700.0
14752,5461813899.0
14753,5460329332.0
14754,5457830226.0
14755,5454222568.0
14756,5451013919.0
14757,5448486586.0
14758,5447457348.0
14759,5446793254.0
14760,5443808497.0
14761,5441204447.0
14762,5440938348.0
14763,5429642878.0
14764,5424132478.0
14765,5414100943.0
14766,5409297960.0
14767,5402325792.0
14768,5397363064.0
14769,5396282973.0
14770,5395578080.0
14771,5393986766.0
14772,5393942456.0
14773,5390037719.0
14774,5386870323.0
14775,5381974549.0
14776,5381124305.0
14777,5380481101.0
14778,5376875607.0
14779,5374319394.0
14780,5371253375.0
14781,5368522417.0
14782,5365240020.0
14783,5362615567.0
14784,5358239148.0
14785,5350348869.0
14786,5349025636.0
14787,5347948380.0
14788,5344561491.0
14789,5341804527.0
14790,5334136305.0
14791,5331052306.0
14792,5327857958.0
14793,5327336281.0
14794,5326900901.0
14795,5323415207.0
14796,5317366452.0
14797,5316368627.0
14798,5313230245.0
14799,5312968859.0
14800,5312348547.0
14801,5310675783.0
14802,5310210635.0
14803,5309612328.0
14804,5305392513.0
14805,5305156574.0
14806,5302938482.0
14807,5301388099.0
14808,5290377377.0
14809,5288467115.0
14810,5288006954.0
14811,5285941471.0
14812,5282927630.0
14813,5281857185.0
14814,5278939850.0
14815,5277811499.0
14816,5277298000.0
14817,5269650678.0
14818,5269345564.0
14819,5269174759.0
14820,5267619977.0
14821,5265743919.0
14822,5262821016.0
14823,5257866044.0
14824,5257489400.0
14825,5257027008.0
14826,5255689039.0
14827,5251183145.0
14828,5245543032.0
14829,5245444847.0
14830,5244146406.0
14831,5242258735.0
14832,5238580417.0
14833,5237797663.0
14834,5237718313.0
14835,5234472282.0
14836,5233688999.0
14837,5233131648.0
14838,5230966513.0
14839,5228153710.0
14840,5221295526.0
14841,5218218303.0
14842,5217230917.0
14843,5215872358.0
14844,5210780884.0
14845,5198586549.0
14846,5195948449.0
14847,5180088957.0
14848,5177757119.0
14849,5174747420.0
14850,5170980898.0
14851,5165857858.0
14852,5162344705.0
14853,5160956707.0
14854,5158785979.0
14855,5158063889.0
14856,5153966220.0
14857,5151139333.0
14858,5150150147.0
14859,5147376803.0
14860,5140342527.0
14861,5138100369.0
14862,5136523418.0
14863,5134090440.0
14864,5133485353.0
14865,5128172873.0
14866,5125366038.0
14867,5124521291.0
14868,5124367766.0
14869,5118982749.0
14870,5117947544.0
14871,5115521045.0
14872,5114426234.0
14873,5113067329.0
14874,5109765120.0
14875,5102159928.0
14876,5094163569.0
14877,5085985397.0
14878,5083347440.0
14879,5082003904.0
14880,5081326566.0
14881,5078731016.0
14882,5070871628.0
14883,5069617326.0
14884,5066756433.0
14885,5064401258.0
14886,5063291342.0
14887,5061591555.0
14888,5056516926.0
14889,5055871710.0
14890,5055424143.0
14891,5054755267.0
14892,5053791925.0
14893,5050231743.0
14894,5049426606.0
14895,5047172241.0
14896,5046866752.0
14897,5044173011.0
14898,5043851037.0
14899,5040910238.0
14900,5039736134.0
14901,5033116907.0
14902,5032158926.0
14903,5025937022.0
14904,5019159894.0
14905,5018246997.0
14906,5018035294.0
14907,5016659182.0
14908,5015983213.0
14909,5012211469.0
14910,5010003569.0
14911,5008977251.0
14912,5007318679.0
14913,5000450436.0
14914,4997756902.0
14915,4995824511.0
14916,4995098113.0
14917,4992871328.0
14918,4986828020.0
14919,4985278221.0
14920,4984341261.0
14921,4982640664.0
14922,4974337980.0
14923,4971915822.0
14924,4970765113.0
14925,4970566406.0
14926,4968103018.0
14927,4965689204.0
14928,4963914031.0
14929,4958897663.0
14930,4951453573.0
14931,4949322966.0
14932,4948967699.0
14933,4942134368.0
14934,4940696438.0
14935,4936119160.0
14936,4934166999.0
14937,4932556173.0
14938,4932080666.0
14939,4931967316.0
14940,4930886441.0
14941,4928276515.0
14942,4924185916.0
14943,4921577731.0
14944,4920942203.0
14945,4919675151.0
14946,4917281362.0
14947,4917156315.0
14948,4911784467.0
14949,4911183081.0
14950,4906099408.0
14951,4905548803.0
14952,4903430978.0
14953,4892251047.0
14954,4891150647.0
14955,4889133723.0
14956,4886705425.0
14957,4884510698.0
14958,4878235723.0
14959,4876358406.0
14960,4874000352.0
14961,4873038202.0
14962,4872301331.0
14963,4859329873.0
14964,4859277175.0
14965,4854043363.0
14966,4849547027.0
14967,4840614432.0
14968,4838037551.0
14969,4833830723.0
14970,4833379750.0
14971,4832927242.0
14972,4832484036.0
14973,4827260923.0
14974,4824586408.0
14975,4819809001.0
14976,4818709690.0
14977,4811636907.0
14978,4809293918.0
14979,4802815157.0
14980,4797697921.0
14981,4790478564.0
14982,4785339946.0
14983,4782227135.0
14984,4777481540.0
14985,4772475122.0
14986,4771125262.0
14987,4768484196.0
14988,4767775681.0
14989,4764875213.0
14990,4756096565.0
14991,4754256538.0
14992,4753509026.0
14993,4750839911.0
14994,4750731316.0
14995,4750272993.0
14996,4749835766.0
14997,4749274095.0
14998,4746263034.0
14999,4746246195.0
15000,4742411678.0
15001,4740473470.0
15002,4729661699.0
15003,4728574447.0
15004,4723617252.0
15005,4720893064.0
15006,4709892524.0
15007,4708746099.0
15008,4708108025.0
15009,4706255726.0
15010,4703075156.0
15011,4699673774.0
15012,4694989563.0
15013,4694650848.0
15014,4694098997.0
15015,4691766311.0
15016,4690939664.0
15017,4689209579.0
15018,4687834808.0
15019,4686061369.0
15020,4685705900.0
15021,4683117504.0
15022,4682596248.0
15023,4679294352.0
15024,4677098014.0
15025,4675324860.0
15026,4674505605.0
15027,4671854177.0
15028,4671389375.0
15029,4671108299.0
15030,4669881707.0
15031,4668889516.0
15032,4667561179.0
15033,4662690899.0
15034,4660921612.0
15035,4657655298.0
15036,4656090568.0
15037,4652443137.0
15038,4651686856.0
15039,4648599450.0
15040,4647402569.0
15041,4644892846.0
15042,4639509311.0
15043,4630858466.0
15044,4627940323.0
15045,4627874485.0
15046,4621534666.0
15047,4621502266.0
15048,4620765481.0
15049,4619521662.0
15050,4616880837.0
15051,4616542567.0
15052,4615240356.0
15053,4614138344.0
15054,4610600420.0
15055,4609952510.0
15056,4609146319.0
15057,4608140515.0
15058,4607795382.0
15059,4606489969.0
15060,4601826332.0
15061,4601672946.0
15062,4601265594.0
15063,4598072999.0
15064,4595741814.0
15065,4594655919.0
15066,4593579831.0
15067,4592448536.0
15068,4588048667.0
15069,4586084292.0
15070,4583740236.0
15071,4578010386.0
15072,4575636078.0
15073,4569704242.0
15074,4566909640.0
15075,4566512155.0
15076,4566219038.0
15077,4565282050.0
15078,4562157501.0
15079,4559358562.0
15080,4557886161.0
15081,4555564961.0
15082,4552569182.0
15083,4548866068.0
15084,4546137733.0
15085,4545527960.0
15086,4541170819.0
15087,4531896985.0
15088,4531180756.0
15089,4530993241.0
15090,4530412040.0
15091,4525407973.0
15092,4525338333.0
15093,4523054166.0
15094,4521577878.0
15095,4519724409.0
15096,4514213976.0
15097,4513720502.0
15098,4512221767.0
15099,4511789261.0
15100,4511638515.0
15101,4508633315.0
15102,4506241347.0
15103,4501236628.0
15104,4500795678.0
15105,4498725121.0
15106,4495068876.0
15107,4494755359.0
15108,4489756233.0
15109,4487498012.0
15110,4485182958.0
15111,4483625683.0
15112,4482646376.0
15113,4479428989.0
15114,4479264719.0
15115,4478707577.0
15116,4476516878.0
15117,4474940262.0
15118,4474067599.0
15119,4471208901.0
15120,4470853758.0
15121,4465710945.0
15122,4463716268.0
15123,4457116603.0
15124,4452911834.0
15125,4451033269.0
15126,4449313923.0
15127,4448471275.0
15128,4446812029.0
15129,4446553459.0
15130,4445892932.0
15131,4440353722.0
15132,4439653651.0
15133,4439605106.0
15134,4436120645.0
15135,4434680900.0
15136,4434622763.0
15137,4429786712.0
15138,4428543489.0
15139,4428266940.0
15140,4427065798.0
15141,4425991269.0
15142,4424906311.0
15143,4421504737.0
15144,4414518112.0
15145,4413866151.0
15146,4411729518.0
15147,4407745190.0
15148,4406141464.0
15149,4404822086.0
15150,4402790100.0
15151,4401784496.0
15152,4397670108.0
15153,4394828985.0
15154,4390062638.0
15155,4389951829.0
15156,4386721875.0
15157,4384407748.0
15158,4383527794.0
15159,4382974247.0
15160,4378477720.0
15161,4375686933.0
15162,4375193016.0
15163,4367566238.0
15164,4364212519.0
15165,4361191677.0
15166,4358808199.0
15167,4355021883.0
15168,4354602036.0
15169,4351479767.0
15170,4351405654.0
15171,4351168853.0
15172,4348164614.0
15173,4348092133.0
15174,4345899914.0
15175,4345291355.0
15176,4343813290.0
15177,4343223932.0
15178,4339145055.0
15179,4337838788.0
15180,4337665235.0
15181,4333196519.0
15182,4327716968.0
15183,4324922283.0
15184,4318776072.0
15185,4318270971.0
15186,4311604099.0
15187,4309549538.0
15188,4303729436.0
15189,4299844745.0
15190,4296571103.0
15191,4295977452.0
15192,4295609855.0
15193,4295373088.0
15194,4293470290.0
15195,4291304319.0
15196,4288861638.0
15197,4286366003.0
15198,4284314302.0
15199,4284062152.0
15200,4276278920.0
15201,4275315353.0
15202,4263300157.0
15203,4257961154.0
15204,4255593826.0
15205,4250901713.0
15206,4249499807.0
15207,4249283515.0
15208,4247483239.0
15209,4246218294.0
15210,4245069010.0
15211,4244018374.0
15212,4243771706.0
15213,4242481577.0
15214,4239647117.0
15215,4239277739.0
15216,4239213237.0
15217,4236665311.0
15218,4233955089.0
15219,4233494234.0
15220,4229735648.0
15221,4226869648.0
15222,4226654850.0
15223,4226359439.0
15224,4224198561.0
15225,4222708724.0
15226,4216184898.0
15227,4215458110.0
15228,4210428301.0
15229,4209177797.0
15230,4208025780.0
15231,4205704544.0
15232,4193163635.0
15233,4191848465.0
15234,4188096599.0
15235,4186582487.0
15236,4182744485.0
15237,4180737643.0
15238,4178831855.0
15239,4176013436.0
15240,4165250480.0
15241,4163314095.0
15242,4155057933.0
15243,4153924972.0
15244,4149245290.0
15245,4148613967.0
15246,4144573223.0
15247,4139083713.0
15248,4138664425.0
15249,4134313871.0
15250,4133847611.0
15251,4130860566.0
15252,4130238988.0
15253,4128961746.0
15254,4124480735.0
15255,4120601802.0
15256,4120536427.0
15257,4116882673.0
15258,4116301428.0
15259,4107579092.0
15260,4104855570.0
15261,4103432240.0
15262,4103281662.0
15263,4100748525.0
15264,4098527112.0
15265,4093949236.0
15266,4090027076.0
15267,4088903502.0
15268,4088050386.0
15269,4085338523.0
15270,4083793840.0
15271,4083000912.0
15272,4076592545.0
15273,4076401401.0
15274,4074539286.0
15275,4071418597.0
15276,4068650043.0
15277,4066284310.0
15278,4063848115.0
15279,4062017934.0
15280,4059324213.0
15281,4058786572.0
15282,4055082180.0
15283,4053293470.0
15284,4044435846.0
15285,4038452061.0
15286,4036085059.0
15287,4028958746.0
15288,4025471372.0
15289,4024978754.0
15290,4024240854.0
15291,4023616109.0
15292,4023235074.0
15293,4021035745.0
15294,4019448606.0
15295,4015520006.0
15296,4011542300.0
15297,4007961897.0
15298,4006219487.0
15299,4003364339.0
15300,3994348579.0
15301,3987723486.0
15302,3986622130.0
15303,3983166573.0
15304,3979717101.0
15305,3976858290.0
15306,3975657533.0
15307,3975578286.0
15308,3972684043.0
15309,3972186407.0
15310,3972153513.0
15311,3970960007.0
15312,3967268348.0
15313,3963741968.0
15314,3963151270.0
15315,3961750519.0
15316,3961466668.0
15317,3959422122.0
15318,3956995422.0
15319,3956222834.0
15320,3955265237.0
15321,3954363189.0
15322,3952182043.0
15323,3951076530.0
15324,3947867207.0
15325,3940246471.0
15326,3934118862.0
15327,3934064989.0
15328,3932008986.0
15329,3927729401.0
15330,3922941505.0
15331,3922877735.0
15332,3922651484.0
15333,3919723651.0
15334,3917160800.0
15335,3916104528.0
15336,3914959301.0
15337,3914933251.0
15338,3914425235.0
15339,3910605213.0
15340,3906071189.0
15341,3901820891.0
15342,3894126896.0
15343,3889295775.0
15344,3886878065.0
15345,3885077275.0
15346,3878486095.0
15347,3878385264.0
15348,3878279115.0
15349,3877811055.0
15350,3877312694.0
15351,3871750957.0
15352,3870571494.0
15353,3868527322.0
15354,3861955389.0
15355,3857707281.0
15356,3855410384.0
15357,3854725434.0
15358,3852647855.0
15359,3851506784.0
15360,3846863546.0
15361,3846388840.0
15362,3845294145.0
15363,3842715350.0
15364,3837095411.0
15365,3836480325.0
15366,3836327065.0
15367,3830568235.0
15368,3828549507.0
15369,3827655071.0
15370,3826803561.0
15371,3826337392.0
15372,3817135594.0
15373,3816348889.0
15374,3815529764.0
15375,3815025795.0
15376,3813595545.0
15377,3812496406.0
15378,3809753893.0
15379,3807462998.0
15380,3805272850.0
15381,3803733607.0
15382,3801992781.0
15383,3799092008.0
15384,3798561145.0
15385,3795201165.0
15386,3794316741.0
15387,3793959840.0
15388,3786011766.0
15389,3784779776.0
15390,3784426760.0
15391,3782790408.0
15392,3782691406.0
15393,3781473108.0
15394,3778466812.0
15395,3778217234.0
15396,3775436930.0
15397,3773260839.0
15398,3772638063.0
