player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank, point , 音游分数 ,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
VFWHBGMMV,kei,3LUL3WR8Y,零組,1093,3,11248," 5,355,525 ",,,10,10,10,10,10,5,4,10,69
RMN2XRTRK,sora,DALU6BL7L,東方星蓮船,835,7,11249," 5,354,416 ",,,6,8,8,4,4,1,1,4,36
BTK94FDLJ,ジャスミン,AGJ215YND,蓮の空中國分校,936,3,11250," 5,354,406 ",,,3,1,2,5,7,1,3,1,23
2UFHMKXH6,イサキ,4FN0KWB4G,無言参加大歓迎！,343,0,11251," 5,354,299 ",,,4,4,10,6,2,4,8,1,39
52RTXUFZ1,けら,TKVR3KU7L,ネギトロTKG,904,1,11252," 5,352,389 ",,,2,1,1,4,4,1,1,10,24
V1YKF4V3L,DD,VN1LXEHLR,綴理、愛,272,0,11253," 5,352,302 "," 19,937,065 ",4637,5,5,1,1,1,1,1,3,18
YDKY8ELMP,あんこ,2B97MH4YA,同じ話し何回も…,353,0,11254," 5,352,182 ",,,4,3,1,1,1,4,1,1,16
239FNTK9D,y.shu,LT9K2FP23,いな民リンクラ部,274,0,11255," 5,350,980 ",,,4,4,2,1,2,1,1,1,16
CSR2NOO0A,やみ,XLBU65J86,花の壁飾りクラブ,1074,7,11256," 5,350,446 ",,,6,1,4,5,5,1,4,6,32
LFFW2T5M9,ゆでたろう,9DFV9UTW4,白ひげ海賊団,551,0,11257," 5,350,038 "," 13,008,667 ",4876,3,1,1,1,1,1,1,4,13
D8W524NVK,ねこやしき,A7WWE0463,蓮ノ空初心者部,810,0,11258," 5,349,900 "," 54,503,561 ",3610,4,5,4,5,8,2,5,7,40
FGDMFWHW0,あん,05KN1RR3U,さやかほ花卉園,976,6,11259," 5,349,202 ",,,6,5,6,5,7,1,6,5,41
AXVT7Y3B8,かおるこ,3RH5MYBXV,こずめぐ党,764,2,11260," 5,347,666 "," 38,046,897 ",4061,7,6,6,5,7,1,5,5,42
