player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,花帆,小铃,さやか,姬芽,瑠璃乃,塞拉斯,泉,季度等级,104季度等级
RUPPM0KC6,ティーガ,L1VGJTD5P,蓮ノ空お茶会部,2,3008,17035150,5,7,6,5,5,5,7,6,46,33
VJ5A65Y68,mugppi,XPRA8TRVE,蓮ノ空ロボット部,8,3009,17034625,6,7,6,5,6,5,6,6,47,35
9RY7P6JEX,URODA,YC3DCPM7M,福井大学ラ研,6,3010,17033950,5,5,5,3,3,2,5,3,31,23
XUIAZW96S,ケリゴン,DFXN9DB2H,どんぐり共和国,4,3011,17033500,6,5,6,3,7,3,8,6,44,30
0TXVP0K5U,アビビン共和国,JDAG79TG7,百合ノ空観察部,6,3012,17033150,4,4,1,4,1,2,5,1,22,16
JSSXJDU4T,SWing_,97BGFLKW9,◯◯◯,4,3013,17031850,1,4,4,1,1,1,6,4,22,12
D34MUXKD3,はらみ,KULVP7FDR,アニマル分室,2,3014,17031400,4,4,1,4,1,1,4,1,20,15
VYJWE7127,ほっさん,ERVDJMHPF,敦賀第二機関区,6,3014,17031400,6,6,6,6,6,4,8,6,48,34
3GXV3YWWB,m4ax,BELCUYCMH,蓮hkg香港分部,2,3016,17030650,1,8,1,4,1,4,4,1,24,19
KNHAGV0NY,みー,7U20138DB,LGP,3,3017,17029550,4,5,1,1,4,1,7,4,27,16
NIAW6PI4F,じろらも,K25DPPGT9,圧倒的にまったり,12,3018,17029300,6,6,8,8,6,6,10,6,56,40
O76SWXAQP,rsaga,G8F0M2PH2,アフターウォール,9,3019,17028950,3,5,5,3,4,3,10,8,41,23
TPLTLFC86,ぷにこ,9DKR4Y2CJ,蓮ノ空老人会,15,3020,17028400,5,6,5,6,5,5,10,7,49,32
NFC2PKZ4U,テラ',2NY9H8BR9,乙宗紅茶館,13,3021,17028300,4,7,4,2,4,1,8,4,34,22
W1RBXW89C,ウバギ,,,0,3022,17027100,7,6,2,7,3,7,6,2,40,32
T3NCHMRHP,TG,R083H7WRN,サークル無言,5,3023,17027050,2,9,1,1,3,1,5,4,26,17
GUN1LA4RR,きき,6KUYCDLGR,かよちんは宇宙,2,3024,17026600,4,7,4,4,4,4,8,4,39,27
TMY867HAT,Robo,2JVBK752G,卍愛蓮説卍,2,3025,17026450,5,8,1,5,1,1,10,8,39,21
TW0B07PVM,うに,CXARW7B4R,一人でのんびりと,6,3026,17026400,1,6,4,1,4,1,8,5,30,17
0WSWNJHPG,ダノンデサイル,X34LWGL6R,サークル2,12,3027,17026300,6,7,7,5,6,6,5,4,46,37
AUJANDO8S,102期の亡霊,JE7V5MM31,蓮ノ沼に沈んだ泥,12,3028,17026250,5,9,4,5,5,5,4,4,41,33
C1M48C14N,のなし,HBK6KCRPP,無言でおけ,4,3029,17026150,6,6,6,6,6,6,9,5,50,36
177CJ4RPV,アーケオス,N1DJVPGP8,いつでも咲けるよ,1,3030,17025550,7,6,5,6,5,4,8,4,45,33
KX55PUPWA,なお,JRAC1HYUD,SPHS-MMT,12,3031,17025300,1,7,4,4,1,4,9,7,37,21
M9CYN1PH9,角,XEENRBXCG,蓮ノ空休日クラブ,0,3032,17024850,4,5,4,2,4,2,8,5,34,21
I8CFP6VS6,ぁぉぃ,XR2P2LDY3,蓮ノ空さいきょー,8,3033,17023440,3,6,3,4,4,3,7,5,35,23
NNGDLRV0S,かるば〜と,Y2P9LABR2,スクステ同好会③,2,3034,17023350,4,5,1,4,4,1,5,4,28,19
6O1639U3K,ことりっぷ,JTX1G19BP,さやかほ癒し会,12,3035,17023000,5,5,5,5,5,5,7,5,42,30
5X1NQDTYD,いもりーぬ,998H940YN,お嬢様筋トレ部,3,3036,17021462,4,4,4,4,4,4,8,4,36,24
KQJL49F8B,しゅが〜,K7JJTMPXB,チケキャン,12,3037,17021100,4,5,4,4,4,1,9,3,34,22
UD5J8P5AM,レイチェル,PMME7169X,蓮っ子動物園,3,3038,17021050,4,5,5,5,4,3,7,5,38,26
DHUHLBXCL,X-ゼルガード,Y6JNPC60C,綴理メイト,3,3039,17020950,1,3,1,1,1,1,7,7,22,8
JBOCD3MG8,りす,L1VGJTD5P,蓮ノ空お茶会部,7,3040,17020900,4,4,5,1,5,3,5,1,28,22
G7WZRMXGG,まさとらん,8KVDGWLUD,廊下閑散,3,3041,17020850,1,4,1,1,1,1,9,6,24,9
YB8HXJTGD,杉花粉君,KC1W74B9B,蓮六園,4,3042,17020600,5,6,5,5,5,5,10,9,50,31
05J0TPTJ6,せいげん,GVY1F8C9D,花咲くラブライ部,2,3043,17020350,4,4,4,4,4,4,5,4,33,24
G84LMUK5K,korikori,XTMGPY62U,スクステ初心者,0,3044,17020050,4,5,3,4,3,4,6,3,32,23
13R6KAVG7,なー。,4URND90YY,参加賞狙い,2,3045,17019200,3,8,4,5,3,4,10,8,45,27
Q6ZD4Z5L4,てつや,L3NN1RWMY,アポロベイ海賊団,4,3046,17019100,4,4,1,1,4,1,7,4,26,15
R16J6JUJA,Wingzero,BK8AXMYGC,いってらっしゃい,9,3047,17018900,4,6,4,4,4,4,8,6,40,26
CDGR11BZY,ヒロ,D7H8MN2U4,LLD,8,3047,17018900,5,6,4,5,4,5,7,5,41,29
B6NE2F6J9,RoK,3YWMY4JVN,82プロ,10,3049,17018250,4,5,4,4,4,4,5,4,34,25
15929XP5Z,とかまく,L1VGJTD5P,蓮ノ空お茶会部,8,3050,17017900,6,5,4,5,5,4,5,4,38,29
P3TRVJFCB,まーる,75UJ5RB97,蓮ノ空雪野球部,2,3050,17017900,4,6,4,5,4,4,8,5,40,27
AG1N2F2G1,ヨクバリ人間,F8MLHU2NV,乙宗梢様､､､,6,3052,17017700,1,1,1,9,1,1,5,1,20,14
7JI5O7H1I,よしけそ,GVT61ATX0,なのだけれど,5,3053,17017562,5,10,5,5,5,5,9,7,51,35
XLBTLXBMD,りーみ,X33HHA9F8,アルストロメリア,0,3054,17015750,2,4,1,1,1,1,5,4,19,10
EUCNULW3Y,Ksb,MTBP3B4GM,ふらわーすきすき,1,3055,17015150,4,7,4,4,4,4,7,5,39,27
H72A59R4Z,????????,N34LHVJKN,のんびり堂,0,3056,17015100,1,4,1,2,2,1,5,4,20,11
3AGHFYKP6,やちゆう,18YYNRFGA,LotusSky,2,3057,17014350,4,9,4,2,5,4,5,4,37,28
5R45M9EEL,紗月,0B8RTHY4D,のんびり屋さん,4,3058,17013995,2,7,3,6,2,2,7,2,31,22
K4LK2A8JP,しょうゆ,72J5PWU5K,ライグラ待機室,10,3059,17013350,4,5,4,6,4,4,7,4,38,27
EWWJNGM37,よっつん,UYCT3Y4JK,蓮っ子,8,3060,17012700,4,8,2,1,2,1,9,8,35,18
6FTC54YPT,クローゼ,E7UBFLW56,同好会の同好会,2,3061,17012450,4,7,4,5,4,6,8,5,43,30
UWR4VKRC7,お台場カノン,N0EXH1CM1,ぱちぱち徒町,12,3062,17012000,5,5,5,4,3,3,5,4,34,25
WLECCBYTE,ひゅー,WN3LHKX0L,レンコンおいしい,11,3063,17010700,4,8,4,4,4,4,8,7,43,28
B1M12TU35,SSしまむら,GMEF2K8DL,花咲く泥も好き²,4,3064,17010300,1,10,1,4,1,1,2,3,23,18
DTUNAW320,もすぴ,UN4AHCLTX,蓮ノ初心者,0,3065,17010200,4,5,5,4,4,4,5,4,35,26
YPBUEGLFW,sapphire,23PGPJ3NV,蓮ビギナーの集い,11,3066,17009850,1,10,1,3,5,1,10,4,35,21
RXZUHTNLA,トマケチャ,V6VCA0C4N,ドル家の『D』,2,3067,17009550,5,7,5,5,5,5,8,5,45,32
5E7KHJ7EN,さんくん,HB9AU9DJJ,聖心党,5,3068,17009500,4,6,4,2,4,2,5,4,31,22
MDUHJW2BE,虎木つばくろ,424NLTEE8,無言な異次元部屋,2,3069,17008200,4,6,6,6,6,4,7,6,45,32
LD3A9874J,うず,X33HHA9F8,アルストロメリア,0,3070,17008100,5,7,4,4,5,4,8,6,43,29
JE52769YD,00,A3472CNJE,ハントン✿ライス,1,3071,17007900,4,6,6,4,4,5,6,5,40,29
ILS80MLXY,友貴（トモキ）,M851LEV3N,なっす父兄,7,3072,17007600,4,6,4,4,4,4,6,4,36,26
7LZR2T26G,ぬまんちゅ,ABU58EVJ2,Quatuor,3,3073,17007500,4,7,4,1,4,1,7,5,33,21
DFWCJ384P,風の影,E76N52LMW,イベントのみ,0,3074,17007350,1,4,1,2,2,1,6,2,19,11
CZB57Z2T0,ベン,R083H7WRN,サークル無言,2,3075,17006700,4,4,4,4,4,4,10,4,38,24
HVFL7NCU1,Haru,M8FM7P139,蓮ノ空ひとり旅部,4,3076,17005900,2,7,4,1,4,2,7,4,31,20
FCE0ELG0D,撫公,V33FGRFC4,1限目に遅刻ラブ,0,3077,17005850,5,5,5,5,5,5,10,1,41,30
T43L504ND,パッキー,FMKP92LRL,目が霞む人達,1,3078,17005250,2,5,2,2,4,5,7,4,31,20
ZEHM6516A,ウトゥンドゥ,998H940YN,お嬢様筋トレ部,12,3079,17004850,4,7,4,4,4,4,7,4,38,27
M2PEANDE6,青欞兒丶,AE3L01V24,LOVEミラクラ,5,3080,17004100,4,7,4,4,4,4,8,4,39,27
QWXQJVSUJ,くあ,FVJABCVP3,瑞蓮ラボ,14,3081,17002350,8,5,5,4,4,4,10,6,46,30
X60G3C7KY,藍音,CV62FGL1U,花咲かせ隊,12,3082,17002100,5,8,5,6,5,6,9,6,50,35
BL0UBIGDQ,かずひと,9UKKACGDU,蓮っ子CLUB,6,3083,17001350,4,7,4,6,4,6,6,2,39,31
7F091505K,ボンD&Q415,L1VGJTD5P,蓮ノ空お茶会部,3,3084,17001150,4,4,4,4,4,4,5,4,33,24
JHIQP9VCU,Dくん,YL2ELYC4U,さや…好きだよ…,12,3085,17000850,3,7,7,5,3,3,10,8,46,28
DFZ2UBN71,TAKEYARI,Y2R7E79U3,カワウソ同好会,5,3086,17000650,4,6,4,4,4,4,8,5,39,26
VYD2A18CD,ちかてぃん,LT9K2FP23,いな民リンクラ部,6,3087,17000550,5,5,5,5,5,5,8,5,43,30
WDR6PW0GS,咲姫,6045Y2RW7,ポチっと！蓮ノ空,2,3088,17000400,1,3,3,1,4,1,10,5,28,13
96JAX5D8P,テツ,C8A9CTB34,蓮ノ空山岡家部,0,3089,17000000,2,2,4,2,1,1,6,4,22,12
UCY017A15,异夢,6MWHCNJE8,蓮之空小賣部,4,3090,16999200,2,5,1,1,1,1,4,7,22,11
YQLNZGDHJ,なかむ〜,,,9,3091,16998000,3,7,2,4,4,4,6,3,33,24
3FOUQ9FU4,海斗,L5L28YLA4,ひとり,2,3092,16997650,7,4,6,1,1,1,7,7,34,20
TNA2WXGMX,きーくん,407VAU0TT,ログボ勢の集い,0,3093,16997300,1,8,1,4,1,4,7,4,30,19
PJXFM51Y2,カシン居士,V6VCA0C4N,ドル家の『D』,5,3094,16997150,4,5,2,1,1,1,6,5,25,14
T6C6KR4TK,ノア,A86FEX2JC,おやさいさん,4,3095,16997050,7,9,5,8,5,5,7,5,51,39
4YTCLXU3Z,ゐぬこ,0XUV5025C,めぐめぐバブり隊,5,3096,16996850,5,6,4,5,4,5,9,5,43,29
5BY8YVKEY,†夜羽†,LFB48H6MU,超初心者の会,10,3097,16996550,5,6,5,5,5,5,7,5,43,31
9YUM1YG0J,七海,CM5THHYHB,「」ノ空だけれど,5,3098,16994850,1,5,1,5,1,4,5,4,26,17
F5H424LJ8,Jun,B2KV0EVPD,蓮ちゅきクラブ,2,3099,16994600,5,6,5,5,5,4,8,4,42,30
B49P9TFY4,けんご,XVTV7MVCX,雪月花,6,3100,16993250,4,7,4,7,6,3,7,4,42,31
C8JT0ZF4H,ミツキ,Y2R7E79U3,カワウソ同好会,2,3101,16992950,4,5,1,1,1,1,7,4,24,13
IBTWX6T89,ゾノ,8P39YRA1L,慈と愉快な仲間達,5,3102,16992800,5,9,5,5,5,5,5,5,44,34
3YBA858WE,とやを,N0EXH1CM1,ぱちぱち徒町,12,3103,16992062,7,5,5,6,7,5,10,7,52,35
02E422SBP,おしゃん,9DKR4Y2CJ,蓮ノ空老人会,12,3104,16991950,4,8,4,2,4,2,8,4,36,24
YKMZR9R19,Aryn,CM5THHYHB,「」ノ空だけれど,3,3105,16991800,5,7,5,6,6,5,7,4,45,34
EOS4BD9ES,しんしゃー,J79LGCKKF,蓮ノ空コーラス部,2,3106,16990250,4,6,4,3,4,3,8,4,36,24
UG4AE6K33,Eyk,Y6JNPC60C,綴理メイト,4,3107,16990000,1,10,1,1,1,1,10,5,30,15
A9NM75YCH,とっかい,AXG81GPMP,蓮ノ空マタギ部,12,3108,16989850,4,7,3,5,4,6,10,7,46,29
TBLF6N8A2,ゆーき,23PGPJ3NV,蓮ビギナーの集い,3,3109,16988850,4,6,4,3,4,2,7,4,34,23
Q03DMMBLH,まさひろ,CXG25026E,泥のみんなS,4,3110,16988300,4,5,5,4,4,4,7,6,39,26
YESVBUWSG,nsjm,KJU0BU77M,無言交流なし,8,3111,16987900,1,1,1,5,1,1,5,1,16,10
EQM3V1S38,メッヘン,L1VGJTD5P,蓮ノ空お茶会部,2,3112,16986650,2,5,4,1,1,1,8,5,27,14
NDV4JJCPL,デンキヒツジ,GW4CH70HK,TKG同好会,5,3113,16986500,2,8,3,5,2,4,10,8,42,24
UIBETYYLN,だざいおさむらい,CT8XW752X,蓮ノ空写真部,0,3114,16985150,5,6,5,5,5,6,9,5,46,32
52YGRHYTT,たまかぜ,HK0E91U71,放課後写真部,4,3114,16985150,4,5,5,5,5,5,8,4,41,29
7DR8VRKQB,アレキ工房,J8HXTJ8TB,流し素麺同好会,4,3116,16984700,4,7,4,5,5,5,7,5,42,30
0JVN6CV56,スノマリ,M206VENTF,蓮紺の会,2,3117,16984500,2,4,1,4,1,2,6,5,25,14
MPJO08LKA,Word,DKNHY5HH6,なす料理研究会,12,3118,16983700,6,8,7,6,7,6,8,6,54,40
UTVJU5JDW,けんた,E52PX91V8,かほつづ,15,3119,16982950,1,2,1,2,1,2,10,2,21,9
WCW3GG0TJ,パスタ,KFC62L0FV,ねるねる同好会,5,3120,16982250,4,5,1,2,1,2,7,7,29,15
GGU78Z4C2,ホルティの栄光イ,73N4AB3LR,かほ子のイオン,5,3121,16982150,6,5,7,5,6,5,9,4,47,34
JFTAHF2B5,たこる,KXB93FVTR,フラワーガーデン,5,3122,16982000,4,5,4,4,4,4,7,4,36,25
R4KMJE91V,Ktk,XLBU65J86,花の壁飾りクラブ,6,3123,16981900,1,7,1,4,1,4,1,1,20,18
R915WM491,またたび,N2KCENRKH,猫＆旅大好き部,12,3124,16981750,6,4,4,4,4,4,4,4,34,26
JBG94K5GK,ショザイ,JTX1G19BP,さやかほ癒し会,12,3125,16981500,4,7,4,4,5,4,7,4,39,28
PUZNCFF6H,のり,AG9PKMMC3,ぱかぱか同好会,8,3126,16980400,4,5,1,1,1,5,8,5,30,17
9E2AWYLCD,（.8.）,2AUM7L9BW,蓮初心者クラブ,2,3127,16980350,5,6,5,5,5,5,10,5,46,31
KTKJ81E5V,ミヤモッティ,9YM3DBTB7,泥民館,0,3128,16980100,3,6,3,2,3,5,7,2,31,22
GHXAUM56B,ゆ,9FF5JBNDF,めぐすきクラブ,6,3129,16979900,3,4,2,3,3,4,6,4,29,19
4DPEMAB05,ココカメ2,AKF49TD3T,なんか,1,3130,16979250,6,7,6,6,6,6,4,4,45,37
XELT0K2YU,りゅう茶,AG9PKMMC3,ぱかぱか同好会,7,3131,16979150,2,5,1,5,1,1,10,10,35,15
2RD670428,なかむら,96M23BV22,高松家,7,3132,16978600,4,5,4,4,4,4,6,4,35,25
3DK4BALBB,inoi,,,4,3133,16978400,5,8,5,5,7,5,9,7,51,35
SU704Y57D,ShiP3,HPTHY23VR,蓮ノ空文芸部,7,3134,16978350,5,1,4,1,1,1,7,1,21,13
N1LDED28F,水,,,2,3135,16978100,5,6,5,5,5,5,6,5,42,31
D3YJXA0A0,バブゆずの香り,R9T0YKDW8,かちまち応援隊,7,3136,16977250,1,1,8,3,1,1,7,1,23,15
M2JX913XC,しらす,3LPBPHL3V,壁の民の伝説,3,3137,16976950,4,6,4,1,4,1,6,5,31,20
83GVD5P3L,あの日忘れた傘,BW38LDPRF,蓮浦の星空,4,3138,16976900,7,8,3,3,2,6,1,5,35,29
4RL397PL4,BLUE DIA,TDHKGHFPA,無言参加○！,2,3139,16976650,1,5,2,5,1,1,5,4,24,15
K0Y8RBTWT,シャー芯,0NJH60E7V,睡眠大事,1,3140,16976550,2,6,1,1,1,1,7,5,24,12
WA10A8RX4,アムリタ,6045Y2RW7,ポチっと！蓮ノ空,3,3141,16976035,5,9,5,6,7,5,8,5,50,37
8VV13U8E2,レイジ,7B8K574NX,GEAR,6,3142,16975700,4,8,5,6,2,3,10,7,45,28
JL7CVMN16,たどＪ,,,3,3142,16975700,1,9,1,4,1,4,5,1,26,20
JMU6RK4FE,ちゃーりー,CWG5LH3VE,蓮好きPの集い,3,3144,16975550,4,5,4,3,4,1,6,4,31,21
J4NZI8Y0P,Ｌｕｃｋｙ。Ｊ,PXPPLWXF0,ラッキーＫ,1,3145,16975000,1,4,4,1,2,1,6,4,23,13
81OPKU746,ざこと,4WRYNBWU1,小さな蓮ノ空,12,3146,16974750,6,4,4,4,6,3,7,3,37,27
ABE32HFX7,ざっそ,1XX6FWJRB,オートスキップ団,7,3147,16974350,5,5,4,4,4,4,10,4,40,26
XLGGLGH6L,プレイローラー,07JW71HWG,良いチケで観よう,0,3148,16974200,3,7,2,2,2,2,3,3,24,18
H5V0MEMRU,イモ子,0CEA9XFKR,蓮ノ空の泥人会,6,3149,16973450,5,6,3,2,4,1,7,4,32,21
6XGAF9J9B,ヒト,GVY1F8C9D,花咲くラブライ部,12,3149,16973450,4,5,1,1,1,2,10,10,34,14
5N9RR25L2,あさひ,,,8,3151,16972950,5,5,5,5,3,5,10,10,48,28
T9JT7RQ1J,修造,HMBW9DXY2,蓮好き皆あつまれ,11,3152,16972550,6,5,1,1,1,1,7,5,27,15
1657AA27B,ミロ,R1RM3X0WV,後方腕組みオタク,6,3153,16972250,6,9,7,6,5,6,5,5,49,39
UKDFC1EBH,ヒデキ,30W3RA65G,蓮ノ空自由クラブ,0,3154,16971850,2,5,4,3,3,3,8,7,35,20
KB64N537R,ゆー,3194B9E93,初心者寄り合い所,2,3155,16971550,6,8,5,5,5,5,6,4,44,34
E38GG76NH,とと丸,4XRHRYDW4,無言でエンジョイ,0,3156,16971350,4,4,4,4,4,1,5,4,30,21
QXVZ1GZFS,ろうごく,1BME38BCD,さすさやクラブ,5,3157,16969710,6,10,7,7,6,6,6,4,52,42
S60C8RNFN,きゃろ,K4TAHF9YA,はすっこ準備室,9,3158,16969350,7,5,6,4,5,4,7,4,42,31
AHNEAG9AJ,ラブラ牧場,DHKUGEWBJ,めぐ党虹ヶ咲支部,1,3159,16968850,1,1,4,1,1,1,9,4,22,9
LKCNO9UEG,ラブライブ学習生,FH7G62PKW,月火水木金土日,13,3160,16968400,6,5,1,1,1,2,6,5,27,16
T9MBX8KX0,ちょす,414CEUPEH,アフター見よう！,6,3161,16968200,3,1,1,7,1,5,7,1,26,18
3JGXE5B5W,まもりんちゅ,5THY0BH4B,黎明の瑞蓮花,10,3162,16967550,2,1,1,1,1,4,4,1,15,10
69MFX9CPT,天城,T2XRMGEAE,蓮根無言会,8,3163,16966700,2,1,1,2,1,5,10,5,27,12
3UPVA4G92,オト,NB0HX9KP8,かほてぃあん,8,3164,16966237,5,5,6,5,6,5,7,6,45,32
VO56B8CX1,ゆきした,XE8513HNP,喫茶カワウ空✨,12,3165,16965950,6,5,5,6,7,1,8,5,43,30
D49EAEA5N,あすら,RAP9FVR3B,あばうといち,2,3166,16965500,4,4,1,4,1,4,5,1,24,18
UN9W8XKPV,はらす,,,4,3166,16965500,6,8,4,5,5,5,8,7,48,33
URJE71AE8,もよ,4XRHRYDW4,無言でエンジョイ,4,3168,16965350,1,4,1,1,4,1,7,5,24,12
K1XEZQRVC,Kay,NC2YT2V28,蓮之愛同予者何人,13,3169,16965287,5,10,5,5,5,5,7,7,49,35
YHD79D8A4,白い勲章,998H940YN,お嬢様筋トレ部,9,3170,16965050,1,8,1,1,1,1,2,1,16,13
BEK8M9CNK,ホオムベエス,X7C21B7H7,泥,3,3171,16964975,6,7,6,6,6,4,5,1,41,35
8N7S57R4U,ぺけぽん,2ULM366U6,毎日がエブリデイ,4,3172,16964750,4,5,4,1,4,1,5,5,29,19
JH3EAKFDR,わらし,NG47YWRR1,繚乱！蓮ノ空,4,3173,16964400,1,5,4,2,1,1,5,4,23,14
LT7NY0DLR,ひぃす,BKUHCT7WF,蓮女お嬢様部,12,3174,16962100,4,6,4,4,4,4,9,5,40,26
51XIBRBE5,東南東方不敗,YD2XWWFA4,蓮好き好きクラブ,2,3175,16961950,3,6,5,3,3,3,9,6,38,23
G1YBWSV87,トゥリー,GW4CH70HK,TKG同好会,3,3176,16961080,5,6,5,5,10,7,8,3,49,38
NH72E01FH,ぱなそに2,JC30FUPH3,LLあおだか2,0,3177,16960000,6,5,5,5,5,5,5,6,42,31
0KYQF022J,すみすみ,LY0XPW7NL,元カノ概念強火派,5,3178,16959600,6,6,6,6,6,4,7,4,45,34
SGG4PK2OU,りあ,CXG25026E,泥のみんなS,0,3179,16959150,4,5,4,4,4,4,7,4,36,25
0JY49CDHJ,しびさん,YC0YWPYUL,リンクラ広報部,3,3180,16957450,5,7,5,5,6,6,7,4,45,34
K2GOP8GO8,反骨の赤メッシュ,MTBP3B4GM,ふらわーすきすき,4,3181,16951500,2,8,2,2,3,2,4,4,27,19
3Y2YMWFNC,かんこな好き,TFGKYEY98,LLP JR,0,3182,16951450,6,7,5,7,5,6,8,6,50,36
BDAGXRUPG,ほのぼー,,,0,3183,16951400,7,6,5,6,5,6,6,6,47,35
WZP191BKC,けんたろう,G0J2F9NAL,さやさやさーくる,7,3184,16951050,5,7,5,6,5,5,8,5,46,33
7J35LPAK6,ぜんざい屋,GN1798YEX,ド!ド!同好会,2,3185,16950700,7,8,5,6,5,5,9,5,50,36
F1HLNJN9L,ざき,DBHVM0X7P,ガンフィンガー村,7,3186,16950200,4,6,6,5,4,4,9,6,44,29
99PPPUWAX,もち,AE3L01V24,LOVEミラクラ,3,3187,16949800,3,6,2,3,2,3,7,4,30,19
L87PBVPT3,NM,W26TRPM1R,めぐ党藤島派,3,3188,16949700,4,6,3,4,3,3,7,1,31,23
LLH9VNB3R,リエル,,,12,3189,16948150,5,7,5,5,5,5,9,5,46,32
J45KKSJ6F,かざはなつばさ,36T6UB6YA,まったり箱推し部,3,3190,16947500,3,5,4,3,4,3,7,6,35,22
RNU2PM9NR,GNヨネハラ,Y5J5Y90CD,まるまるサークル,7,3191,16947200,2,6,2,2,2,2,7,4,27,16
1AAATY0UG,コニー,38KAJGDGU,異次元シャニP,4,3192,16947150,5,5,5,7,5,7,7,1,42,34
ERJP2B63R,kaede,2JK7E4115,ラ！推し,2,3193,16945800,1,10,4,2,4,4,4,1,30,25
182PYVUKC,るーすい,WLFW6UCX5,無敵級ビリーバー,2,3194,16944650,3,5,4,5,5,5,9,5,41,27
66RIGCKMN,ハニレモ2023,ACVP58JT7,音浦虹結蓮,2,3195,16944150,4,7,4,4,4,4,7,4,38,27
CWUGNVUR0,しのなり,HMBW9DXY2,蓮好き皆あつまれ,12,3196,16943500,5,6,4,4,4,4,7,4,38,27
YCX2YR3VN,えすえす,KARUFA7TN,777,0,3197,16941900,2,7,1,4,4,4,5,1,28,22
O9OFVS3NN,piro,7P4CAER9X,まったり倶楽部！,5,3198,16941500,1,10,1,1,1,1,10,3,28,15
K7CDJSW5E,青空,3N7FL0U6U,destiny,2,3199,16941450,5,7,5,5,5,4,10,6,47,31
769EY8FXW,シュート,HMBW9DXY2,蓮好き皆あつまれ,15,3200,16940900,5,8,5,5,5,5,9,8,50,33
7KU2LB991,ぽよみ,NJBBTCY3A,かにかに！,9,3200,16940900,2,4,2,2,2,3,9,7,31,15
AN1VURWEL,いちにー,KHE3R0EE7,チーム本屋,2,3202,16940500,4,5,4,5,4,5,6,5,38,27
LYE390FTA,P4WL,38KAJGDGU,異次元シャニP,6,3203,16940250,4,1,1,1,1,4,7,7,26,12
JBN6N91UN,BiBiっときた,5YXVKDEKV,サークル(仮),4,3204,16939130,6,5,5,5,5,6,9,7,48,32
C17SPWB91,あき,LY0XPW7NL,元カノ概念強火派,6,3205,16938950,1,5,4,2,4,1,5,4,26,17
TKXFJWA6V,か,JCRNT9GKB,ハントンTKG,7,3206,16938900,1,1,1,2,1,1,9,7,23,7
OQTLVC6VM,この豚野郎！,9DKR4Y2CJ,蓮ノ空老人会,12,3207,16938550,3,6,3,3,3,3,9,4,34,21
WCTP56LJL,常夏☆まんぼう,F2CFWVMY9,藤島め組,15,3208,16938000,6,6,6,6,6,6,10,7,53,36
1EPL8BWKY,ミズ輝,KXB93FVTR,フラワーガーデン,2,3209,16937900,1,6,1,2,10,10,1,5,36,30
WJKT5Q7AE,とし,T8X0G07YB,なければ立てる！,15,3210,16937250,4,8,3,4,5,2,8,5,39,26
J9LEM6N17,h,GW4CH70HK,TKG同好会,11,3211,16937050,5,5,5,4,4,7,8,4,42,30
PJNJH16H7,Ko-ki,5JA9K5FAK,オタサーの姫芽,7,3212,16936800,7,9,7,7,4,6,8,6,54,40
2XK1D5GE8,ナギト,T4P115XHD,サークル,0,3213,16936300,1,5,4,1,1,1,5,4,22,13
D9IRUEYY9,若臣,GUB0YLPWA,料亭「さち処」,12,3214,16936200,2,1,1,1,2,1,7,7,22,8
WET0YXDUK,うら,AE3L01V24,LOVEミラクラ,0,3215,16935900,9,6,1,9,2,5,7,5,44,32
HGP8DLFAB,たみ,KT4C59NXG,めぐ島（仮）,2,3216,16935600,3,7,1,2,1,1,10,1,26,15
V39YW7DT7,GUNEXE,919XF8V2V,蓮之空大三腳,6,3217,16935250,4,5,3,5,3,4,9,5,38,24
MXWBM6CW0,ガルー,75UJ5RB97,蓮ノ空雪野球部,2,3218,16935200,8,7,5,7,5,5,8,4,49,37
JJGY7EFRR,範馬龍次郎,N0EXH1CM1,ぱちぱち徒町,0,3219,16934175,5,7,5,5,5,5,7,8,47,32
ODB9TPVPK,Su☆Ga☆Ma,E7R11MYE8,ゆったり蓮ノ空,0,3220,16934100,5,6,5,2,1,1,5,7,32,20
K2KK5KYKU,ふぁい,AND13836G,乙宗梢親衛隊,3,3221,16933900,5,4,4,1,4,1,7,4,30,19
DUXUGNT0M,Badend,DFXN9DB2H,どんぐり共和国,15,3222,16933650,6,8,5,5,6,5,10,7,52,35
HL1Y687Y8,綾鷹信者いっしー,ABU58EVJ2,Quatuor,3,3223,16933450,7,6,5,5,5,1,9,6,44,29
AJ6302BHY,nacky,36DAM7HBL,蓮隠れノ里,1,3224,16932990,5,7,5,5,5,5,7,5,44,32
9SRRAEWAB,じょっぺぺ,B1KYU3XF8,LG lotus,2,3225,16931450,6,6,9,4,5,4,7,5,46,34
4YU95R6BA,ティー,ULUELCJ7T,なるようになる？,1,3226,16930700,4,3,4,4,4,4,5,5,33,23
V9F8JEE2B,ariteru,57HNJ07NK,みらぱ推活最前列,1,3227,16930600,7,10,4,4,4,4,10,5,48,33
6G88GKY77,ひろくん,X34LWGL6R,サークル2,15,3228,16930300,5,6,5,5,7,6,10,5,49,34
CTNE14E9D,バーニィ,UXWL7V4CE,蓮ノ空女学院,15,3229,16929600,5,6,5,6,5,6,9,7,49,33
06OUYDLOA,シゲ,HWMV33W7Y,フラワー泥民館,7,3230,16929500,4,7,4,1,4,1,6,6,33,21
4TJ80X7KS,マック,C68491XHB,みらくらぽーく！,2,3231,16928950,2,6,2,4,3,3,7,6,33,20
