player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,塞拉斯,花帆,姬芽,瑠璃乃,吟子,小铃,泉,さやか,季度等级
P80R78494,進藤•野中うたい,YFADYJVW4,FPS好きクラブ,0,2310,5823550,6,5,5,5,5,5,6,5,42
6UML5MC6K,高山星司,6FWRD1K40,いちじょ海賊団,6,2311,5823400,6,3,4,3,5,4,6,3,34
2BM78KR8R,さっと,FVJABCVP3,瑞蓮ラボ,0,2312,5823350,1,4,4,4,4,1,1,4,23
RMVX46VVG,きのと,25PMPEMG7,星見プロ,11,2313,5823200,5,5,5,5,5,5,5,5,40
VGYN8M9J4,西枕,424NLTEE8,無言な異次元部屋,8,2314,5823100,5,5,1,5,1,1,4,1,23
WWE7K3BRH,あき,JE7V5MM31,蓮ノ沼に沈んだ泥,13,2314,5823100,4,6,6,6,7,6,4,7,46
HTN6PPZN5,ひな,W3YKKRWHG,ルリと愉快な一家,2,2316,5822750,7,5,5,5,5,6,5,5,43
SE093W7AS,エリーのおやつ,MTBP3B4GM,ふらわーすきすき,4,2317,5822350,6,7,5,5,5,5,6,5,44
8Y4PD7ACT,SPhenix,X7C21B7H7,泥,6,2318,5822100,1,4,4,4,4,4,1,4,26
G42764ZEJ,マモ,HBK6KCRPP,無言でおけ,5,2319,5822050,6,4,3,4,6,5,5,5,38
GQT54AYSP,Tenshi,YFADYJVW4,FPS好きクラブ,6,2320,5822000,10,4,4,4,5,5,10,5,47
TRINQB51J,㍿2㌢㍍,X45T3U322,アニメ最高クラブ,2,2321,5821900,4,5,3,4,4,3,4,4,31
KGMNM4FBR,ラスカル,R9TC4WP0R,月夜見くらぶ＾～,2,2322,5821650,9,1,1,2,1,1,9,1,25
XKV0YF90Y,おむらいす大将軍,WLLWJ8ADP,乙宗筋肉サークル,10,2323,5821150,7,7,2,6,6,4,8,6,46
8M0YM2D1H,213,7R8NKPAB1,花帆推し倶楽部,5,2324,5821050,3,5,5,5,5,5,3,5,36
8JDT6KXGY,飛鳥II,F8MLHU2NV,乙宗梢様､､､,0,2325,5820800,6,4,1,1,4,1,1,2,20
VAFXEPELX,レッサー,VP0K6KF0K,蓮ノ空大好き!!,12,2326,5820600,4,5,5,4,4,5,4,4,35
ELURNGUDH,とーすい,L28X4MDJN,アフター観たいぞ,9,2327,5820200,6,5,4,4,6,4,6,5,40
9YELCCB08,いふ,5KK3DFY18,MUGEN∞,4,2328,5820050,4,4,4,4,1,1,2,4,24
DM23BNW1P,ザカ,G59NGM0XA,シュリーレン,6,2329,5819850,5,4,1,1,4,1,5,4,25
858VFPHL6,キラ,J8HXTJ8TB,流し素麺同好会,4,2330,5819800,3,1,1,1,1,1,1,1,10
3EFR0X1Q8,まっつん,9DKR4Y2CJ,蓮ノ空老人会,7,2331,5819150,6,4,6,4,6,5,5,7,43
Z6HFTNKK7,エクレ★,8P39YRA1L,慈と愉快な仲間達,7,2332,5819100,7,3,3,3,4,3,6,3,32
8LAYXW88D,にれい ちぃな,FG5VFFNRK,蓮ノ空おじさん,0,2332,5819100,1,4,4,1,4,1,1,4,20
QME72YK24,かん,HBM31HMUY,YUKIZURI,4,2334,5819050,5,6,6,6,6,6,5,6,46
744UAYYDJ,………………,TDVTNN329,なに,12,2335,5819000,1,1,7,1,4,1,1,3,19
CNC37228Y,いとーみどり,V26546K3D,乙宗気合筋肉,11,2336,5818800,1,4,4,4,4,1,1,4,23
SMO8LHD6F,ゴリニキ,L3NN1RWMY,アポロベイ海賊団,4,2337,5818450,4,4,4,1,1,1,4,1,20
1B0D7OE6J,AN,N2KCENRKH,猫＆旅大好き部,8,2338,5818350,4,1,4,1,4,4,4,1,23
BMPLV47WR,オルト,PLBBEX019,待機室目指し隊,5,2339,5818100,4,1,1,1,3,1,4,3,18
L5WXR0V9Y,にっつ,25PMPEMG7,星見プロ,4,2340,5817650,2,3,4,1,3,3,4,5,25
7XW5PM3HC,リンスキ,L1VGJTD5P,蓮ノ空お茶会部,8,2341,5817500,6,5,5,5,5,6,7,5,44
NBN8MER17,ひらたみ,7XH3K4GBT,LLP,0,2342,5817450,4,2,1,1,2,1,2,1,14
TVUZOOQZ0,t_f_r_c,5KK3DFY18,MUGEN∞,3,2343,5817400,4,1,4,1,4,4,4,2,24
WEHRAUT5W,詩音,GLP0WPDRM,イベント用の泥,13,2344,5817300,6,5,5,5,5,5,7,5,43
JUWW3J7AJ,わぉん,W3F0URUJC,梢先輩応援団,1,2345,5817250,4,1,4,1,4,4,4,1,23
C2W5FBJLP,wolfram,GXR6C85BT,花帆ちゃん親衛隊,12,2346,5817200,4,2,1,1,4,4,4,4,24
06OUYDLOA,シゲ,HWMV33W7Y,フラワー泥民館,7,2347,5817100,4,5,4,1,4,4,5,1,28
U5500U9EW,ミルティー,MTBP3B4GM,ふらわーすきすき,0,2348,5816750,5,4,4,4,4,4,5,4,34
Y1FHDFAP2,バター,1YLFFXC1E,安土桃山時代,3,2349,5816350,4,4,4,1,4,1,2,4,24
J5BBAPV29,この顔お,05KN1RR3U,さやかほ花卉園,8,2350,5816300,4,10,1,1,1,1,2,8,28
RGJ7KKAVB,あかたか,KXU941RFJ,梢先輩おめでとう,15,2351,5816250,6,1,1,1,1,4,6,1,21
GUPJ2UDE9,たーぼー,NT2KU5174,こずかほ。,2,2352,5816100,4,5,6,5,8,6,4,7,45
9VVAR16ZD,たあこ,5L9GNT78V,叶え！私達の◯◯,7,2353,5815950,4,8,4,1,4,4,4,2,31
7UMK0KGXV,この手お,05KN1RR3U,さやかほ花卉園,4,2354,5815900,6,7,1,8,1,1,4,7,35
6KYDY01PU,nる,HBK6KCRPP,無言でおけ,0,2355,5815150,1,7,1,1,10,2,1,2,25
LEH4EK924,Array,BT22M41DV,梢花帆吟子同好会,2,2355,5815150,4,8,1,1,1,1,4,1,21
RF8EWDHPH,みなと,N1DJVPGP8,いつでも咲けるよ,6,2357,5815050,4,3,3,3,3,3,4,3,26
Y4LK489BU,.,KA652DGYV,ゆるリンクラ,3,2358,5814950,5,6,6,6,6,6,5,6,46
HPGXU5TQI,ファンカー,CXG25026E,泥のみんなS,12,2359,5814900,6,6,6,6,6,6,6,6,48
YB1CE9PC0,ちゅ〜でん,C9DAJ6YFV,のんびり,1,2360,5814600,6,7,2,6,3,3,4,2,33
0RG0HFRDS,はわわ,WLBYGHXPD,大天使村野さやか,13,2360,5814600,4,5,7,5,10,4,5,5,45
EVJGZ1771,まっつぁん,K8C99H42D,ルリと喜ド！愛楽,3,2362,5814100,6,1,1,1,1,1,4,1,16
A9N4UAFKW,NOS,WFPA7YJE1,蓮ノ空文芸部,2,2363,5814050,4,5,4,5,4,4,4,5,35
KELAXQ9TF,みのゆ,CTW8DKV5P,まったり,11,2363,5814050,5,5,5,5,6,6,5,6,43
B9DWARWMT,あ,AKF49TD3T,なんか,7,2365,5814000,5,4,4,4,4,4,6,4,35
DEAGMAAG5,けいさんき,BW38LDPRF,蓮浦の星空,14,2366,5813600,8,5,5,7,6,5,8,5,49
LWYNTUFFF,meruru,M4D0VP1XT,蓮ノ空痛車部,1,2367,5813400,4,4,7,1,9,7,3,7,42
2Z7X24VY9,わんだーらんど,WAT20PN3Y,こな党,6,2368,5813150,4,4,4,1,4,1,5,1,24
UJW6NK4X3,RICKY,EYEPHE14G,花上梢頭,2,2369,5812950,2,7,1,7,1,2,4,7,31
EUXS4EB7G,sora,PWK02KG0F,メメントの森公園,10,2370,5812800,5,5,5,5,5,5,5,6,41
900WO0GGU,かるあみる,V6VCA0C4N,ドル家の『D』,15,2371,5812750,6,1,1,1,6,1,6,1,23
YA1PBGUGB,ばにー,NT2KU5174,こずかほ。,0,2372,5812300,4,5,4,4,4,4,4,4,33
XY15TEL69,_ﾏ,GW4CH70HK,TKG同好会,4,2373,5811950,4,4,4,4,4,4,4,4,32
XOHZ2K3YU,silly,HBUK6F7CC,乙宗梢なりきり部,15,2374,5811600,1,1,1,1,2,1,1,1,9
D0N3R7B80,ふらわい,N83DW3NYG,†極最強倶楽部†,0,2375,5811500,3,3,4,3,4,4,3,4,28
RFP277XPM,スガ,11FB0EDDT,スクステ同好会,15,2376,5811300,4,7,6,7,7,7,4,7,49
MFPXKQJDR,Stig,HBUK6F7CC,乙宗梢なりきり部,0,2377,5811200,3,2,3,2,4,4,3,5,26
B676D4CKM,まき,5YXVKDEKV,サークル(仮),0,2378,5811100,1,1,1,1,1,1,2,2,10
PV0YQG9VY,Nori,BT22M41DV,梢花帆吟子同好会,6,2379,5810950,4,1,4,1,4,4,4,1,23
M1WTT4WGN,いぬ,W26TRPM1R,めぐ党藤島派,4,2380,5810800,5,2,4,1,3,1,5,3,24
6R3CBH7KB,まーしぃ,Y2HV0YEF7,蓮ノ空を応援し隊,8,2381,5810500,7,6,7,6,6,6,7,6,51
1NUYTLQVF,Manu,7XH3K4GBT,LLP,9,2382,5810400,4,1,4,1,4,4,4,2,24
81ENCW5SQ,くま,J8HXTJ8TB,流し素麺同好会,2,2383,5810250,1,4,4,4,4,6,4,4,31
CMULRD345,かめきち,K8C99H42D,ルリと喜ド！愛楽,2,2384,5810200,5,4,4,4,4,4,5,4,34
P84KEMHKF,しん,WFPA7YJE1,蓮ノ空文芸部,5,2385,5810100,1,1,4,4,4,4,2,1,21
PLNHMXFW8,ミクロンごく,C9DAJ6YFV,のんびり,9,2386,5810050,6,5,5,5,5,5,5,5,41
7GP8U9AL2,ぴかぴ,,,3,2387,5809800,2,5,5,5,5,5,6,5,38
ORYI1IWJW,みゅう,BELCUYCMH,蓮hkg香港分部,10,2388,5809700,2,2,5,2,5,5,2,2,25
4HLYTBAE4,とゅ,YPEP9P265,あ,5,2389,5809250,4,4,4,4,4,4,4,8,36
KQRH4IGJW,ハッピィー,8JMW9G2XW,僕らのリンクラ！,12,2390,5808750,4,3,3,3,4,3,4,3,27
RPUDUAAGT,コッシー,CCACL2CMM,青い監獄,12,2390,5808750,4,10,4,1,1,4,4,8,36
33LNLB21H,なろー,BTVC9G95X,FES用,2,2392,5808650,5,1,1,4,1,1,5,1,19
N1554VTPE,けいてぃ,PR2BGEK5K,パッショーネ,3,2393,5808450,7,5,6,5,5,5,6,5,44
TN5Y9EW3E,かんづめ,DF7FA982P,蓮ノ空百合部,5,2394,5808300,4,1,4,1,4,4,4,1,23
5WHJHQCU2,かく,N8L41JAA7,無言 ノルマなし,12,2395,5808150,5,4,5,4,5,4,5,5,37
TFFBYIT98,べにーびーばっど,M851LEV3N,なっす父兄,7,2396,5808000,6,1,1,2,1,1,6,4,22
PB41XUMNF,みわ,PUJ0ERCMW,蓮ノ空倶楽部,3,2397,5807600,3,6,6,5,4,2,3,5,34
NN6156T93,よぴ,GW4CH70HK,TKG同好会,8,2398,5807450,1,4,4,4,1,4,1,4,23
YAVRF19YD,b,N1DJVPGP8,いつでも咲けるよ,1,2399,5807100,6,1,4,1,5,4,4,2,27
6ZQDZ2WMR,きらむ,FE282F3VH,天悶部,6,2400,5806700,4,1,4,1,4,4,4,1,23
6MSR6I1NC,ユキ,KC1W74B9B,蓮六園,2,2401,5806600,5,3,3,3,3,4,4,3,28
VL5H09GYG,台湾からのはんだ,GVY1F8C9D,花咲くラブライ部,12,2402,5806550,6,5,5,5,6,4,6,5,42
FB957P8CR,くーもも,LHXNEF3D5,まるまるサークル,9,2403,5806300,5,6,6,5,6,6,5,7,46
R1BAYQ0AB,masacazu,K4TAHF9YA,はすっこ準備室,7,2403,5806300,6,6,6,6,6,6,6,4,46
G0YM94EAC,Kain,AAHB7C276,HaCordVN,6,2405,5806200,3,5,4,6,4,4,3,5,34
PY7378DY4,ひさと333号,GR65FP8VN,蓮好き,8,2406,5806150,4,1,4,1,4,4,4,4,26
18T943KO7,ポケっス,BT22M41DV,梢花帆吟子同好会,3,2406,5806150,4,6,5,6,5,5,4,6,41
BC5JFT6F4,haro,36DAM7HBL,蓮隠れノ里,9,2408,5805550,7,1,4,4,4,4,6,1,31
7JI5O7H1I,よしけそ,GVT61ATX0,なのだけれど,5,2409,5804750,4,10,5,5,5,5,7,5,46
E1REWHBKH,DN梢,GVT61ATX0,なのだけれど,5,2410,5804700,4,4,1,1,4,1,4,4,23
QYHPVIYV9,ロクレン,T2XRMGEAE,蓮根無言会,0,2411,5804650,2,1,5,5,5,5,5,8,36
AYXJ0G79D,咲,7XH3K4GBT,LLP,15,2411,5804650,7,5,5,5,5,5,7,5,44
QHJPVEPC4,やきそーば,J62DRC7J5,蓮ノ空好き好き会,7,2413,5804450,4,5,4,4,4,4,4,4,33
EU6AA5CWB,Tell_Inc,R083H7WRN,サークル無言,5,2414,5804050,4,1,6,5,6,6,4,6,38
LNNWYE4NS,モーセス,Y2HV0YEF7,蓮ノ空を応援し隊,10,2415,5803900,4,4,5,3,6,5,3,9,39
STBVTN1A4,レイ,79C17CHA2,蓮ノ空出張部,2,2416,5803750,4,3,4,1,4,4,4,2,26
K8JJMK2OV,かへちゃん,Y2R7E79U3,カワウソ同好会,5,2417,5803700,7,4,3,2,3,3,7,4,33
DFP8E0588,そら,HWJ8XPW0T,箱推しなのだけど,12,2418,5803600,6,1,1,1,2,2,5,1,19
GTYD8T18U,マッケン,3LPBPHL3V,壁の民の伝説,10,2418,5803600,7,5,5,5,6,7,7,5,47
C45S83ZHQ,すやP,95TAREFPT,ご自由にどうぞ,10,2420,5803500,5,4,3,3,2,3,5,6,31
GKRX7E7R9,いちごプリン,66BTJEEV6,ほりでぃぱーく!,12,2421,5803200,7,4,4,4,4,4,7,4,38
XGR5P0YTA,けをす,D7UA5ER1E,UR報酬欲しい！,1,2422,5803150,2,2,4,4,4,4,2,3,25
CZIPFNZ4E,ひとつの光,Y2R7E79U3,カワウソ同好会,2,2423,5803100,4,3,3,3,4,3,4,3,27
ICGMTO3UC,綾白 こづき,L28X4MDJN,アフター観たいぞ,5,2424,5802950,5,2,2,2,4,4,5,6,30
RHC6172WL,ぽちーず,6D49YVAT7,ユニット愛で隊,7,2425,5802350,4,1,4,1,4,4,1,4,23
AUFBBJG89,さかり,2ULM366U6,毎日がエブリデイ,13,2426,5802200,4,5,1,1,6,5,4,6,32
GKM2AYI6Z,まよ,GPKTRBCTT,騎空団蓮ノ空支部,7,2426,5802200,4,1,4,2,1,4,4,1,21
5R45M9EEL,紗月,0B8RTHY4D,のんびり屋さん,4,2428,5802150,4,6,2,2,2,2,2,6,26
H93FCB9RK,トムワイ,G0J2F9NAL,さやさやさーくる,1,2429,5802050,5,4,5,4,5,5,5,4,37
REA74EBJ3,あさゆき,KND3T7056,ぽかぽかモガの村,10,2430,5801800,5,1,1,1,1,1,5,7,22
0LTXY4ANY,たまも,R9T0YKDW8,かちまち応援隊,10,2430,5801800,7,5,5,5,5,5,7,5,44
KG63ST0AN,フェケテリコ,LUDNM40F8,ふくふく無言OK,6,2430,5801800,7,5,5,5,6,5,5,5,43
5VDMLPVY3,刹那,F8MLHU2NV,乙宗梢様､､､,6,2433,5801700,5,2,1,4,1,1,4,1,19
LEH59TC05,445,LUMM4W0UF,蓮ノ空社辞部,0,2434,5801600,4,4,4,1,1,4,5,1,24
5388KLM1M,ゲソ,25PMPEMG7,星見プロ,3,2435,5801350,6,7,4,6,4,4,7,6,44
9VVKLTE0B,桜の恋歌,KXU941RFJ,梢先輩おめでとう,12,2436,5801250,1,4,5,4,6,5,1,5,31
IFUPYKR0L,くまのすけ,KBJ2P8T0Y,人見知りの集い,3,2436,5801250,6,1,1,1,1,1,4,1,16
VB8HFK55S,Bro通,BCJRMHE75,梢すきすきクラブ,9,2438,5801200,4,7,2,7,3,4,4,7,38
WW84R5M3A,Josie,YFADYJVW4,FPS好きクラブ,6,2439,5800800,1,9,1,1,1,1,1,1,16
O82RPAUC8,かまぼこ,RF5215M2U,スクステ同好会②,6,2440,5800600,4,4,4,4,4,4,4,4,32
P35KF718F,うしどっと。,NA7CCGNDH,8番らーめん好き,3,2440,5800600,5,1,6,1,6,10,5,1,35
FECOD3SNX,ぎんこ,FG9A9ARX1,忙しい人あつまれ,2,2442,5800550,4,1,4,1,1,2,4,1,18
C2O72LNG5,オカ野,VP0K6KF0K,蓮ノ空大好き!!,3,2443,5800450,3,3,4,3,3,4,3,3,26
TND2D8DWJ,極楽浄土,GVT61ATX0,なのだけれど,10,2443,5800450,1,4,5,7,4,5,1,4,31
M5846T3VD,きゃま,9GDHWXGVG,ルリと花咲く毎日,5,2445,5800300,6,5,5,6,6,6,6,7,47
2HBRHLDE5,エックス,573J1JVVK,かほかほ,3,2445,5800300,4,4,4,3,4,3,5,4,31
TX9MKAUDA,ブランドン,CX967RTGY,おんゆあさーくる,0,2447,5800200,5,6,6,5,6,5,5,6,44
FOPDC9TP7,らる,KG8TFDM19,山側環状線,10,2448,5799950,4,4,1,4,1,1,4,4,23
VW9UDQUR9,た,E11PF3CTW,誰もいない世界,6,2449,5799500,5,4,5,4,5,5,4,4,36
WPTXJEN2W,ツユテ,J2BVEWRJ1,蓮ノ空山嶽部,0,2450,5799450,9,4,4,4,4,4,9,5,43
AZBZEUQGQ,あんこなう,R9T0YKDW8,かちまち応援隊,3,2451,5799350,6,6,5,5,6,6,6,6,46
ZIDHS2OWB,花宮ニルヴァーナ,YVF1V2AH6,蓮ノ空全共闘,14,2452,5799100,5,5,5,5,4,5,5,5,39
PUKLROKQE,柴舟,3LUL3WR8Y,零組,2,2453,5798750,7,6,6,6,6,6,7,6,50
Q1Z2JNSO2,sit,,,4,2454,5798500,4,4,4,4,4,4,4,4,32
853WW4G3Q,ねぺりん,JE7V5MM31,蓮ノ沼に沈んだ泥,3,2454,5798500,7,5,7,7,5,5,7,7,50
1A920W6UC,リンクラ,V33FGRFC4,1限目に遅刻ラブ,1,2456,5798400,4,5,5,5,4,5,4,5,37
QT5JKS5LE,レフティー,GKR9TEBYC,毎日がホリデイ♪,0,2456,5798400,3,3,3,3,3,3,3,3,24
951MHO8EI,もりょー,N2KCENRKH,猫＆旅大好き部,12,2458,5798300,4,4,4,4,4,4,4,4,32
ELYSMSSX8,いろは,KBJ2P8T0Y,人見知りの集い,4,2459,5798000,4,4,4,1,1,1,4,4,23
L5105PWH3,たぃ,GK7JNB0NW,参加賞取り隊,2,2460,5797950,7,2,5,2,3,2,1,2,24
0RH71W7J8,そらね,KW0RM1LEP,はすっこくらぶ,6,2460,5797950,4,4,5,4,8,5,4,6,40
KYH3BUB2R,青緑色,NG47YWRR1,繚乱！蓮ノ空,15,2462,5797500,5,5,5,5,5,5,5,5,40
4A01WZ7LP,りんがべぇ,7AATUNUPE,無言サークル,5,2463,5797350,5,3,5,3,3,4,5,3,31
V74QP6CHQ,watoson,L28X4MDJN,アフター観たいぞ,11,2464,5797150,4,6,4,4,3,5,4,3,33
P8X44HS43,ツンちゃん,75UJ5RB97,蓮ノ空雪野球部,5,2465,5796800,5,5,5,5,5,5,6,5,41
3NT2FD9A4,トモヒロ,E58FYF67C,ロータスランド,2,2466,5796500,6,8,6,6,6,6,4,8,50
RP68X0H0M,NEKO,X1X2GPPA1,個人,3,2467,5796000,4,6,6,6,4,4,3,4,37
YM0PDHTDG,かがみ,9YG7C0VM7,綴理と無言で昼寝,2,2468,5795700,4,1,4,1,1,1,4,1,17
33WLCC6U3,ASUKA,A3472CNJE,ハントン✿ライス,2,2469,5795150,1,2,4,1,4,4,1,2,19
7DKMEGBI6,ほかほかさやかほ,05KN1RR3U,さやかほ花卉園,3,2470,5795100,1,1,1,1,1,1,1,3,10
EGJ7V5MKO,Rcsjk,BWD9U1EJ2,蓮之空中国同好会,13,2471,5794850,7,4,4,4,4,4,7,4,38
LBSJ6H271,ゆきだるま,1U4JN5CXB,LLユーカー部!,4,2472,5794650,4,2,4,2,2,2,5,2,23
6TCAMC79P,ろんぐほーん,GW4CH70HK,TKG同好会,9,2473,5794500,7,2,1,4,1,1,6,1,23
UYB36NK20,冷麺,ULGVU4B0G,約束のBAR7,8,2474,5794400,10,2,1,9,2,1,10,1,36
67M7IXJIY,諏訪花雨,NC2YT2V28,蓮之愛同予者何人,2,2475,5794300,5,3,5,5,5,5,5,5,38
GBRECDN0A,シルコー,HBUK6F7CC,乙宗梢なりきり部,4,2476,5794200,5,1,4,1,2,4,4,1,22
FUPBY3JLK,バブ♡‬,AVX749PPB,姫芽ちゃん親衛隊,7,2477,5793950,5,1,4,2,2,1,2,1,18
XPRR2C3RM,カル,4FXPC55PY,PPIHクラブ,8,2478,5793800,1,10,4,1,8,1,1,1,27
P74GVCXEP,メレまる,JWUL2T36L,チーム初心者,3,2479,5793550,5,5,5,5,5,5,5,5,40
TMH0K6PGP,マりモ,HWMV33W7Y,フラワー泥民館,4,2480,5793500,3,4,4,4,1,4,3,4,27
VKAUR01XJ,ぱるこ,F2CFWVMY9,藤島め組,3,2481,5793350,4,6,6,6,6,6,4,6,44
K1XEZQRVC,Kay,NC2YT2V28,蓮之愛同予者何人,13,2482,5793050,6,5,5,5,5,5,7,5,43
0807XGK2E,あっかり〜ん,07JW71HWG,良いチケで観よう,12,2483,5793000,6,4,4,4,4,5,4,5,36
E4R46VY57,ミルクティー,NGFXVPCGX,うさぎのしっぽ,2,2484,5792850,5,2,2,3,5,2,5,3,27
4ME4T0F13,クロウ,L3NN1RWMY,アポロベイ海賊団,2,2484,5792850,4,4,4,4,4,4,4,4,32
MAAP9VWJV,真横ーン,998H940YN,お嬢様筋トレ部,6,2486,5792750,4,1,1,1,1,1,4,1,14
F4S1FCK8S,MIO,V7768X8AC,せーので！,2,2487,5792450,4,1,4,1,1,4,4,1,20
T6U80F9NB,カズ,K0ATKT27L,中川左遷先,0,2488,5792300,6,2,1,1,2,4,6,2,24
7FGWUEGLZ,クリアー,J8HXTJ8TB,流し素麺同好会,8,2489,5792250,8,5,5,5,6,5,8,5,47
4GAV63AFN,そらいろ,F2M746D4B,頑張らないクラブ,11,2490,5792200,8,10,4,1,4,4,1,1,33
N261CPLVA,めーさー,72J5PWU5K,ライグラ待機室,4,2490,5792200,5,1,1,1,1,4,5,2,20
VUXVDZICT,571,919XF8V2V,蓮之空大三腳,12,2492,5792100,4,3,4,3,3,4,4,4,29
0B73BUP3M,しののん,ABALH0AL3,楽園計画,6,2493,5791450,7,5,5,5,5,5,5,5,42
46EW8IIFD,秋水,1U4JN5CXB,LLユーカー部!,3,2493,5791450,4,8,4,4,4,4,4,4,36
YFMP0JMBE,aspas,GVY1F8C9D,花咲くラブライ部,2,2495,5791400,4,1,1,1,5,1,4,4,21
JXRNETJ4C,とーる,W26TRPM1R,めぐ党藤島派,3,2496,5791300,6,5,5,5,5,5,7,5,43
HOF4O4KP7,sin,JE7V5MM31,蓮ノ沼に沈んだ泥,15,2497,5791200,5,5,6,4,5,6,6,7,44
1U0DNTRKH,みささぎ,WWWUTP96L,異次元からキマシ,4,2498,5791150,5,5,4,4,4,5,5,4,36
WCTJ6LX3M,Nore,7XH3K4GBT,LLP,2,2499,5791000,4,4,4,3,4,5,5,4,33
R05BFCN2M,チョコ,DFXEH0E0B,香港の初心者♪,3,2500,5790950,1,4,4,4,4,1,1,4,23
7PXDVGWC2,なかまつ,WE4AB37FP,めぐ党,12,2501,5790900,4,3,4,3,4,5,4,3,30
F6IEEOKBJ,まっつん,HPTHY23VR,蓮ノ空文芸部,4,2502,5790750,5,8,3,8,4,4,4,8,44
PJNJH16H7,Ko-ki,5JA9K5FAK,オタサーの姫芽,7,2503,5790700,6,6,4,6,7,7,6,7,49
0DYHD91BE,明日賽,G0WRCNRWK,県立沢庵図書館,7,2504,5790600,2,1,1,1,1,1,5,1,13
WF83ZKPDV,ねてる,CTW8DKV5P,まったり,4,2505,5790350,4,5,5,5,5,5,4,5,38
7E4912M27,かっこー,W2HEPMM2A,無言。ぼっち。,1,2506,5790200,5,6,7,5,7,6,5,6,47
4C5FL7PCN,二ャトリィヌ,TDHKGHFPA,無言参加○！,12,2507,5790000,2,2,5,2,6,5,5,4,31
V26BVACUL,クライム,YDYH4VRRP,レンクウ,5,2508,5789900,9,4,4,3,4,4,9,3,40
TX6PQW596,おハッセ,DMDF4VUL1,ゆるはす,3,2509,5789750,1,4,1,2,1,4,1,4,18
98XFHBK45,あお,XPRA8TRVE,蓮ノ空ロボット部,5,2510,5789700,1,1,4,1,4,2,1,4,18
ADT3AMTG5,にっし,B2KV0EVPD,蓮ちゅきクラブ,12,2511,5789350,9,2,1,2,1,1,3,2,21
FVL8TMV0U,むなくぅ,9YM3DBTB7,泥民館,9,2512,5789250,4,3,1,1,4,1,4,1,19
L9SIC2Y70,ホンチャ,HBM31HMUY,YUKIZURI,10,2513,5788900,1,1,5,2,4,5,4,4,26
JZIF9MIDA,カイ,4XRHRYDW4,無言でエンジョイ,8,2514,5788400,4,3,3,3,3,3,5,3,27
EJA18D024,ひらそ,L3NN1RWMY,アポロベイ海賊団,0,2515,5788100,4,4,4,4,4,4,4,4,32
7M77KVD4D,神楽光,919XF8V2V,蓮之空大三腳,1,2516,5788050,4,4,3,3,3,5,4,3,29
CX5BX990E,フツ奴,WN5B7VKPU,きんぴられんこん,4,2517,5788000,5,5,5,5,5,5,5,5,40
TR34AYUGM,えふ,BTVC9G95X,FES用,9,2518,5787850,10,3,3,3,3,3,8,3,36
8LOXBI7PZ,せんり,H0DV3JJGA,かほさやてぇてぇ,14,2519,5787750,4,1,1,1,1,1,4,1,14
DEVXF85NM,774,06MWMBB26,ミステリサークル,1,2519,5787750,5,5,5,5,5,5,4,5,39
0IFS761K4,さくら,RM7N1JDB5,無言推奨不干渉会,3,2519,5787750,6,4,4,4,4,5,6,4,37
732ZWKTO4,直角,H6JWBBGCG,蓮天・乙宗一心流,8,2522,5787450,5,3,3,4,3,3,5,3,29
URFGMG055,「もちのは」,CM5THHYHB,「」ノ空だけれど,8,2523,5787400,4,1,1,4,1,4,4,4,23
X29MANB8M,又梢錢,YFADYJVW4,FPS好きクラブ,0,2523,5787400,5,6,2,5,5,2,5,7,37
MPETERTNV,めぐ党-M,TWJ862EPN,こにゃとも,2,2525,5787000,4,6,6,6,4,4,5,5,40
K8TC80J3C,ゆう,FG5VFFNRK,蓮ノ空おじさん,7,2525,5787000,4,4,9,4,4,4,4,4,37
RVCURAXF3,めっち,CT8XW752X,蓮ノ空写真部,9,2527,5786900,5,1,2,1,2,4,4,1,20
EHRDGJVNT,クラムポン,8JMW9G2XW,僕らのリンクラ！,3,2527,5786900,4,1,1,1,1,2,4,1,15
TQ6LBW4VX,瑠璃色孔雀,72J5PWU5K,ライグラ待機室,3,2527,5786900,3,4,4,1,4,4,4,4,28
NHU62JVBI,よーい,1DU9LCND7,蓮ノ空すこやか部,15,2530,5786750,2,1,1,1,2,1,1,1,10
4BBU9CAED,さいか,NDGW77R2V,こず花帆尊い,0,2531,5786600,4,4,4,4,4,4,4,4,32
H313PMV54,とう,WAT20PN3Y,こな党,3,2532,5786300,4,1,1,1,1,1,4,1,14
65EYKN4AF,Doda,JA2C658FW,さや綴理の村人,4,2533,5786250,7,5,5,5,5,5,6,5,43
9MJEPAHBM,たけ,MUXWTW1GV,蓮の空見守り隊,0,2534,5786050,4,4,1,5,2,1,4,4,25
AUATVV59X,Raik,KT4C59NXG,めぐ島（仮）,0,2535,5786000,4,4,4,4,4,4,4,4,32
JD1A62UOF,Capri,351WGFU96,紅茶党,1,2536,5785650,5,7,6,6,6,6,5,6,47
CUU3XUXP2,やよい,9YM3DBTB7,泥民館,6,2536,5785650,5,6,6,6,6,6,5,6,46
C9DG98GXN,ヘッドギア,J0N1E3Y09,月火水木金土日,0,2538,5785500,5,4,4,1,6,4,4,6,34
7T6K4HWD9,じり,9VVUHVLTK,はすのひよこ,3,2539,5785300,4,4,4,4,4,4,4,4,32
JBEMPA78R,あなた,,,15,2540,5785250,5,1,1,1,1,1,5,1,16
