player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,A分数,A rank,B分数,B rank,C分数,C rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级,104季度等级
2E12D17AK,Humit,30W3RA65G,蓮ノ空自由クラブ,2,3632,11476512,113492488060173.0,2423.0,62927203679643.0,3580.0,231489025084809.0,3100.0,10,10,10,7,5,6,3,6,57,48
E9W37M1V1,yu-ki,TBX7N9RK5,つよつよなLH,7,3633,11469525,42589490002021.0,3766.0,79672515046510.0,3262.0,227987447696019.0,3131.0,8,9,9,8,7,7,7,7,62,48
UV5HEP7GN,ぬるぽん,FR5PDRB5Y,株式会社つづさや,8,3634,11460775,42932151044536.0,3762.0,78078507462480.0,3290.0,189376644600595.0,3571.0,9,9,9,8,10,7,7,9,68,52
A2ODEIZZW,ファミレスの玩具,Y6JNPC60C,綴理メイト,7,3635,11460650,43482343783077.0,3752.0,67099245775096.0,3494.0,223296216710723.0,3177.0,10,10,10,7,10,8,8,10,73,55
P9BPCCIFR,Kuva,FG5VFFNRK,蓮ノ空おじさん,3,3636,11454550,41109172678361.0,3812.0,53011634564654.0,3819.0,241027940209793.0,2993.0,6,10,8,8,5,7,8,10,62,44
03Y434CJE,ペテローゼ,2U4GLJXLJ,泥の中の養分,6,3637,11445300,,,,,,,10,10,10,10,10,10,9,10,79,60
NCURV0D7A,ベンジャ,ABALH0AL3,楽園計画,6,3638,11441900,34916265676273.0,4011.0,87025448762769.0,3122.0,311724100587327.0,2371.0,8,10,10,8,8,7,7,10,68,51
5PTT854P3,アークライト,X7YM9EG8K,伝統の石川地酒,3,3639,11437600,30975536207745.0,4159.0,36695821367010.0,4307.0,271557664892239.0,2718.0,10,10,10,10,10,10,10,10,80,60
T2ZMW9GYQ,さけ,CTW8DKV5P,まったり,2,3640,11434800,31958023686498.0,4125.0,73118276745204.0,3387.0,181581803523947.0,3676.0,10,10,8,6,9,6,5,8,62,49
CJECN5NNA,くれと,AH27N260E,百生信託銀行,6,3641,11433450,76939306521206.0,2929.0,156301952107924.0,2095.0,389969958367993.0,1742.0,10,10,10,10,10,10,10,10,80,60
GBWYVNWF1,ゆうし,07JW71HWG,良いチケで観よう,5,3642,11423200,31916441775233.0,4127.0,62152522591464.0,3597.0,269290494806715.0,2734.0,10,10,10,10,10,10,8,10,78,60
4AYTAA1YT,むー｡❀,TB7GJ57D7,シャイニーフラワ,8,3643,11421275,41236608502334.0,3810.0,72097422179927.0,3405.0,204812316133601.0,3389.0,10,10,10,10,9,9,9,10,77,58
6112IV1FW,ゆう,L1VGJTD5P,蓮ノ空お茶会部,4,3644,11418118,43584822984954.0,3750.0,72675754580870.0,3392.0,215125210228296.0,3272.0,10,10,10,10,10,10,10,10,80,60
U6ROPYD12,かつれつ,YK0X6N2HN,無言OK出入自由,5,3645,11404150,54387046619898.0,3426.0,40317853303057.0,4181.0,249515969646910.0,2906.0,9,10,9,7,9,8,8,10,70,52
XE8CMNHJU,かほりん,R181MKNX1,みらくらは人生！,6,3646,11400050,13519146796222.0,5115.0,9714167270358.0,5446.0,84912287703176.0,5073.0,10,10,10,10,10,10,10,10,80,60
F2JHCLRDN,鰍沢,96LWYJ3Y6,無言絡みなし,2,3647,11398112,78313459207801.0,2909.0,112102634195014.0,2704.0,82578325315466.0,5112.0,10,10,10,9,10,10,9,10,78,59
RFPKCPLTE,たけぼー,HMBW9DXY2,蓮好き皆あつまれ,3,3648,11397000,53518280119372.0,3457.0,83650932433406.0,3180.0,148340385932420.0,4122.0,4,9,6,8,8,7,9,9,60,42
7EXOPG4TJ,さくらうちすと,0B8RTHY4D,のんびり屋さん,7,3649,11392500,58196679085720.0,3326.0,95678609447096.0,2994.0,200266006934366.0,3443.0,10,10,9,8,10,8,8,10,73,55
PJCL8P5TR,弦,WAT20PN3Y,こな党,11,3650,11384025,50586091296774.0,3558.0,65712358820657.0,3518.0,332366139206232.0,2189.0,10,10,9,10,10,8,9,10,76,57
BBVXVKXYD,ヨシノボリ,8R49BTWW6,蓮女お嬢様クラブ,6,3651,11383800,98703724417844.0,2595.0,61532247294044.0,3614.0,108238939397456.0,4701.0,6,8,7,9,10,8,8,10,66,48
WDXB3HD64,がとう,C6V311T2P,LotuSky,6,3652,11381362,,,,,,,2,10,9,2,4,5,5,5,42,32
72VXLNLPV,znk,75UJ5RB97,蓮ノ空雪野球部,2,3653,11380200,44808132477374.0,3715.0,60393505718138.0,3647.0,192024451125817.0,3544.0,10,10,10,8,8,8,7,9,70,54
L3VF8O635,いるさん,VXF8P7NDC,どんぐり。,6,3654,11376925,41870959369815.0,3792.0,47462987809048.0,3968.0,314043417128931.0,2345.0,10,10,10,9,10,9,8,9,75,58
FCH1KTEKC,はやせ,8GAY2WBT6,(・8・),0,3655,11362300,137220400493358.0,2182.0,64445707756092.0,3544.0,139770778849443.0,4237.0,9,10,10,8,8,6,8,10,69,51
OW91V21OW,こなこな,N752V1LD6,思想の溜まり場,3,3656,11354100,41736539404361.0,3798.0,56445923952232.0,3742.0,209732539347035.0,3335.0,9,10,10,10,10,10,10,10,79,59
5U8394C6M,神速,919XF8V2V,蓮之空大三腳,12,3657,11353487,85682347209909.0,2776.0,72075825350149.0,3406.0,187037931968098.0,3608.0,10,10,10,7,7,6,5,6,61,50
2R50RFKTK,おかにく,6531MBM0X,のちもたーズ,4,3658,11341475,59194682210624.0,3305.0,113508656804493.0,2681.0,124939234436303.0,4444.0,4,8,10,9,8,4,8,10,61,43
74M5NJZTF,lanndamu,YVF1V2AH6,蓮ノ空全共闘,15,3659,11336744,28699217011736.0,4256.0,219798557495025.0,1456.0,177618137083123.0,3729.0,9,10,10,8,8,7,10,10,72,52
UKGTVLNSD,クリス,JTX1G19BP,さやかほ癒し会,5,3660,11334900,72389851089083.0,3025.0,94813619778419.0,3007.0,110073395834785.0,4673.0,9,8,8,9,10,8,8,10,70,52
4JKRPBA7G,ころも@めぐ党,JDAG79TG7,百合ノ空観察部,3,3661,11332500,58023985994857.0,3330.0,69173638995056.0,3455.0,144980335604836.0,4172.0,6,10,6,6,7,3,2,7,47,38
X0K6E9WBT,アイ,K2L5DCVNR,REAL,5,3662,11329450,24413639853730.0,4457.0,35646508050409.0,4343.0,218191125033032.0,3239.0,7,10,9,8,9,7,7,9,66,50
US6H0N3MZ,UR_JO,UVN7G4X3A,闇のルビィ団,0,3663,11329200,32787486536934.0,4091.0,80774836977406.0,3235.0,180874610423214.0,3683.0,7,10,9,7,9,5,7,8,62,47
HA7CFLYL3,さとやく,WFPA7YJE1,蓮ノ空文芸部,8,3664,11324475,52518194259930.0,3496.0,90366577172399.0,3069.0,202978997241547.0,3412.0,7,9,8,6,5,5,7,8,55,40
P3TRVJFCB,まーる,75UJ5RB97,蓮ノ空雪野球部,4,3665,11322675,47983823448730.0,3626.0,58836120464460.0,3685.0,214884456526115.0,3276.0,9,9,9,8,9,6,7,9,66,50
H28HW286V,みょん,JTX1G19BP,さやかほ癒し会,4,3666,11317375,60366266598219.0,3276.0,90875785640465.0,3062.0,124471790287433.0,4447.0,10,10,10,10,9,9,10,9,77,58
FL3135ICF,ままま,A9MA307FX,楽しいが一番,15,3667,11306200,38584033545648.0,3879.0,75323869113087.0,3344.0,216314802988283.0,3260.0,10,10,10,10,10,10,10,10,80,60
MY1J4LYHY,雑草マン,DHKUGEWBJ,めぐ党虹ヶ咲支部,1,3668,11301268,,,162281344510465.0,2025.0,,,7,10,8,8,10,7,8,9,67,50
8CHE0ALFJ,Suzu2203,9YM3DBTB7,泥民館,4,3669,11293175,66137484787882.0,3156.0,70778981307329.0,3429.0,164887967536795.0,3908.0,10,10,10,10,10,10,6,7,73,60
Q7H8NJHO6,本居宣長,TKVR3KU7L,ネギトロTKG,8,3670,11270500,,,97940065428065.0,2957.0,323402683939560.0,2269.0,10,10,10,10,10,10,10,10,80,60
V33DZ3IDJ,はっしー,6H800PBV7,新鮮館,2,3671,11268600,32429814132364.0,4106.0,69206773360821.0,3454.0,178087280888400.0,3721.0,9,8,9,7,5,7,3,7,55,45
IBTWX6T89,ゾノ,8P39YRA1L,慈と愉快な仲間達,5,3672,11265300,50516282277375.0,3560.0,58167241321590.0,3701.0,269765731176610.0,2732.0,10,10,10,10,10,10,10,10,80,60
D9IRUEYY9,若臣,GUB0YLPWA,料亭「さち処」,12,3673,11261631,24262826651519.0,4465.0,100298651782219.0,2907.0,278638445219326.0,2646.0,6,10,9,10,8,10,7,10,70,53
F12PTN6GB,デンジ,5YEE75CB4,ロビーで待ってる,0,3674,11258700,71085813965746.0,3053.0,86927778339859.0,3125.0,166416471541369.0,3885.0,7,10,10,6,9,6,7,8,63,48
3BCDLXU6V,こいの。,7U20138DB,LGP,8,3675,11256500,85363415450477.0,2783.0,129187204889078.0,2450.0,152774271698598.0,4068.0,10,10,10,10,10,10,10,10,80,60
H034DNH9U,柊楓,XTMGPY62U,スクステ初心者,1,3676,11255875,35435097689161.0,3992.0,86089592252776.0,3138.0,201651897158221.0,3429.0,8,7,6,6,6,4,7,6,50,37
XDS9B47HK,Roki,2UKNVBMBU,梢ちゃん同好会,4,3677,11255825,44717859731076.0,3716.0,43105289782633.0,4102.0,223215782901785.0,3179.0,10,10,10,9,10,10,10,10,79,59
2952UQ44Y,shinobix,1047JNAJC,月火水木筋トレ日,13,3678,11255050,12304488092842.0,5205.0,97227932416277.0,2968.0,239001183804682.0,3021.0,10,10,10,9,9,10,8,10,76,58
535BU0VDY,りゅうせい,7P4CAER9X,まったり倶楽部！,8,3679,11253300,,,,,,,7,10,7,8,10,7,8,8,65,49
7JG18M0Q2,わお,NK05UMLWW,かけ込み寺クラブ,5,3680,11251200,78464514170873.0,2906.0,63114129878901.0,3574.0,145374973321390.0,4164.0,2,7,6,6,7,5,1,9,43,33
KO36M041X,LG葉桜内號MM,NLB84DYBF,下松系拉麺同好会,5,3681,11248950,53282091440481.0,3469.0,59709853076488.0,3660.0,263188250737377.0,2784.0,10,10,10,10,10,10,10,10,80,60
HZDPQN12V,ぼたん,G59NGM0XA,シュリーレン,3,3682,11246575,53212141253664.0,3473.0,56447975085572.0,3741.0,196283526034781.0,3495.0,7,9,6,6,7,6,4,9,54,41
K6JY9MLK5,オズ,41N8G98LV,花帆梢百合応援部,3,3683,11241700,37185275058659.0,3924.0,82007418680155.0,3215.0,151359969992172.0,4082.0,9,10,10,8,10,7,7,10,71,54
7WT6MBHY3,よもぎ,MG3X118W7,大室家,6,3684,11240000,86728278396751.0,2761.0,112989346894821.0,2691.0,91149710136020.0,4971.0,9,10,5,4,10,5,8,10,61,43
GU83BC4PM,るなてぃっく,998H940YN,お嬢様筋トレ部,8,3685,11238200,134226074039858.0,2219.0,,,,,6,10,10,8,10,5,7,10,66,49
D3A8S0B4B,ソウル,5W8RPRVUA,ド！ド！泥！,15,3686,11237850,,,,,,,10,10,10,10,10,10,10,10,80,60
THLNH2PQX,たくやん,M8FM7P139,蓮ノ空ひとり旅部,0,3687,11233725,50815188049288.0,3551.0,34906574101700.0,4366.0,,,9,10,10,8,10,8,8,10,73,55
7YJ38UDHX,星月,KULVP7FDR,アニマル分室,6,3688,11222700,60248934810307.0,3279.0,78190491169348.0,3288.0,128386708506349.0,4402.0,5,8,7,9,9,7,7,9,61,45
G19FTEPB0,ろぶそん,WBW66DMUB,るりめぐ研究所,0,3689,11221500,55339419524596.0,3398.0,95285498674132.0,3003.0,126872443806355.0,4417.0,8,9,7,8,9,6,8,9,64,47
QYHPVIYV9,ロクレン,T2XRMGEAE,蓮根無言会,0,3690,11220250,27002834321228.0,4330.0,64784361960158.0,3538.0,199040301611750.0,3458.0,7,9,7,7,8,6,10,9,63,44
L7RFPQO5I,ゆうちゃん！,AE3L01V24,LOVE蓮ノ空,5,3691,11215800,,,,,,,10,10,10,10,10,10,10,10,80,60
PBAGVWXV9,シュガー,ABALH0AL3,楽園計画,2,3692,11214875,,,,,,,6,10,10,6,9,7,9,9,66,48
P88CTSIZU,タカツミ,ULUELCJ7T,なるようになる？,10,3693,11214562,66411388291613.0,3150.0,47932622524035.0,3949.0,311831700628396.0,2370.0,10,10,10,10,10,10,10,10,80,60
0TNGLPKNB,つづるり大明神,ABU58EVJ2,Quatuor,2,3694,11208037,77767010603860.0,2916.0,103906246893117.0,2852.0,278554932637684.0,2649.0,8,8,10,7,9,5,7,9,63,47
6J9BGLLY1,16000km,3BE2RELRC,見晴台,1,3695,11207950,46532225026492.0,3672.0,80491296520394.0,3241.0,169591355918474.0,3847.0,10,10,10,8,9,7,10,10,74,54
2YXM0JB6A,BLUESKY,EYEPHE14G,花上梢頭,0,3696,11192400,75726956526752.0,2954.0,49087643845441.0,3923.0,135653283312201.0,4291.0,7,9,7,6,9,6,7,8,59,44
33KY2CSGV,雁擬,ABU58EVJ2,Quatuor,5,3697,11190450,47381734935917.0,3648.0,40666029153414.0,4169.0,,,9,10,9,7,9,8,7,8,67,52
2KR57PL03,カシワタツ,75UJ5RB97,蓮ノ空雪野球部,2,3698,11187025,43290961913314.0,3755.0,55145918275368.0,3764.0,221319857750966.0,3195.0,4,10,4,3,4,5,9,4,43,30
0JY49CDHJ,しびさん,BEMED3RY1,無言無課金ok,3,3699,11184300,44639048231852.0,3719.0,67243456542775.0,3492.0,186632545025359.0,3613.0,10,10,10,8,10,10,9,9,76,58
A9Q9AZ4J1,シズク,J7N4W6Y1K,こずミックラブ♡,8,3700,11182693,,,,,,,4,10,10,8,10,4,9,10,65,46
0IFS761K4,さくら,RM7N1JDB5,無言推奨不干渉会,3,3701,11182500,23053143161863.0,4526.0,68551757563775.0,3473.0,165964680335944.0,3889.0,9,9,9,8,9,8,10,10,72,52
CWCS43V3K,はおぺ,XPRA8TRVE,蓮ノ空ロボット部,14,3702,11177425,,,,,,,10,10,10,10,10,10,10,10,80,60
GLYJZZ9ZS,トモ,FG5VFFNRK,蓮ノ空おじさん,4,3703,11175125,57106139406272.0,3363.0,33350451451301.0,4421.0,212111006262140.0,3311.0,10,10,10,8,10,9,9,10,76,57
FUPBY3JLK,バブ♡‬,9JTF508LB,スクスタ亡霊部,7,3704,11174700,,,,,,,10,10,7,9,10,7,8,10,71,53
9Z2DLEZD7,ひさを@にこ誕,573J1JVVK,かほかほ,3,3705,11174150,61830434962286.0,3242.0,93000725858738.0,3029.0,146360208074452.0,4146.0,8,10,10,7,10,2,7,10,64,47
LCDDXVRH3,BS,7R8NKPAB1,花帆推し倶楽部,12,3706,11161925,,,,,,,7,10,6,7,9,4,9,10,62,43
NFYUZ7V8Y,firehooh,EYEPHE14G,花上梢頭,8,3707,11155125,131453084612326.0,2249.0,12235491611024.0,5278.0,282620029492081.0,2619.0,10,10,9,7,9,7,10,10,72,52
IWSLLAQCP,vividsky,LHXNEF3D5,まるまるサークル,15,3708,11154300,66608188112973.0,3143.0,60898827279354.0,3629.0,134952320440639.0,4303.0,10,10,10,10,10,10,10,10,80,60
7RA05XXU9,つとむ,VNGFF4PY9,ねずみね！,4,3709,11150925,31276689548745.0,4147.0,73929665530499.0,3371.0,201767370449988.0,3427.0,10,10,8,8,8,5,7,10,66,49
CTTGY78D7,水月,5W8RPRVUA,ド！ド！泥！,3,3710,11149725,122665571485699.0,2322.0,113262259881764.0,2686.0,96442344358514.0,4870.0,8,10,4,7,8,2,8,10,57,39
Y9FG3NKN1,クウハク,CCACL2CMM,キセキの世代,12,3711,11149200,62279335657220.0,3231.0,56591701418312.0,3736.0,183615524674011.0,3651.0,10,10,10,7,10,9,9,10,75,56
29J1HFW81,アレグ,5L9GNT78V,叶え！私達の◯◯,12,3712,11145625,34069807866833.0,4044.0,82986946588737.0,3196.0,167298329584528.0,3881.0,10,10,10,7,8,7,7,8,67,52
4TJ80X7KS,マック,C68491XHB,みらくらぽーく！,2,3713,11144700,68366522818275.0,3114.0,72546768811967.0,3395.0,141087754539430.0,4222.0,1,10,10,7,10,8,8,9,63,46
2XK1D5GE8,ナギト,T4P115XHD,サークル,0,3714,11142125,19296861293617.0,4737.0,93972631443893.0,3018.0,233882943628090.0,3079.0,9,9,7,4,8,5,5,8,55,42
87U56P7UW,おるおる,T4WY63DB9,ういのま,3,3715,11140200,38760456281954.0,3878.0,72013296397232.0,3409.0,180114081577133.0,3695.0,4,7,8,8,7,7,5,7,53,41
S1HVER23E,ハーシー,95TAREFPT,ご自由にどうぞ,3,3716,11134800,74033489097993.0,2991.0,76276150587929.0,3326.0,96895963871616.0,4861.0,10,10,10,10,10,10,10,10,80,60
KP0UUPORZ,エンジャ,UNY76JJDE,ラブライ部,6,3717,11129400,40988494108038.0,3816.0,61040496030403.0,3626.0,156638482268106.0,4017.0,9,10,8,8,10,7,9,10,71,52
LLFG2WXVK,MOTTI,C8WCYKBU4,蓮,0,3718,11123600,120621598508117.0,2342.0,92127582929776.0,3043.0,59156120636092.0,5581.0,1,10,5,6,10,5,8,7,52,37
6DHWTY93W,さかっぺ,P4NGERDXF,こじらせ部,0,3719,11120125,49184673616213.0,3598.0,90980352481014.0,3059.0,149116576745605.0,4114.0,9,10,9,7,10,8,10,10,73,53
H9VCMCRRK,cho6sk,9FF5JBNDF,めぐすきクラブ,1,3720,11112425,3088663637842.0,6252.0,98493167392021.0,2943.0,82497300977687.0,5115.0,7,10,10,5,7,7,9,10,65,46
02E422SBP,おしゃん,9DKR4Y2CJ,蓮ノ空老人会,12,3721,11111100,33646178856851.0,4066.0,46169765385356.0,4008.0,227813542673174.0,3134.0,10,10,10,10,10,10,10,10,80,60
V4J7TFUY9,U,JH5FX56N2,のんびり,2,3722,11109250,47586978590208.0,3639.0,62718166028960.0,3588.0,200002713076221.0,3447.0,7,10,7,6,7,6,7,6,56,43
N08NFRZHG,スピカ,A208R9K5F,蓮ノ空の空気,11,3723,11108250,70205219757888.0,3078.0,32854328049329.0,4440.0,254085294546129.0,2870.0,10,10,10,7,9,7,7,9,69,53
4DPEMAB05,ココカメ2,AKF49TD3T,なんか,1,3724,11097025,75778702881714.0,2953.0,54200272127562.0,3789.0,165778033453959.0,3891.0,9,10,10,7,9,8,9,9,71,53
EAPGDKNV9,ちょもろー,HBM31HMUY,YUKIZURI,5,3725,11095293,,,,,,,9,9,9,9,9,9,6,9,69,54
DF4T3MJW6,takofly,0H64RCBD0,シャットダウン？,4,3726,11094600,,,,,,,9,10,10,8,10,8,8,9,72,55
ZO5OHIY4B,Ra_na,TM8FCPDHL,優しさや土までも,3,3727,11093350,30717464731077.0,4167.0,72192645291406.0,3403.0,187197749189889.0,3605.0,8,6,1,8,9,1,1,4,38,33
FXRAFHXEE,2262z,919XF8V2V,蓮之空大三腳,3,3728,11088625,,,,,233386247161058.0,3082.0,6,10,8,4,9,7,7,10,61,44
T6G95MQGC,ダイ,2JK7E4115,ラ！推し,12,3729,11084400,27080162908964.0,4328.0,52032097995679.0,3849.0,218555704617313.0,3234.0,7,10,10,8,10,8,7,9,69,53
5UT8BTUMY,10/10∧18,H1LTYMK0B,花帆が可愛いの会,12,3730,11083325,34754715821471.0,4019.0,79416845806578.0,3267.0,219898453983659.0,3218.0,10,10,8,8,6,6,10,10,68,48
713LJLM9P,シグナレン,XE8513HNP,喫茶カワウ空✨,8,3731,11082800,79334552819730.0,2885.0,63532708914736.0,3560.0,156995827041731.0,4013.0,6,8,10,2,1,10,9,10,56,37
7N7R85W85,マツイ,BT3GEWM5L,ささやか村の集い,8,3732,11076225,115874243099906.0,2395.0,114138120259759.0,2671.0,133526247242733.0,4320.0,8,10,10,7,10,8,9,10,72,53
W324V1AD2,あやせ,Y7KJ3PM8P,蓮すきすき同好会,8,3733,11074200,34786157138215.0,4016.0,30023500886654.0,4529.0,265431896264168.0,2763.0,10,10,10,10,10,10,10,10,80,60
4KD8TL9XR,Seん,EHGD5JJK1,限界夜行,4,3734,11065600,57763415083447.0,3340.0,,,183263041536437.0,3655.0,8,10,8,5,6,2,8,9,56,39
WQT5M1ISP,kei,H0DV3JJGA,かほさやてぇてぇ,9,3735,11064700,66626946164699.0,3142.0,29380579895302.0,4553.0,247385325587256.0,2932.0,9,10,10,8,10,7,8,10,72,54
VUNCUZNVE,よしお,9DKR4Y2CJ,蓮ノ空老人会,12,3736,11064475,50157168761507.0,3573.0,92340445325782.0,3040.0,150950731380046.0,4090.0,10,10,10,8,10,9,9,10,76,57
NRR5DY6DT,がじろー,KBJ2P8T0Y,人見知りの集い,0,3737,11063575,42215239877617.0,3776.0,75520789021340.0,3339.0,182123570059071.0,3670.0,6,10,8,6,4,6,8,8,56,40
47IXNA1JH,とっと,L1VGJTD5P,蓮ノ空お茶会部,6,3738,11054400,41118666063811.0,3811.0,36836342889620.0,4303.0,176902674408165.0,3742.0,8,10,7,7,9,7,9,9,66,48
KNHAGV0NY,みー,7U20138DB,LGP,3,3739,11042075,53586714291312.0,3455.0,10617211180078.0,5390.0,249372932544838.0,2908.0,10,10,10,8,10,9,1,10,68,57
NXR1PV5N0,すいすいまる,X34LWGL6R,サークル2,12,3740,11041975,43681463449977.0,3748.0,110576312746551.0,2732.0,158627006036429.0,3990.0,6,10,7,7,9,6,4,4,53,45
6DEKA1EL1,EI,2DYYAPFVN,蓮っ子村,2,3741,11040325,56696878483786.0,3373.0,32770898212380.0,4444.0,190410188115206.0,3555.0,8,9,9,7,8,4,9,10,64,45
ER71YPJXY,Hajime,K4LJNWYG5,KNS,1,3742,11034325,62191685804600.0,3232.0,66998958413255.0,3496.0,161464786503220.0,3947.0,9,10,10,8,10,6,8,10,71,53
1L91OV140,オハナ,R9T0YKDW8,かちまち応援隊,15,3743,11032900,,,109626616562195.0,2750.0,290092099756067.0,2550.0,10,10,10,10,9,9,9,10,77,58
WH4U273V4,ケイ,7NJM1VURM,らんるん部。,2,3744,11025925,74010586493906.0,2992.0,85546471317963.0,3146.0,131398441794237.0,4348.0,10,10,10,10,10,10,10,10,80,60
T5559C220,Backspe,6N3F238R0,イベント参加用,0,3745,11023950,,,,,,,9,10,10,7,10,9,9,10,74,55
YG0YPMRAW,ホリ,K25DPPGT9,圧倒的にまったり,2,3746,11022000,46860427178489.0,3664.0,69557646404213.0,3448.0,171903092166314.0,3815.0,6,2,6,5,10,7,10,10,56,36
AWXVY57HL,わっよ,CTW8DKV5P,まったり,12,3747,11019450,,,,,,,6,10,6,7,10,7,8,10,64,46
1BELD3S5I,星野優花,YM72HRVCF,ワンニャン部,3,3748,11011275,,,,,,,10,10,10,9,10,9,9,10,77,58
0NG6J93BW,ゆりふらわ,WN3LHKX0L,レンコンおいしい,4,3749,11006900,56018524377803.0,3386.0,128198251118731.0,2465.0,154093248472603.0,4054.0,8,10,7,4,8,6,7,8,58,43
N66MR15WA,花音,NB0HX9KP8,かほてぃあん,0,3750,11000100,29900730370687.0,4203.0,82932356219645.0,3199.0,142982285095893.0,4199.0,10,10,9,7,9,7,8,6,66,52
L021CUG2J,蓮ヶ咲,8YNHW7530,虹ヶ咲、蓮ノ空,10,3751,10988950,41790468986001.0,3795.0,74271351071884.0,3363.0,198162899282490.0,3472.0,7,10,10,7,8,6,5,9,62,48
3TT85FWF7,のぞは,WFPA7YJE1,蓮ノ空文芸部,0,3752,10979700,,,,,,,10,10,10,10,10,10,10,10,80,60
23DE5930D,つぼみ,V26546K3D,乙宗気合筋肉,10,3753,10978011,,,,,287701694298346.0,2573.0,8,9,8,7,2,8,9,7,58,42
U5GTP9WG6,たびせみ,8JMW9G2XW,僕らのリンクラ！,15,3754,10972252,17167732083816.0,4851.0,6057400375679.0,5754.0,410318705568830.0,1604.0,10,10,10,10,10,6,10,10,76,56
YUUGQ6S6D,わかめとうふ,W3YKKRWHG,ルリと愉快な一家,4,3755,10966500,52863939965488.0,3484.0,87544800470989.0,3115.0,188659631592509.0,3587.0,7,7,9,7,7,7,7,7,58,44
V89RAPNC1,東郷,VD7N7A4WH,氷青色,0,3756,10965900,30997249572536.0,4158.0,88059128895231.0,3108.0,189067136505544.0,3580.0,10,10,8,7,8,2,5,10,60,45
VSW63OWX2,はろすた*,WAT20PN3Y,こな党,10,3757,10953800,53696325741740.0,3448.0,81258093830285.0,3231.0,171971540920981.0,3813.0,9,10,10,9,10,9,10,9,76,57
J9LEM6N17,h,GW4CH70HK,TKG同好会,12,3758,10937750,40203205001534.0,3841.0,43999586251703.0,4072.0,180099965698774.0,3696.0,9,10,9,9,8,7,8,9,69,52
M7F4X1G2O,けいどら,YLJ2PP4X4,全日本謝罪同好会,6,3759,10934200,789329612949.0,7314.0,381708014633.0,7502.0,469001431583425.0,1211.0,10,10,10,10,10,10,10,10,80,60
VCENU4GBZ,ショーマ,UMG1B9C7V,蓮ノ空女学院,1,3760,10931950,40429064848078.0,3830.0,62922599303238.0,3583.0,237092897787270.0,3043.0,8,9,9,7,8,8,8,8,65,49
GG1H7V88M,うじはじ,XHJLF3R8H,ゆったりプレイ,4,3761,10926900,39922107815958.0,3847.0,67198250155923.0,3493.0,189258059254957.0,3575.0,7,10,7,8,8,6,8,9,63,46
C7EXYN3VN,瑞河喜歓部員,WCL6R1ANU,無所属の会,0,3762,10926250,28320854236650.0,4273.0,52550395034998.0,3833.0,222404811437445.0,3184.0,10,10,10,8,10,8,8,9,73,56
69MFX9CPT,天城,T2XRMGEAE,蓮根無言会,8,3763,10925725,56168415032074.0,3384.0,77405362038549.0,3301.0,208111751031897.0,3351.0,6,10,10,9,10,10,10,10,75,55
OZMCCVY3N,キク,GMEF2K8DL,花咲く泥も好き²,3,3764,10923750,64832650357292.0,3189.0,23970699486866.0,4733.0,139160140332175.0,4247.0,10,10,10,10,10,10,10,10,80,60
GKM2AYI6Z,まよ,GPKTRBCTT,騎空団蓮ノ空支部,7,3765,10919750,25664073138877.0,4403.0,45455539945986.0,4034.0,293133155113963.0,2518.0,5,10,9,7,9,8,4,9,61,48
9AHL0591V,日向,20J70KVVW,初日だけでOK,2,3766,10915550,19541906678294.0,4724.0,96405438879634.0,2981.0,241582412981179.0,2985.0,7,8,7,4,8,5,7,7,53,39
9CRNHC72D,葵葵子,NC2YT2V28,蓮之愛同予者何人,12,3767,10909325,48525874771639.0,3609.0,53501239442521.0,3804.0,175956730994089.0,3753.0,8,10,7,9,9,4,6,8,61,47
8FYYKT0TF,シンジ,NHA0WEU8N,テキトー,3,3768,10909200,38925330491140.0,3875.0,89922393856695.0,3074.0,182197278453058.0,3667.0,10,10,10,9,10,8,8,10,75,57
R4P6HX1F2,はやた,KFC62L0FV,ねるねる同好会,4,3769,10908375,9904530577347.0,5385.0,46604191599519.0,3995.0,220484171175031.0,3213.0,10,10,10,10,10,10,10,10,80,60
AFW08DLYW,みつぼ,3EJX5WB1A,金沢綴理門,5,3770,10902900,63421206710808.0,3211.0,75578985721224.0,3336.0,144543217021617.0,4176.0,9,10,10,8,9,8,8,10,72,54
F2WDPD8J8,花若欣,J800VVPTN,Aqours,1,3771,10902750,64853246841638.0,3187.0,88082530683749.0,3107.0,139114489553754.0,4248.0,9,9,8,7,9,8,7,9,66,50
NSU3TCVRR,ぬぬ,WTJV514G9,蓮ノ空のお弁当屋,2,3772,10900018,14849166994796.0,5017.0,85785303989935.0,3144.0,241486084443186.0,2988.0,10,10,9,8,10,8,9,10,74,55
5E1U5Z7GL,飛行機雲,BT22M41DV,梢花帆吟子同好会,12,3773,10899193,40269250802921.0,3838.0,31117018892567.0,4496.0,208291317400945.0,3348.0,10,10,10,10,10,10,10,10,80,60
KVVW2YL67,トマトマト,JDAUTGR5N,花帆ウサギ,4,3774,10887325,47982682518394.0,3627.0,71388062644953.0,3416.0,220740212662307.0,3209.0,10,10,10,10,9,10,9,10,78,59
JLG13G40P,ごちやま,D571XHDER,蓮ノ空地域鉄道部,0,3775,10884350,37982840752294.0,3898.0,63190687197228.0,3572.0,256860632455456.0,2845.0,10,10,10,8,10,8,9,10,75,56
