player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,音游分数,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
TX50ESWA5,かなと,X34LWGL6R,サークル2,1377,8,762,12860000,15738919701.0,413.0,10,10,10,10,10,10,10,10,80
7927EJ4PX,みずちのん,7R8NKPAB1,花帆推し倶楽部,1357,16,763,12858000,15807014353.0,412.0,10,10,10,10,10,10,10,10,80
3V7XRLH5E,G.A.L,HMBW9DXY2,蓮好き皆あつまれ,1491,15,764,12856000,,,10,10,10,10,10,10,10,10,80
8CWB97P1N,おだんご,GXR6C85BT,花帆ちゃん親衛隊,1451,10,765,12855000,15047150982.0,423.0,10,10,10,10,10,10,10,10,80
39T0J8544,雪利,79C17CHA2,蓮ノ空出張部,1469,14,766,12852000,14621504125.0,434.0,10,10,10,10,10,10,10,10,80
5GGWMNB8V,ジャーマネ,AXG81GPMP,蓮ノ空マタギ部,1502,17,767,12851000,,,10,10,10,10,10,10,10,10,80
KFI8SP6OE,アンジェ,11FB0EDDT,スクステ同好会,1435,18,768,12848000,15037778254.0,425.0,10,10,10,10,10,10,10,10,80
T9LWGZSB4,Sammomo,BELCUYCMH,蓮hkg香港分部,1234,16,769,12846000,,,10,10,10,10,10,10,10,10,80
9HG3AN9PE,し,GXR6C85BT,花帆ちゃん親衛隊,1505,17,770,12844000,14465246717.0,438.0,10,10,10,10,10,10,10,10,80
LF6E9CG7H,マリジャ,VP0K6KF0K,蓮ノ空大好き!!,1491,18,770,12844000,16092164949.0,404.0,10,10,10,10,10,10,10,10,80
UYVYBTMLE,ひよこ羊,KT4C59NXG,めぐ島,1154,13,772,12827000,17139499076.0,383.0,10,10,10,10,10,10,10,10,80
K46ZQJI48,prius,4XRHRYDW4,無言でエンジョイ,1632,18,773,12825000,17431270435.0,378.0,10,10,10,10,10,10,10,10,80
