player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
RH0JXXK0V,すりーずぶーけ,,,0,17984,169148,1,1,3,1,1,1,1,1,10
7XCBBH2M4,yaknk,,,0,17985,169093,1,1,1,1,4,1,1,5,15
VN65GF1JR,はるか,59AK7LJ7A,とりあえず,2,17986,168980,4,1,4,4,5,4,4,5,31
MHGYNN9UE,I,7D5TKBG45,リ!リ!リ！,0,17987,168409,2,1,1,1,1,1,1,1,9
EBRU7MVA8,シュエ·トン·チ,,,0,17988,168381,6,6,6,4,4,3,1,2,32
KFM9032KG,てん,,,0,17989,168273,5,1,5,2,2,2,1,1,19
X7V7KNMRG,Yu,PUJ0ERCMW,蓮ノ空倶楽部,1,17990,168134,2,1,1,2,1,1,1,1,10
PTMXYPTPN,アオカゼ,CCACL2CMM,キセキの世代,0,17991,168025,2,1,2,1,3,7,5,4,25
UM63YDAJ8,レイナ,,,0,17992,167861,5,10,5,5,4,5,1,1,36
984B253M9,シユナ,5L9GNT78V,叶え！私達の◯◯,0,17993,167781,3,3,3,4,2,3,2,3,23
LR02XXE8F,れもなで,N94LEWF2D,無言よわよわの会,3,17994,167750,5,3,3,5,4,6,5,4,35
ER2JWPBP3,進藤あまね推し,,,0,17995,167725,9,5,3,3,3,7,3,2,35
DJ9663F43,CK0124,,,0,17996,167562,1,1,1,2,4,1,4,1,15
B5B4TKEMJ,ちよ,,,0,17997,167354,1,2,1,1,1,1,1,2,10
LTWJYLJ1W,かなで,,,0,17998,166796,2,2,5,1,1,1,1,1,14
1YL776CF0,ミヤ,,,0,17999,166407,1,1,1,2,1,1,1,1,9
WMPPLCU1D,緑桜餅,,,0,18000,166400,3,2,4,2,1,9,4,4,29
EMSVB860D,しんやさん,K3LMN5JHH,金沢カレーの皿,1,18001,166176,4,1,2,1,1,1,1,1,12
E35A6AJ2R,レイア,NL1MPRG05,とりあえず,0,18002,166031,3,1,1,4,1,2,1,1,14
XDDG2RX1G,きゅうり,NMC7J3N5X,ドドド黒龍剣,0,18003,166002,1,1,1,1,8,1,1,1,15
